woj,date,mean
ŁÓDZKIE,2004-01-01,23.7166
ŁÓDZKIE,2004-01-02,21.631
ŁÓDZKIE,2004-01-03,72.51785714285714
ŁÓDZKIE,2004-01-04,117.65283333333333
ŁÓDZKIE,2004-01-05,105.3416
ŁÓDZKIE,2004-01-06,64.94444444444444
ŁÓDZKIE,2004-01-07,55.52777777777778
ŁÓDZKIE,2004-01-08,50.380250000000004
ŁÓDZKIE,2004-01-09,87.70366666666666
ŁÓDZKIE,2004-01-10,110.65744444444445
ŁÓDZKIE,2004-01-11,65.7135
ŁÓDZKIE,2004-01-12,50.088
ŁÓDZKIE,2004-01-13,38.125
ŁÓDZKIE,2004-01-14,22.135375
ŁÓDZKIE,2004-01-15,52.072874999999996
ŁÓDZKIE,2004-01-16,28.922571428571427
ŁÓDZKIE,2004-01-17,28.523857142857143
ŁÓDZKIE,2004-01-18,34.916666666666664
ŁÓDZKIE,2004-01-19,28.565428571428573
ŁÓDZKIE,2004-01-20,27.9916
ŁÓDZKIE,2004-01-21,35.94042857142857
ŁÓDZKIE,2004-01-22,53.261857142857146
ŁÓDZKIE,2004-01-23,57.640625
ŁÓDZKIE,2004-01-24,45.988142857142854
ŁÓDZKIE,2004-01-25,79.41666666666667
ŁÓDZKIE,2004-01-26,61.98616666666667
ŁÓDZKIE,2004-01-27,100.29633333333334
ŁÓDZKIE,2004-01-28,162.25
ŁÓDZKIE,2004-01-29,109.75525
ŁÓDZKIE,2004-01-30,37.913
ŁÓDZKIE,2004-01-31,35.083375000000004
ŁÓDZKIE,2004-02-01,27.75
ŁÓDZKIE,2004-02-02,31.203125
ŁÓDZKIE,2004-02-03,35.80555555555556
ŁÓDZKIE,2004-02-04,22.8875
ŁÓDZKIE,2004-02-05,22.225
ŁÓDZKIE,2004-02-06,28.8435
ŁÓDZKIE,2004-02-07,16.4182
ŁÓDZKIE,2004-02-08,13.040444444444445
ŁÓDZKIE,2004-02-09,13.2609
ŁÓDZKIE,2004-02-10,18.3739
ŁÓDZKIE,2004-02-11,43.0174
ŁÓDZKIE,2004-02-12,66.1652
ŁÓDZKIE,2004-02-13,65.9652
ŁÓDZKIE,2004-02-14,21.3217
ŁÓDZKIE,2004-02-15,24.4391
ŁÓDZKIE,2004-02-16,29.0826
ŁÓDZKIE,2004-02-17,28.3826
ŁÓDZKIE,2004-02-18,21.2957
ŁÓDZKIE,2004-02-19,44.2652
ŁÓDZKIE,2004-02-20,74.717375
ŁÓDZKIE,2004-02-21,50.528
ŁÓDZKIE,2004-02-22,55.807428571428574
ŁÓDZKIE,2004-02-23,48.85325
ŁÓDZKIE,2004-02-24,53.244625
ŁÓDZKIE,2004-02-25,65.47825
ŁÓDZKIE,2004-02-26,99.92033333333333
ŁÓDZKIE,2004-02-27,102.78885714285714
ŁÓDZKIE,2004-02-28,101.0086
ŁÓDZKIE,2004-02-29,39.3584
ŁÓDZKIE,2004-03-01,34.652833333333334
ŁÓDZKIE,2004-03-02,27.559571428571427
ŁÓDZKIE,2004-03-03,15.597428571428571
ŁÓDZKIE,2004-03-04,22.797571428571427
ŁÓDZKIE,2004-03-05,103.02385714285714
ŁÓDZKIE,2004-03-06,80.78571428571429
ŁÓDZKIE,2004-03-07,65.45833333333333
ŁÓDZKIE,2004-03-08,67.54757142857143
ŁÓDZKIE,2004-03-09,36.369
ŁÓDZKIE,2004-03-10,43.208285714285715
ŁÓDZKIE,2004-03-11,41.807249999999996
ŁÓDZKIE,2004-03-12,42.857142857142854
ŁÓDZKIE,2004-03-13,61.650999999999996
ŁÓDZKIE,2004-03-14,80.42257142857143
ŁÓDZKIE,2004-03-15,68.51855555555555
ŁÓDZKIE,2004-03-16,39.43522222222222
ŁÓDZKIE,2004-03-17,52.6875
ŁÓDZKIE,2004-03-18,88.92588888888889
ŁÓDZKIE,2004-03-19,67.5708
ŁÓDZKIE,2004-03-20,20.9857
ŁÓDZKIE,2004-03-21,16.428571428571427
ŁÓDZKIE,2004-03-22,26.564777777777778
ŁÓDZKIE,2004-03-23,26.655272727272727
ŁÓDZKIE,2004-03-24,24.723454545454544
ŁÓDZKIE,2004-03-25,14.613636363636363
ŁÓDZKIE,2004-03-26,20.598454545454544
ŁÓDZKIE,2004-03-27,54.62118181818182
ŁÓDZKIE,2004-03-28,52.787444444444446
ŁÓDZKIE,2004-03-29,68.82572727272728
ŁÓDZKIE,2004-03-30,71.07954545454545
ŁÓDZKIE,2004-03-31,49.875
ŁÓDZKIE,2004-04-01,33.37118181818182
ŁÓDZKIE,2004-04-02,38.984818181818184
ŁÓDZKIE,2004-04-03,51.515181818181816
ŁÓDZKIE,2004-04-04,40.5625
ŁÓDZKIE,2004-04-05,28.136363636363637
ŁÓDZKIE,2004-04-06,31.03409090909091
ŁÓDZKIE,2004-04-07,23.352272727272727
ŁÓDZKIE,2004-04-08,35.81818181818182
ŁÓDZKIE,2004-04-09,34.030272727272724
ŁÓDZKIE,2004-04-10,51.92588888888889
ŁÓDZKIE,2004-04-11,33.75366666666667
ŁÓDZKIE,2004-04-12,34.67588888888889
