id,mean,city,lat,lon
DsCzLasMob,23.555632653061224,Czarny Las,51.54166,16.93706
DsDzia01,25.956545961002785,Działoszyn,50.97217,14.94132
DsGlogNorw,31.479338842975206,Głogów,51.65713,16.08619
DsLegPoraz,20.930232558139537,Legnica,51.19352,16.13519
DsLegRzeczA,37.997118155619596,Legnica,51.20450,16.18051
DsNRudaSrebP,47.036842105263155,Nowa Ruda,50.57991,16.51442
DsOlawaSemi,34.129768786127165,Oława,50.94207,17.29133
DsOlesnicaPM,31.11268436578171,Oleśnica,51.21748,17.39000
DsOsieczow,22.477714285714285,Osieczów,51.31763,15.43172
DsPolkKasz,29.62464985994398,Polkowice,51.50237,16.07505
DsSwidRynek,36.890127388535035,Świdnica,50.84236,16.48670
DsSzczDZPM,34.16565096952909,Szczawno-Zdrój,50.80419,16.25411
DsWalbWysA,33.26515580736544,Wałbrzych,50.76873,16.26968
DsWrocKorzA,36.53633802816901,Wrocław,51.12938,17.02925
DsWrocOrzech,36.284958217270194,Wrocław,51.07753,17.04282
DsZgorzBohA,30.178197674418605,Zgorzelec,51.15039,15.00817
DsZlotoryjaPM,32.09037900874635,Złotoryja,51.12390,15.92029
KpAirpInowr,10.247658402203857,Inowrocław,52.79312,18.24104
KpCiechoTezniowa,21.216126129032258,Ciechocinek,52.88842,18.78091
KpGrudzStar,30.852298850574712,Grudziądz,53.49183,18.75250
KpKoniczZMSP,28.667123287671235,Koniczynka,53.08065,18.68426
KpNakloPiotraSkargi,43.71041095890411,Nakło nad Notecią,53.13836,17.60514
KpTorunDziewulsk,25.264788732394365,Toruń,53.02865,18.66610
KpWloclOkrzei,36.804788732394364,Włocławek,52.65847,19.05931
KpWloclSielska,24.535,Włocławek,52.66472,19.03639
KpZielBoryTuch,17.62767123287671,Zielonka,53.66212,17.93402
LbBialaPOrzechowa,27.61173184357542,Biała Podlaska,52.02919,23.14939
LbChelmJagWIOS,29.292479108635096,Chełm,51.13095,23.51460
LbKrasnikKoszarowa,30.291316526610643,Kraśnik,50.92824,22.22831
LbLublin_Sliwins_5,29.38736263736264,Lublin,51.27308,22.55167
LbPulawySkowieszynska,33.641618497109825,Puławy,51.41061,21.97638
LbRadzyPSitkowskiego,27.86723163841808,Radzyń Podlaski,51.78000,22.62594
LbZamoscHrubieszowsk,31.21153846153846,Zamość,50.71663,23.29025
LdBrzeziWIOSMReforma,45.85693215339233,Brzeziny,51.79781,19.75577
LdLodzWSSEMLegiono,50.228235294117646,Łódź,51.77642,19.45294
LdLodzWSSEMRudzka,41.74178272980502,Łódź,51.70558,19.43484
LdOpocznWIOSMPlKosci,53.25058823529412,Opoczno,51.37584,20.28924
LdPabianWIOSMKilinsk,41.24295532646048,Pabianice,51.66318,19.35549
