woj,date,mean
ŁÓDZKIE,2009-01-01,64.91671428571429
ŁÓDZKIE,2009-01-02,46.677125000000004
ŁÓDZKIE,2009-01-03,24.922571428571427
ŁÓDZKIE,2009-01-04,41.817750000000004
ŁÓDZKIE,2009-01-05,85.359375
ŁÓDZKIE,2009-01-06,147.41071428571428
ŁÓDZKIE,2009-01-07,61.851142857142854
ŁÓDZKIE,2009-01-08,52.796875
ŁÓDZKIE,2009-01-09,38.46875
ŁÓDZKIE,2009-01-10,77.625
ŁÓDZKIE,2009-01-11,80.15277777777777
ŁÓDZKIE,2009-01-12,63.083333333333336
ŁÓDZKIE,2009-01-13,99.375
ŁÓDZKIE,2009-01-14,118.020875
ŁÓDZKIE,2009-01-15,76.2865
ŁÓDZKIE,2009-01-16,58.135374999999996
ŁÓDZKIE,2009-01-17,70.75525
ŁÓDZKIE,2009-01-18,77.651
ŁÓDZKIE,2009-01-19,41.5
ŁÓDZKIE,2009-01-20,72.5885
ŁÓDZKIE,2009-01-21,78.072875
ŁÓDZKIE,2009-01-22,37.182249999999996
ŁÓDZKIE,2009-01-23,38.364625000000004
ŁÓDZKIE,2009-01-24,42.260374999999996
ŁÓDZKIE,2009-01-25,120.224
ŁÓDZKIE,2009-01-26,65.046875
ŁÓDZKIE,2009-01-27,46.25
ŁÓDZKIE,2009-01-28,27.935222222222222
ŁÓDZKIE,2009-01-29,37.967555555555556
ŁÓDZKIE,2009-01-30,28.11111111111111
ŁÓDZKIE,2009-01-31,28.13888888888889
ŁÓDZKIE,2009-02-01,20.86577777777778
ŁÓDZKIE,2009-02-02,23.38422222222222
ŁÓDZKIE,2009-02-03,34.71875
ŁÓDZKIE,2009-02-04,96.40471428571429
ŁÓDZKIE,2009-02-05,62.516888888888886
ŁÓDZKIE,2009-02-06,48.68977777777778
ŁÓDZKIE,2009-02-07,33.19444444444444
ŁÓDZKIE,2009-02-08,29.10188888888889
ŁÓDZKIE,2009-02-09,63.81022222222222
ŁÓDZKIE,2009-02-10,33.82411111111111
ŁÓDZKIE,2009-02-11,18.25922222222222
ŁÓDZKIE,2009-02-12,20.770875
ŁÓDZKIE,2009-02-13,22.84375
