city,date,mean
Łódź,2003-03-14,44
Łódź,2003-03-15,40
Łódź,2003-03-16,NaN
Łódź,2003-03-17,58
Łódź,2003-03-18,52
Łódź,2003-03-19,43
Łódź,2003-03-20,29
Łódź,2003-03-21,38
Łódź,2003-03-22,88
Łódź,2003-03-23,NaN
Łódź,2003-03-24,92
Łódź,2003-03-25,81
Łódź,2003-03-26,66
Łódź,2003-03-27,93
Łódź,2003-03-28,95
Łódź,2003-03-29,159
Łódź,2003-03-30,NaN
Łódź,2003-03-31,35
Łódź,2003-04-01,38
Łódź,2003-04-02,48
Łódź,2003-04-03,34
Łódź,2003-04-04,28
Łódź,2003-04-05,26
Łódź,2003-04-06,NaN
Łódź,2003-04-07,26
Łódź,2003-04-08,30
Łódź,2003-04-09,44
Łódź,2003-04-10,51
Łódź,2003-04-11,60
Łódź,2003-04-12,72
Łódź,2003-04-13,NaN
Łódź,2003-04-14,37
Łódź,2003-04-15,42
Łódź,2003-04-16,39
Łódź,2003-04-17,54
Łódź,2003-04-18,56
Łódź,2003-04-19,90
Łódź,2003-04-20,NaN
Łódź,2003-04-21,NaN
Łódź,2003-04-22,41
Łódź,2003-04-23,44
Łódź,2003-04-24,42
Łódź,2003-04-25,24
Łódź,2003-04-26,41
Łódź,2003-04-27,NaN
Łódź,2003-04-28,33
Łódź,2003-04-29,38
Łódź,2003-04-30,30
Łódź,2003-05-01,16
Łódź,2003-05-02,31
Łódź,2003-05-03,20
Łódź,2003-05-04,38
Łódź,2003-05-05,23
Łódź,2003-05-06,71
Łódź,2003-05-07,21
Łódź,2003-05-08,39
Łódź,2003-05-09,32
Łódź,2003-05-10,22
Łódź,2003-05-11,8
Łódź,2003-05-12,27
Łódź,2003-05-13,5
Łódź,2003-05-14,23
Łódź,2003-05-15,9
Łódź,2003-05-16,17
Łódź,2003-05-17,14
Łódź,2003-05-18,17
Łódź,2003-05-19,14
Łódź,2003-05-20,12
Łódź,2003-05-21,14
Łódź,2003-05-22,17
Łódź,2003-05-23,48
Łódź,2003-05-24,21
Łódź,2003-05-25,35
Łódź,2003-05-26,36
Łódź,2003-05-27,15
Łódź,2003-05-28,18
Łódź,2003-05-29,36
Łódź,2003-05-30,90
Łódź,2003-05-31,77
Łódź,2003-06-01,NaN
Łódź,2003-06-02,25
Łódź,2003-06-03,31
Łódź,2003-06-04,31
Łódź,2003-06-05,46
Łódź,2003-06-06,30
Łódź,2003-06-07,26
Łódź,2003-06-08,NaN
Łódź,2003-06-09,29
Łódź,2003-06-10,32
Łódź,2003-06-11,38
Łódź,2003-06-12,38
Łódź,2003-06-13,23
Łódź,2003-06-14,23
Łódź,2003-06-15,NaN
Łódź,2003-06-16,17
Łódź,2003-06-17,19
Łódź,2003-06-18,28
Łódź,2003-06-19,NaN
Łódź,2003-06-20,25
Łódź,2003-06-21,19
Łódź,2003-06-22,NaN
Łódź,2003-06-23,33
Łódź,2003-06-24,27
Łódź,2003-06-25,17
Łódź,2003-06-26,24
Łódź,2003-06-27,22
Łódź,2003-06-28,21
Łódź,2003-06-29,NaN
Łódź,2003-06-30,33
Łódź,2003-07-01,44
Łódź,2003-07-02,31
Łódź,2003-07-03,27
Łódź,2003-07-04,24
Łódź,2003-07-05,7
Łódź,2003-07-06,9
Łódź,2003-07-07,15
Łódź,2003-07-08,18
Łódź,2003-07-09,18
Łódź,2003-07-10,7
Łódź,2003-07-11,43
Łódź,2003-07-12,14
Łódź,2003-07-13,10
Łódź,2003-07-14,21
Łódź,2003-07-15,29
Łódź,2003-07-16,14
Łódź,2003-07-17,28
Łódź,2003-07-18,17
Łódź,2003-07-19,NaN
Łódź,2003-07-20,28
Łódź,2003-07-21,31
Łódź,2003-07-22,28
Łódź,2003-07-23,30
Łódź,2003-07-24,33
Łódź,2003-07-25,34
Łódź,2003-07-26,NaN
Łódź,2003-07-27,21
Łódź,2003-07-28,13
Łódź,2003-07-29,31
Łódź,2003-07-30,25
Łódź,2003-07-31,25
Łódź,2003-08-01,26
Łódź,2003-08-02,NaN
Łódź,2003-08-03,28
Łódź,2003-08-04,22
Łódź,2003-08-05,19
Łódź,2003-08-06,33
Łódź,2003-08-07,26
Łódź,2003-08-08,18
Łódź,2003-08-09,NaN
Łódź,2003-08-10,20
Łódź,2003-08-11,37
Łódź,2003-08-12,44
Łódź,2003-08-13,25
Łódź,2003-08-14,NaN
Łódź,2003-08-15,28
Łódź,2003-08-16,NaN
Łódź,2003-08-17,37
Łódź,2003-08-18,41
Łódź,2003-08-19,31
Łódź,2003-08-20,33
Łódź,2003-08-21,42
Łódź,2003-08-22,16
Łódź,2003-08-23,NaN
Łódź,2003-08-24,26
Łódź,2003-08-25,17
Łódź,2003-08-26,32
Łódź,2003-08-27,32
Łódź,2003-08-28,28
Łódź,2003-08-29,18
Łódź,2003-08-30,NaN
Łódź,2003-08-31,16
Łódź,2003-09-01,17
Łódź,2003-09-02,20
Łódź,2003-09-03,24
Łódź,2003-09-04,40
Łódź,2003-09-05,21
Łódź,2003-09-06,NaN
Łódź,2003-09-07,NaN
Łódź,2003-09-08,35
Łódź,2003-09-09,52
Łódź,2003-09-10,46
Łódź,2003-09-11,45
Łódź,2003-09-12,43
Łódź,2003-09-13,NaN
Łódź,2003-09-14,61
Łódź,2003-09-15,59
Łódź,2003-09-16,56
Łódź,2003-09-17,53
Łódź,2003-09-18,66
Łódź,2003-09-19,67
Łódź,2003-09-20,53
Łódź,2003-09-21,40
Łódź,2003-09-22,40
Łódź,2003-09-23,20
Łódź,2003-09-24,40
Łódź,2003-09-25,31
Łódź,2003-09-26,63
Łódź,2003-09-27,NaN
Łódź,2003-09-28,42
Łódź,2003-09-29,27
Łódź,2003-09-30,NaN
Łódź,2003-10-01,26
Łódź,2003-10-02,37
Łódź,2003-10-03,40
Łódź,2003-10-04,26
Łódź,2003-10-05,NaN
Łódź,2003-10-06,NaN
Łódź,2003-10-07,17
Łódź,2003-10-08,17
Łódź,2003-10-09,18
Łódź,2003-10-10,21
Łódź,2003-10-11,17
Łódź,2003-10-12,NaN
Łódź,2003-10-13,24
Łódź,2003-10-14,28
Łódź,2003-10-15,22
Łódź,2003-10-16,27
Łódź,2003-10-17,31
Łódź,2003-10-18,57
Łódź,2003-10-19,NaN
Łódź,2003-10-20,60
Łódź,2003-10-21,38
Łódź,2003-10-22,31
Łódź,2003-10-23,60
Łódź,2003-10-24,55
Łódź,2003-10-25,31
Łódź,2003-10-26,NaN
Łódź,2003-10-27,47
Łódź,2003-10-28,60
Łódź,2003-10-29,54
Łódź,2003-10-30,48
Łódź,2003-10-31,38
Łódź,2003-11-01,NaN
Łódź,2003-11-02,NaN
Łódź,2003-11-03,31
Łódź,2003-11-04,30
Łódź,2003-11-05,41
Łódź,2003-11-06,36
Łódź,2003-11-07,NaN
Łódź,2003-11-08,46
Łódź,2003-11-09,NaN
Łódź,2003-11-10,19
Łódź,2003-11-11,NaN
Łódź,2003-11-12,50
Łódź,2003-11-13,72
Łódź,2003-11-14,94
Łódź,2003-11-15,112
Łódź,2003-11-16,NaN
Łódź,2003-11-17,25
Łódź,2003-11-18,29
Łódź,2003-11-19,17
Łódź,2003-11-20,68
Łódź,2003-11-21,67
Łódź,2003-11-22,59
Łódź,2003-11-23,NaN
Łódź,2003-11-24,83
Łódź,2003-11-25,74
Łódź,2003-11-26,51
Łódź,2003-11-27,36
Łódź,2003-11-28,60
Łódź,2003-11-29,58
Łódź,2003-11-30,NaN
Łódź,2003-12-01,34
Łódź,2003-12-02,35
Łódź,2003-12-03,85
Łódź,2003-12-04,41
Łódź,2003-12-05,19
Łódź,2003-12-06,21
Łódź,2003-12-07,NaN
Łódź,2003-12-08,44
Łódź,2003-12-09,57
Łódź,2003-12-10,62
Łódź,2003-12-11,64
Łódź,2003-12-12,48
Łódź,2003-12-13,28
Łódź,2003-12-14,NaN
Łódź,2003-12-15,26
Łódź,2003-12-16,30
Łódź,2003-12-17,40
Łódź,2003-12-18,74
Łódź,2003-12-19,68
Łódź,2003-12-20,58
Łódź,2003-12-21,NaN
Łódź,2003-12-22,20
Łódź,2003-12-23,67
Łódź,2003-12-24,52
Łódź,2003-12-25,NaN
Łódź,2003-12-26,NaN
Łódź,2003-12-27,46
Łódź,2003-12-28,NaN
Łódź,2003-12-29,63
Łódź,2003-12-30,56
Łódź,2003-12-31,33
Kraków,2003-01-01,98.5
Kraków,2003-01-02,81.5
Kraków,2003-01-03,19.5
Kraków,2003-01-04,45.27766666666667
Kraków,2003-01-05,37.333333333333336
Kraków,2003-01-06,50.515
Kraków,2003-01-07,46.74066666666666
Kraków,2003-01-08,64
Kraków,2003-01-09,133.492
Kraków,2003-01-10,121.736
Kraków,2003-01-11,111.70833333333333
Kraków,2003-01-12,99.27766666666666
Kraków,2003-01-13,35.09733333333333
Kraków,2003-01-14,26.49266666666667
Kraków,2003-01-15,31.8915
Kraków,2003-01-16,45.56933333333333
Kraków,2003-01-17,91.5
Kraków,2003-01-18,116.08333333333333
Kraków,2003-01-19,94.68066666666667
Kraków,2003-01-20,132.95833333333334
Kraków,2003-01-21,106.639
Kraków,2003-01-22,78.058
Kraków,2003-01-23,71.09733333333334
Kraków,2003-01-24,66.41666666666667
Kraków,2003-01-25,71.514
Kraków,2003-01-26,55.05566666666667
Kraków,2003-01-27,40.797000000000004
Kraków,2003-01-28,16.508
Kraków,2003-01-29,31.420333333333332
Kraków,2003-01-30,35.92766666666667
Kraków,2003-01-31,67.986
Kraków,2003-02-01,59.639
Kraków,2003-02-02,55.15266666666667
Kraków,2003-02-03,76.861
Kraków,2003-02-04,61.05566666666667
Kraków,2003-02-05,48.764
Kraków,2003-02-06,30.416666666666668
Kraków,2003-02-07,47.125
Kraków,2003-02-08,58.77766666666667
Kraków,2003-02-09,59.68066666666667
Kraków,2003-02-10,58.90266666666667
Kraków,2003-02-11,63.833333333333336
Kraków,2003-02-12,138.54166666666666
Kraków,2003-02-13,211.111
Kraków,2003-02-14,248
Kraków,2003-02-15,169.125
Kraków,2003-02-16,76.94200000000001
Kraków,2003-02-17,177.27100000000002
Kraków,2003-02-18,222.19433333333333
Kraków,2003-02-19,77.75
Kraków,2003-02-20,59.541666666666664
Kraków,2003-02-21,91.97233333333334
Kraków,2003-02-22,124.611
Kraków,2003-02-23,169.05566666666667
Kraków,2003-02-24,188.875
Kraków,2003-02-25,193.29166666666666
Kraków,2003-02-26,276.875
Kraków,2003-02-27,230.06933333333333
Kraków,2003-02-28,160.19433333333333
Kraków,2003-03-01,172.75
Kraków,2003-03-02,125.6875
Kraków,2003-03-03,86.3125
Kraków,2003-03-04,90.51666666666667
Kraków,2003-03-05,94.66666666666667
Kraków,2003-03-06,78.736
Kraków,2003-03-07,100.04166666666667
Kraków,2003-03-08,137.611
Kraków,2003-03-09,84.40266666666666
Kraków,2003-03-10,78.5
Kraków,2003-03-11,44
Kraków,2003-03-12,23.877333333333333
Kraków,2003-03-13,24.631666666666668
Kraków,2003-03-14,33.697
Kraków,2003-03-15,48.916666666666664
Kraków,2003-03-16,48.986
Kraków,2003-03-17,68
Kraków,2003-03-18,55.986
Kraków,2003-03-19,52.5
Kraków,2003-03-20,33.97233333333333
Kraków,2003-03-21,45.18066666666667
Kraków,2003-03-22,74.139
Kraków,2003-03-23,105.5625
Kraków,2003-03-24,146.25
Kraków,2003-03-25,145.27766666666668
Kraków,2003-03-26,127.611
Kraków,2003-03-27,166.25766666666667
Kraków,2003-03-28,107.91666666666667
Kraków,2003-03-29,101.41666666666667
Kraków,2003-03-30,107.09733333333334
Kraków,2003-03-31,52.681666666666665
Kraków,2003-04-01,40.90266666666667
Kraków,2003-04-02,57.52766666666667
Kraków,2003-04-03,42.797
Kraków,2003-04-04,34.69433333333333
Kraków,2003-04-05,29.285666666666668
Kraków,2003-04-06,26.349333333333334
Kraków,2003-04-07,24.797
Kraków,2003-04-08,23.736
Kraków,2003-04-09,45.05566666666667
Kraków,2003-04-10,52.125
Kraków,2003-04-11,38.59733333333333
Kraków,2003-04-12,56.09733333333333
Kraków,2003-04-13,46.125
Kraków,2003-04-14,47.361
Kraków,2003-04-15,45.18066666666667
Kraków,2003-04-16,43.69433333333333
Kraków,2003-04-17,46.764
Kraków,2003-04-18,45.15266666666667
Kraków,2003-04-19,79.014
Kraków,2003-04-20,66.236
Kraków,2003-04-21,51.486
Kraków,2003-04-22,43.31933333333333
Kraków,2003-04-23,33.30566666666667
Kraków,2003-04-24,44.583333333333336
Kraków,2003-04-25,58
Kraków,2003-04-26,52.72233333333333
Kraków,2003-04-27,37.208333333333336
Kraków,2003-04-28,31.560666666666666
Kraków,2003-04-29,36.93066666666667
Kraków,2003-04-30,37.34733333333333
Kraków,2003-05-01,26.833333333333332
Kraków,2003-05-02,26.972333333333335
Kraków,2003-05-03,26.514
Kraków,2003-05-04,23.402666666666665
Kraków,2003-05-05,35.94433333333333
Kraków,2003-05-06,45
Kraków,2003-05-07,39.125
Kraków,2003-05-08,39.889
Kraków,2003-05-09,41.75
Kraków,2003-05-10,34.236
Kraków,2003-05-11,45.65266666666667
Kraków,2003-05-12,34.53633333333333
Kraków,2003-05-13,31.986
Kraków,2003-05-14,19.375
Kraków,2003-05-15,21.49266666666667
Kraków,2003-05-16,30.694333333333333
Kraków,2003-05-17,29.444333333333333
Kraków,2003-05-18,29.333333333333332
Kraków,2003-05-19,26.680666666666667
Kraków,2003-05-20,24.227333333333334
Kraków,2003-05-21,20.825333333333333
Kraków,2003-05-22,34.875
Kraków,2003-05-23,40.81933333333333
Kraków,2003-05-24,41.764
Kraków,2003-05-25,38.25
Kraków,2003-05-26,46.861
Kraków,2003-05-27,42.608666666666664
Kraków,2003-05-28,28.847333333333335
Kraków,2003-05-29,28.264
Kraków,2003-05-30,35.791666666666664
Kraków,2003-05-31,37.63766666666667
Kraków,2003-06-01,35.7085
Kraków,2003-06-02,41.729
Kraków,2003-06-03,46.479
Kraków,2003-06-04,51.396
Kraków,2003-06-05,49.3695
Kraków,2003-06-06,55.75
Kraków,2003-06-07,33.595
Kraków,2003-06-08,38.5415
Kraków,2003-06-09,42.8125
Kraków,2003-06-10,39.565
Kraków,2003-06-11,45.4585
Kraków,2003-06-12,44.3335
Kraków,2003-06-13,37.646
Kraków,2003-06-14,31.0625
Kraków,2003-06-15,38.521
Kraków,2003-06-16,39.091
Kraków,2003-06-17,33.0215
Kraków,2003-06-18,47.8125
Kraków,2003-06-19,36.195499999999996
Kraków,2003-06-20,27.6085
Kraków,2003-06-21,21.119
Kraków,2003-06-22,21.896
Kraków,2003-06-23,36.9165
Kraków,2003-06-24,41.587
Kraków,2003-06-25,38.729
Kraków,2003-06-26,31.354
Kraków,2003-06-27,32.5215
Kraków,2003-06-28,39.195499999999996
Kraków,2003-06-29,40.695499999999996
Kraków,2003-06-30,47.7085
Kraków,2003-07-01,70.083
Kraków,2003-07-02,31.304
Kraków,2003-07-03,30.7825
Kraków,2003-07-04,28.068
Kraków,2003-07-05,41.348
Kraków,2003-07-06,26.292
Kraków,2003-07-07,33.348
Kraków,2003-07-08,40.5
Kraków,2003-07-09,43.25
Kraków,2003-07-10,46.083
Kraków,2003-07-11,52.739
Kraków,2003-07-12,42.292
Kraków,2003-07-13,31.65
Kraków,2003-07-14,38.458
Kraków,2003-07-15,46.083
Kraków,2003-07-16,51.958
Kraków,2003-07-17,65.375
Kraków,2003-07-18,45.208
Kraków,2003-07-19,37.1875
Kraków,2003-07-20,31.432
Kraków,2003-07-21,47.326
Kraków,2003-07-22,53.1665
Kraków,2003-07-23,43.4165
Kraków,2003-07-24,43.625
Kraków,2003-07-25,49.8335
Kraków,2003-07-26,50.729
Kraków,2003-07-27,37.604
Kraków,2003-07-28,41.674
Kraków,2003-07-29,25.5625
Kraków,2003-07-30,37.1875
Kraków,2003-07-31,37.1875
Kraków,2003-08-01,36.0435
Kraków,2003-08-02,37.854
Kraków,2003-08-03,28.5
Kraków,2003-08-04,51.875
Kraków,2003-08-05,41.8125
Kraków,2003-08-06,36.646
Kraków,2003-08-07,46.3695
Kraków,2003-08-08,46.354
Kraków,2003-08-09,45.1665
Kraków,2003-08-10,32.625
Kraków,2003-08-11,25.896
Kraków,2003-08-12,49.854
Kraków,2003-08-13,53.354
Kraków,2003-08-14,49.875
Kraków,2003-08-15,33.292
Kraków,2003-08-16,36.333
Kraków,2003-08-17,34.7915
Kraków,2003-08-18,52.604
Kraków,2003-08-19,35.625
Kraków,2003-08-20,29
Kraków,2003-08-21,40
Kraków,2003-08-22,56.604
Kraków,2003-08-23,50.229
Kraków,2003-08-24,21.630499999999998
Kraków,2003-08-25,31.6665
Kraków,2003-08-26,39.4785
Kraków,2003-08-27,45.375
Kraków,2003-08-28,43.729
Kraków,2003-08-29,56.4375
Kraków,2003-08-30,23.841
Kraków,2003-08-31,26.146
Kraków,2003-09-01,29.979
Kraków,2003-09-02,24.021
Kraków,2003-09-03,36.435
Kraków,2003-09-04,37.435
Kraków,2003-09-05,47.917
Kraków,2003-09-06,40.125
Kraków,2003-09-07,41
Kraków,2003-09-08,62.75
Kraków,2003-09-09,20
Kraków,2003-09-10,75
Kraków,2003-09-11,56.0625
Kraków,2003-09-12,48.146
Kraków,2003-09-13,46.9165
Kraków,2003-09-14,35.8125
Kraków,2003-09-15,47.354
Kraków,2003-09-16,66.146
Kraków,2003-09-17,69.3125
Kraków,2003-09-18,72.271
Kraków,2003-09-19,65
Kraków,2003-09-20,75.875
Kraków,2003-09-21,58.1875
Kraków,2003-09-22,70.3125
Kraków,2003-09-23,54.854
Kraków,2003-09-24,23.8045
Kraków,2003-09-25,41.1875
Kraków,2003-09-26,49.354
Kraków,2003-09-27,48.125
Kraków,2003-09-28,63.354
Kraków,2003-09-29,57.7085
Kraków,2003-09-30,38.25
Kraków,2003-10-01,51.6875
Kraków,2003-10-02,48.771
Kraków,2003-10-03,50.6665
Kraków,2003-10-04,48.5415
Kraków,2003-10-05,25.317999999999998
Kraków,2003-10-06,16
Kraków,2003-10-07,10
Kraków,2003-10-08,18
Kraków,2003-10-09,17
Kraków,2003-10-10,18
Kraków,2003-10-11,22
Kraków,2003-10-12,18
Kraków,2003-10-13,33
Kraków,2003-10-14,54.125
Kraków,2003-10-15,36.2085
Kraków,2003-10-16,46.5225
Kraków,2003-10-17,35.4585
Kraków,2003-10-18,78.625
Kraków,2003-10-19,94.479
Kraków,2003-10-20,101.146
Kraków,2003-10-21,67.521
Kraków,2003-10-22,33
Kraków,2003-10-23,28
Kraków,2003-10-24,59.9375
Kraków,2003-10-25,72.0415
Kraków,2003-10-26,30.3695
Kraków,2003-10-27,62.763
Kraków,2003-10-28,131.10399999999998
Kraków,2003-10-29,122.125
Kraków,2003-10-30,73
Kraków,2003-10-31,82.0835
Kraków,2003-11-01,41.6365
Kraków,2003-11-02,43.8915
Kraków,2003-11-03,53.104
Kraków,2003-11-04,61.1665
Kraków,2003-11-05,60.3335
Kraków,2003-11-06,33.979
Kraków,2003-11-07,29.021
Kraków,2003-11-08,52.4165
Kraków,2003-11-09,39.348
Kraków,2003-11-10,29.435
Kraków,2003-11-11,45.761
Kraków,2003-11-12,81.229
Kraków,2003-11-13,80.3125
Kraków,2003-11-14,132.5625
Kraków,2003-11-15,169.79149999999998
Kraków,2003-11-16,192.58350000000002
Kraków,2003-11-17,70
Kraków,2003-11-18,29.826
Kraków,2003-11-19,24.421
Kraków,2003-11-20,71.89150000000001
Kraków,2003-11-21,142.70850000000002
Kraków,2003-11-22,155.375
Kraków,2003-11-23,155.25
Kraków,2003-11-24,210.8125
Kraków,2003-11-25,177.10399999999998
Kraków,2003-11-26,125.375
Kraków,2003-11-27,80.9165
Kraków,2003-11-28,86.771
Kraków,2003-11-29,78.2915
Kraków,2003-11-30,86.771
Kraków,2003-12-01,128.3125
Kraków,2003-12-02,134.02100000000002
Kraków,2003-12-03,203.29149999999998
Kraków,2003-12-04,232.4375
Kraków,2003-12-05,66.75
Kraków,2003-12-06,20.552500000000002
Kraków,2003-12-07,33.5
Kraków,2003-12-08,52
Kraków,2003-12-09,68.652
Kraków,2003-12-10,121.1085
Kraków,2003-12-11,186.9375
Kraków,2003-12-12,69.375
Kraków,2003-12-13,45.4785
Kraków,2003-12-14,15.225
Kraków,2003-12-15,23.064999999999998
Kraków,2003-12-16,22.761
Kraków,2003-12-17,39.4565
Kraków,2003-12-18,89.0435
Kraków,2003-12-19,95.0835
Kraków,2003-12-20,99.0625
Kraków,2003-12-21,84.146
Kraków,2003-12-22,41.0625
Kraków,2003-12-23,56.405
Kraków,2003-12-24,110.6875
Kraków,2003-12-25,152.02100000000002
Kraków,2003-12-26,141.64600000000002
Kraków,2003-12-27,187.22899999999998
Kraków,2003-12-28,106.065
Kraków,2003-12-29,104.7175
Kraków,2003-12-30,139.3125
Kraków,2003-12-31,90
Warszawa,2003-01-01,63.800000000000004
Warszawa,2003-01-02,33.3
Warszawa,2003-01-03,37.9
Warszawa,2003-01-04,59.2
Warszawa,2003-01-05,60.35
Warszawa,2003-01-06,47.7
Warszawa,2003-01-07,58.8
Warszawa,2003-01-08,120.4
Warszawa,2003-01-09,235.8
Warszawa,2003-01-10,138.8
Warszawa,2003-01-11,45.6
Warszawa,2003-01-12,39.95
Warszawa,2003-01-13,34.65
Warszawa,2003-01-14,50.9
Warszawa,2003-01-15,25.65
Warszawa,2003-01-16,24.4
Warszawa,2003-01-17,48.05
Warszawa,2003-01-18,57
Warszawa,2003-01-19,73.65
Warszawa,2003-01-20,75.65
Warszawa,2003-01-21,56.75
Warszawa,2003-01-22,61.5
Warszawa,2003-01-23,56.6
Warszawa,2003-01-24,85.65
Warszawa,2003-01-25,32.05
Warszawa,2003-01-26,41.45
Warszawa,2003-01-27,27.65
Warszawa,2003-01-28,30.45
Warszawa,2003-01-29,51
Warszawa,2003-01-30,37.05
Warszawa,2003-01-31,41
Warszawa,2003-02-01,45.63333333333333
Warszawa,2003-02-02,46.6
Warszawa,2003-02-03,31.533333333333335
Warszawa,2003-02-04,47.03333333333333
Warszawa,2003-02-05,44.233333333333334
Warszawa,2003-02-06,47.46666666666667
Warszawa,2003-02-07,22.466666666666665
Warszawa,2003-02-08,49
Warszawa,2003-02-09,33.266666666666666
Warszawa,2003-02-10,29.7
Warszawa,2003-02-11,25.366666666666667
Warszawa,2003-02-12,53.266666666666666
Warszawa,2003-02-13,100
Warszawa,2003-02-14,78.9
Warszawa,2003-02-15,46.03333333333333
Warszawa,2003-02-16,44.93333333333333
Warszawa,2003-02-17,68.43333333333334
Warszawa,2003-02-18,24.45
Warszawa,2003-02-19,24.4
Warszawa,2003-02-20,47.3
Warszawa,2003-02-21,64.4
Warszawa,2003-02-22,42.53333333333333
Warszawa,2003-02-23,65.83333333333333
Warszawa,2003-02-24,96.13333333333334
Warszawa,2003-02-25,99.2
Warszawa,2003-02-26,101.7
Warszawa,2003-02-27,78.26666666666667
Warszawa,2003-02-28,90.86666666666666
Warszawa,2003-03-01,38.36666666666667
Warszawa,2003-03-02,69.2
Warszawa,2003-03-03,46.2
Warszawa,2003-03-04,50.86666666666667
Warszawa,2003-03-05,87.3
Warszawa,2003-03-06,52.53333333333333
Warszawa,2003-03-07,49.733333333333334
Warszawa,2003-03-08,59.166666666666664
Warszawa,2003-03-09,56
Warszawa,2003-03-10,55.56666666666667
Warszawa,2003-03-11,49.5
Warszawa,2003-03-12,19.7
Warszawa,2003-03-13,10.833333333333334
Warszawa,2003-03-14,28.933333333333334
Warszawa,2003-03-15,41.4
Warszawa,2003-03-16,38
Warszawa,2003-03-17,33.06666666666667
Warszawa,2003-03-18,26.7
Warszawa,2003-03-19,27.2
Warszawa,2003-03-20,35.93333333333333
Warszawa,2003-03-21,19.766666666666666
Warszawa,2003-03-22,44.9
Warszawa,2003-03-23,43.166666666666664
Warszawa,2003-03-24,57
Warszawa,2003-03-25,66.26666666666667
Warszawa,2003-03-26,46.733333333333334
Warszawa,2003-03-27,44.06666666666667
Warszawa,2003-03-28,109.33333333333333
Warszawa,2003-03-29,104.3
Warszawa,2003-03-30,90.46666666666667
Warszawa,2003-03-31,27.266666666666666
Warszawa,2003-04-01,41.65
Warszawa,2003-04-02,36.53333333333333
Warszawa,2003-04-03,36.8
Warszawa,2003-04-04,26.733333333333334
Warszawa,2003-04-05,26.366666666666667
Warszawa,2003-04-06,24.866666666666667
Warszawa,2003-04-07,21.8
Warszawa,2003-04-08,24.6
Warszawa,2003-04-09,26.766666666666666
Warszawa,2003-04-10,39.46666666666667
Warszawa,2003-04-11,34.2
Warszawa,2003-04-12,73.03333333333333
Warszawa,2003-04-13,49.166666666666664
Warszawa,2003-04-14,39.233333333333334
Warszawa,2003-04-15,36.43333333333334
Warszawa,2003-04-16,39.86666666666667
Warszawa,2003-04-17,47.86666666666667
Warszawa,2003-04-18,52.13333333333333
Warszawa,2003-04-19,54.4
Warszawa,2003-04-20,66.05
Warszawa,2003-04-21,60.85
Warszawa,2003-04-22,46.3
Warszawa,2003-04-23,44.833333333333336
Warszawa,2003-04-24,51.86666666666667
Warszawa,2003-04-25,37.733333333333334
Warszawa,2003-04-26,35.86666666666667
Warszawa,2003-04-27,34.766666666666666
Warszawa,2003-04-28,23.866666666666667
Warszawa,2003-04-29,32.36666666666667
Warszawa,2003-04-30,47.6
Warszawa,2003-05-01,38.4
Warszawa,2003-05-02,43.9
Warszawa,2003-05-03,39.35
Warszawa,2003-05-04,23.8
Warszawa,2003-05-05,24.75
Warszawa,2003-05-06,37.8
Warszawa,2003-05-07,33.666666666666664
Warszawa,2003-05-08,32.5
Warszawa,2003-05-09,27.833333333333332
Warszawa,2003-05-10,49.1
Warszawa,2003-05-11,38.13333333333333
Warszawa,2003-05-12,36.36666666666667
