id,mean,city,lat,lon
LdLodzWSSEMWodna40,38.549019607843135,Łódź,51.76167,19.47694
LdPabianWIOSAKonstan,38.44011976047904,Pabianice,51.66798,19.36868
LdRadomsWSSEMZeromsk,40.65432098765432,Radomsko,51.06611,19.44194
LdSieradWSSEMGrunwal,31,Sieradz,51.59013,18.71733
LdSkiernWSSEMReymont,33.73407202216067,Skierniewice,51.96000,20.14722
LdZgierzWSSEMStRynek,46.71910112359551,Zgierz,51.85639,19.40444
LuGorzowWIOS_AUT,35.343654794520546,Gorzów Wielkopolski,52.73821,15.22867
LuZgoraWIOS_AUT,29.48447204968944,Zielona Góra,51.93978,15.51886
MpBochniWSSEKons0105,36.00277777777778,Bochnia,49.97278,20.42806
MpChrzanWSSEGrzy0301,49.28779069767442,Chrzanów,50.13694,19.39722
MpKrakowWIOSAKra6117,88.18487116564417,Kraków,50.05768,19.92619
MpKrakowWIOSPrad6115,54.884243323442135,Kraków,50.08750,19.92611
MpMaPodhWIOSKosc1508,56.23824451410658,Maków Podhalański,49.73028,19.68139
MpMyslenWIOSRyne0906,49.29302325581396,Myślenice,49.83500,19.93806
MpNoTargWSSESzaf1102,53.463235294117645,Nowy Targ,49.47444,20.02583
MpNSaczWIOSPija6204,52.15136060606061,Nowy Sącz,49.62722,20.68833
MpNSaczWSSETarn6202,52.29503105590062,Nowy Sącz,49.63528,20.69306
MpOswiecWIOSSnia1304,37.504107142857144,Oświęcim,50.03417,19.24528
MpOswiecWSSEWiez1301,61.359223300970875,Oświęcim,50.03417,19.20056
MpProszWIOSKrol1404,55.99310344827586,Proszowice,50.19218,20.29971
MpTarnowWSSEMosc6301,10.131147540983607,Tarnów,50.00667,20.97528
MpTarnowWSSEWest6302,18.796747967479675,Tarnów,50.02333,21.00500
MpTrzebiWIOSPils0303,50.883752112676056,Trzebinia,50.16083,19.47278
MpWadowiWIOSPSka1805,47.1063122923588,Wadowice,49.87276,19.49794
MpWadowiWIOSPska1807,74.00275362318841,Wadowice,49.87194,19.49833
MpWielicWIOSNiep1904,57.79925650557621,Niepołomice,50.03512,20.21269
MzCiechStrazacka,31.67484662576687,Ciechanów,52.87844,20.61329
MzLegionBronWSSE,15.383177570093459,Legionowo,52.39969,20.92715
MzLegionZegIMGW,22.559375,Legionowo,52.40758,20.95593
MzNowDwChemWSSE,27.712460063897762,Nowy Dwór Mazowiecki,52.42942,20.72413
MzOstMazSikorWSSE,28.037854889589905,Ostrów Mazowiecka,52.80326,21.89048
MzOstrolTargowa,29.184782608695652,Ostrołęka,53.08402,21.58920
MzOtwockBrzozWSSE,35.68263473053892,Otwock,52.11544,21.23766
MzPiaseczDworWSSE,37.63496932515337,Piaseczno,52.05145,21.00558
MzPiastowPulask,24.95286195286195,Piastów,52.19173,20.83749
MzPlockKolegWSSE,36.71382636655949,Płock,52.54222,19.69556
MzPruszKraszeWSSE,31.320588235294117,Pruszków,52.16226,20.81283
MzRadomCz,33.62395543175487,Radom,51.40608,21.16682
MzRadomCzWSSE,33.71787709497207,Radom,51.40013,21.16263
MzSochPlocWSSE,16.172566371681416,Sochaczew,52.23179,20.21917
MzTluszczJKiel,23.365591397849464,Tłuszcz,52.42583,21.42917
MzWarszAKrzywon,31.268361581920903,Warszawa,52.22865,20.91751
MzWarszBernWoda,21.214285714285715,Warszawa,52.19173,21.05105
MzWarszBorKomWSSE,34.90816326530612,Warszawa,52.22519,21.08735
MzWarszKrucza,41.740112994350284,Warszawa,52.22458,21.01904
MzWarszSGGW,42.228524590163936,Warszawa,52.16056,21.04778
MzWarszZelazWSSE,32.85479452054795,Warszawa,52.23750,20.98793
MzWarZeganWSSE,39.182072829131656,Warszawa,52.20577,21.16952
MzWolOgrodowa,28.691699604743082,Wołomin,52.34468,21.23951
OpBrzeg101,31.458823529411763,Brzeg,50.85750,17.46361
OpGlub1pyl,36.08098591549296,Głubczyce,50.20094,17.81645
OpGora12728,3.2884615384615388,Góra Św. Anny,50.45167,18.16333
OpNamys2pyl,45.14018691588785,Namysłów,51.07222,17.71889
OpOlesno3pyl,48.82410423452769,Olesno,50.87639,18.41861
OpPrud189p,30.05759162303665,Prudnik,50.32111,17.57778
OpStrzel247,31.857142857142858,Strzelce Opolskie,50.51389,18.30389
OpZdze12392,28.764912280701754,Zdzieszowice,50.43528,18.13251
PdBialyLegionowa8,29.94707520891365,Białystok,53.13111,23.15889
PdLomzaSikorskiego,31.299067226890756,Łomża,53.18139,22.05438
PdSuwPulaski,24.54993820224719,Suwałki,54.11788,22.93461
PkJasloWIOSFlor,38.127906976744185,Jasło,49.73917,21.48278
PkPrzemWIOSPDom,42.020270270270274,Przemyśl,49.78278,22.76667
PkRzeszWIOSSzop,43.2662817679558,Rzeszów,50.03403,22.01073
PkRzeszWSSEPilsud,39.049180327868854,Rzeszów,50.04139,22.00167
PkRzeszWSSEWierzb,44.775,Rzeszów,50.03417,22.01444
PkSanokWSSEJezier,23.828358208955223,Sanok,49.55028,22.20111
PkTarnobWSSE1Maja,24.413333333333334,Tarnobrzeg,50.56972,21.66444
Pm.00.s481m,25.54191616766467,Gdańsk,54.35272,18.67342
Pm.06.s712m,27.27777777777778,Kościerzyna,54.11917,17.96861
Pm14TCZEw06m,23.286307053941908,Tczew,54.08694,18.79722
Pm.15.s129m,31.608856088560884,Wejherowo,54.60114,18.23936
Pm.63.s079m,24.911585365853657,Słupsk,54.46444,17.01306
Pm.63.wDSMm,27.297520661157026,Słupsk,54.46361,17.04667
SkKielJagiel,36.5,Kielce,50.87255,20.60500
SkOstrowSams,25.41111111111111,Ostrowiec Świętokrzyski,50.94863,21.43354
SkOstrowWios,45.68055555555556,Ostrowiec Świętokrzyski,50.94594,21.39012
SkOzarowMiec,32.483333333333334,Mieczysławów,50.94778,21.72924
SkOzarowOsWz,29.937458193979932,Ożarów,50.89317,21.65516
SkPolanTrzc,29.87150837988827,Trzcianka,50.48630,21.39410
SkStaracZlota,36.74104683195592,Starachowice,51.05048,21.08470
SlBielbBiel_kossa,44.3582554517134,Bielsko-Biała,49.81346,19.02732
SlCieszCies_dojaz,40.61744966442953,Cieszyn,49.75167,18.62750
SlCzestCzes_baczy,39.95925925925926,Częstochowa,50.83639,19.13011
SlDabroDabr_1000L,50.06578947368421,Dąbrowa Górnicza,50.32911,19.23122
SlKatowKato_kossu,48.86647727272727,Katowice,50.26461,18.97503
SlLubliLubl_piask,29.339622641509433,Lubliniec,50.65836,18.69622
SlMiastMias_norwi,26.764705882352942,Miasteczko Śląskie,50.48972,18.91833
SlMiastMias_zygli,35.96638655462185,NA,NA,NA
SlRacibRaci_boruc,30.897435897435898,NA,NA,NA
SlRacibRaci_studz,41.35231316725979,Racibórz,50.06083,18.19111
SlRybniRybn_borki,64.0732484076433,Rybnik,50.11118,18.51614
SlWodziWodz_bogum,55.47157190635451,Wodzisław Śląski,50.00056,18.45833
SlZabrzZabr_sklod,52.903790087463555,Zabrze,50.31650,18.77238
SlZawieZawi_pilsu,63.99107142857143,NA,NA,NA
SlZywieZywi_koper,43.31836734693878,Żywiec,49.67160,19.23445
WmDzialdWSSE_Biedraw,25.956172839506173,Działdowo,53.23278,20.17778
WmElblagWSSE_Krole,20.04899135446686,Elbląg,54.17917,19.43056
WmElkWIOS_PM10,28.258430493273544,Ełk,53.83139,22.35028
WmOlsztyWSSE_Zolnier,22.69154929577465,Olsztyn,53.77083,20.49000
WmPuszcz_IOS_Borecka,18.920092307692308,Diabla Góra,54.12482,22.03806
WpGnieznoPM10,36.20294117647059,Gniezno,52.53611,17.60528
WpLeszno411000,34.87301587301587,Leszno,51.84778,16.57472
WpOstrowWlkpPM10,31.37873754152824,Ostrów Wielkopolski,51.63757,17.82316
WpPila5710111,30.642180685358255,Piła,53.15441,16.75957
WpPoznanPM10szpital,30.270358306188925,Poznań,52.38944,16.92083
WpPoznanSzymanowskiego17,28.905723905723907,Poznań,52.45919,16.90620
WpWKP008,40.34453781512605,NA,NA,NA
ZpGryfWiduchowa003,14.882920110192837,Widuchowa,53.12232,14.38222
ZpKoszalinWSSE,18.27433628318584,Koszalin,54.19026,16.19607
ZpSwinoujscieWSSE,17.042857142857144,Świnoujście,53.92185,14.23995
ZpSzczecin002,31.044444444444444,Szczecin,53.43217,14.55390
ZpSzczecinWSSE,25.14957264957265,Szczecin,53.45078,14.51474
