id,mean,city,lat,lon
OpNamys2pyl,41.929054054054056,Namysłów,51.07222,17.71889
OpOlesno3pyl,47.43359375,Olesno,50.87639,18.41861
OpOpole246,35.47011952191235,Opole,50.67528,17.93722
PdBialyLegionowa8,26.41389728096677,Białystok,53.13111,23.15889
PdBialyMiejska,25.88795518207283,Białystok,53.12669,23.15587
PdLomzaSikorskiego,34.36778041543027,Łomża,53.18139,22.05438
PdSuwPulaski,23.432676282051283,Suwałki,54.11788,22.93461
PkDebicaWSSEParkow,26.971061093247588,Dębica,50.04667,21.40222
PkJarosWIOSJanPawII,40.228070175438596,Jarosław,50.01583,22.67278
PkJarosWSSE3Maja,29.79432624113475,Jarosław,50.01333,22.69306
PkJasloWIOSFlor2,35.81608187134503,Jasło,49.73944,21.48222
PkKrosnoWIOSKletowki,36.628571428571426,Krosno,49.69017,21.74970
PkKrosnoWSSEKisielewskiego,24.894568690095845,Krosno,49.68361,21.75556
PkMielWIOSZarzStr,37.18012048192771,Mielec,50.30401,21.47120
PkNiskoWIOSSzklar,39.3446875,Nisko,50.52989,22.11247
PkPrzemWIOSPDom,42.157262569832405,Przemyśl,49.78278,22.76667
PkPrzemyslWIOSMick,44.769426751592356,Przemyśl,49.78243,22.78291
PkRzeszWIOSSzop,38.34090909090909,Rzeszów,50.03403,22.01073
PkRzeszWSSEPilsud,29.479853479853478,Rzeszów,50.04139,22.00167
PkRzeszWSSEWierzb,26.533333333333335,Rzeszów,50.03417,22.01444
PkSanokWSSEJezier,25.40566037735849,Sanok,49.55028,22.20111
PkTarnobWSSE1Maja,22.102310231023104,Tarnobrzeg,50.56972,21.66444
Pm.00.s237m,20.90796812749004,Gdynia,54.50810,18.53985
Pm.00.s481m,27.749283667621775,Gdańsk,54.35272,18.67342
Pm.01w.01m,26.674418604651162,Gdynia,54.49444,18.55417
Pm.06.s712m,27.687384615384616,Kościerzyna,54.11917,17.96861
Pm11WLADw07m,20.996794871794872,Władysławowo,54.79364,18.40994
Pm14TCZEw06m,34.08018867924528,Tczew,54.08694,18.79722
Pm.15.s129m,29.385173501577288,Wejherowo,54.60114,18.23936
Pm.63.s079m,25.518296529968456,Słupsk,54.46444,17.01306
Pm.63.wDSMm,30.762611275964392,Słupsk,54.46361,17.04667
Pm.D,14.59942363112392,Gać,54.69381,17.45807
SkKielJagiel,34.83806818181818,Kielce,50.87255,20.60500
SkKielJagielWios,34.83806818181818,Kielce,50.87255,20.60500
SkKielKusoc,33.255523489932884,Kielce,50.85422,20.60258
SkOzarowMiec,29.376666666666665,Mieczysławów,50.94778,21.72924
SkOzarowOsWz,28.47840531561462,Ożarów,50.89317,21.65516
SkPolanTrzc,22.87887323943662,Trzcianka,50.48630,21.39410
SlBielbBiel_kossa,40.88920454545455,Bielsko-Biała,49.81346,19.02732
SlCieszCies_dojaz,38.21509433962264,Cieszyn,49.75167,18.62750
SlCzestCzes_baczy,32.09726443768997,Częstochowa,50.83639,19.13011
SlDabroDabr_1000L,39.016949152542374,Dąbrowa Górnicza,50.32911,19.23122
SlGodowWodz_wodzi,57.077586206896555,Godów,49.92188,18.47128
SlKatowKato_kossu,42.49586776859504,Katowice,50.26461,18.97503
SlKatowKato_racib,38.27450980392157,Katowice,50.25528,19.00417
SlKnuroKnu1_gliwi,39.8235294117647,Knurów,50.23317,18.65572
SlLubliLubl_piask,35.69421487603306,Lubliniec,50.65836,18.69622
SlMiastMias_norwi,14.655172413793103,Miasteczko Śląskie,50.48972,18.91833
SlMyszkMysz_myszk,41.944700460829495,Myszków,50.57973,19.32670
SlRacibRaci_studz,40.86666666666667,Racibórz,50.06083,18.19111
SlRybniRybn_borki,52.167647058823526,Rybnik,50.11118,18.51614
SlWodziWodz_bogum,69.16816816816817,Wodzisław Śląski,50.00056,18.45833
SlZabrzZabr_sklod,48.63231197771588,Zabrze,50.31650,18.77238
SlZawieZawi_zawie,35.99044585987261,Zawiercie,50.47954,19.43301
SlZywieZywi_koper,48.97826086956522,Żywiec,49.67160,19.23445
WmDzialdWSSE_Biedraw,33.314488636363635,Działdowo,53.23278,20.17778
WmElblagWSSE_Krole,17.762994350282487,Elbląg,54.17917,19.43056
WmGizyckWIOS_Wodoc,26.890366666666665,Giżycko,54.04250,21.78139
WmOlsztyWSSE_Zolnier,20.401506024096385,Olsztyn,53.77083,20.49000
WmPuszcz_IOS_Borecka,16.283681318681317,Diabla Góra,54.12482,22.03806
WpGnieznoPM10,29.46382252559727,Gniezno,52.53611,17.60528
WpLeszno411000,35.773668639053255,Leszno,51.84778,16.57472
WpOstrowWlkpPM10,28.52126245847176,Ostrów Wielkopolski,51.63757,17.82316
WpPila5710111,29.87638888888889,Piła,53.15441,16.75957
WpPoznanPM10szpital,30.663106796116505,Poznań,52.38944,16.92083
ZpGryfWiduchowa003,20.94760606060606,Widuchowa,53.12232,14.38222
ZpKoszalinWSSE,16.546511627906977,Koszalin,54.19026,16.19607
ZpSzcSzczecinekPSSE,27.76453488372093,Szczecinek,53.70198,16.70607
ZpSzczecin002,26.831161473087818,Szczecin,53.43217,14.55390
ZpSzczecin004,22.205142857142857,Szczecin,53.47089,14.55625
