id,mean,city,lat,lon
PkDebicaWSSEParkow,29.08813559322034,Dębica,50.04667,21.40222
PkJasloWIOSFabr,29.826851851851853,Jasło,49.75444,21.54112
PkJasloWIOSFlor2,38.13389121338912,Jasło,49.73944,21.48222
PkKrosnoWSSEKisielewskiego,27.285714285714285,Krosno,49.68361,21.75556
PkMielWIOSZarzStr,35.592708333333334,Mielec,50.30401,21.47120
PkNiskoWIOSSzklar,41.47267080745342,Nisko,50.52989,22.11247
PkPrzemWIOSPDom,35.3,Przemyśl,49.78278,22.76667
PkPrzemyslWIOSMick,47.34653465346535,Przemyśl,49.78243,22.78291
PkRzeszWIOSSzop,33.713190476190476,Rzeszów,50.03403,22.01073
PkRzeszWSSEPilsud,31.814102564102566,Rzeszów,50.04139,22.00167
PkRzeszWSSEWierzb,26.74503311258278,Rzeszów,50.03417,22.01444
PkSanokWSSEJezier,20.91219512195122,Sanok,49.55028,22.20111
PkTarnobWSSE1Maja,21.273684210526316,Tarnobrzeg,50.56972,21.66444
Pm.00.s481m,22.650306748466257,Gdańsk,54.35272,18.67342
Pm.06.s712m,23.188034188034187,Kościerzyna,54.11917,17.96861
Pm11WLADw07m,19.402476780185758,Władysławowo,54.79364,18.40994
Pm14TCZEw06m,27.52076677316294,Tczew,54.08694,18.79722
Pm.15.s129m,19.86786786786787,Wejherowo,54.60114,18.23936
Pm.63.s079m,21.605970149253732,Słupsk,54.46444,17.01306
Pm.63.wDSMm,31.03038674033149,Słupsk,54.46361,17.04667
SkKielJagiel,32.99152542372882,Kielce,50.87255,20.60500
SkKielJagielWios,32.99152542372882,Kielce,50.87255,20.60500
SkOstrowSams,29.317460317460316,Ostrowiec Świętokrzyski,50.94863,21.43354
SkOstrowWios,24.725352112676056,Ostrowiec Świętokrzyski,50.94594,21.39012
SkOzarowMiec,26.03,Mieczysławów,50.94778,21.72924
SkOzarowOsWz,24.536666666666665,Ożarów,50.89317,21.65516
SkPolanTrzc,23.512676056338027,Trzcianka,50.48630,21.39410
SkStaracZlota,26.034582132564843,Starachowice,51.05048,21.08470
SlBielbBiel_kossa,40.06575342465754,Bielsko-Biała,49.81346,19.02732
SlCieszCies_dojaz,11.227941176470589,Cieszyn,49.75167,18.62750
SlCzestCzes_baczy,33.22741433021807,Częstochowa,50.83639,19.13011
SlDabroDabr_1000L,41.43342541436464,Dąbrowa Górnicza,50.32911,19.23122
SlKatowKato_kossu,41.222535211267605,Katowice,50.26461,18.97503
SlLubliLubl_piask,24.74829931972789,Lubliniec,50.65836,18.69622
SlMiastMias_norwi,14.965853658536586,Miasteczko Śląskie,50.48972,18.91833
SlRacibRaci_boruc,23.449152542372882,NA,NA,NA
SlRacibRaci_studz,21.534653465346533,Racibórz,50.06083,18.19111
SlRybniRybn_borki,50.738028169014086,Rybnik,50.11118,18.51614
SlWodziWodz_bogum,42.943396226415096,Wodzisław Śląski,50.00056,18.45833
SlZabrzZabr_sklod,45.654794520547945,Zabrze,50.31650,18.77238
SlZawieZawi_pilsu,40.07017543859649,NA,NA,NA
SlZawieZawi_zawie,42.3903743315508,Zawiercie,50.47954,19.43301
SlZywieZywi_koper,38.671779141104295,Żywiec,49.67160,19.23445
WmDzialdWSSE_Biedraw,27.624347826086957,Działdowo,53.23278,20.17778
WmElblagWSSE_Krole,17.154545454545456,Elbląg,54.17917,19.43056
WmOlsztyWSSE_Zolnier,17.32263610315186,Olsztyn,53.77083,20.49000
WmPuszcz_IOS_Borecka,15.92262996941896,Diabla Góra,54.12482,22.03806
WpGnieznoPM10,30.24438202247191,Gniezno,52.53611,17.60528
WpLeszno411000,22.93030303030303,Leszno,51.84778,16.57472
WpOstrowWlkpPM10,30.12542372881356,Ostrów Wielkopolski,51.63757,17.82316
WpPila5710111,28.454806629834255,Piła,53.15441,16.75957
WpPoznanPM10szpital,27.363636363636363,Poznań,52.38944,16.92083
WpPoznanSzymanowskiego17,27.251028806584362,Poznań,52.45919,16.90620
ZpGryfWiduchowa003,18.474550898203592,Widuchowa,53.12232,14.38222
ZpKoszalinWSSE,16.727272727272727,Koszalin,54.19026,16.19607
ZpSwinoujscieWSSE,13.097560975609756,Świnoujście,53.92185,14.23995
ZpSzcSzczecinekPSSE,23.67168674698795,Szczecinek,53.70198,16.70607
ZpSzczecin002,27.16931818181818,Szczecin,53.43217,14.55390
ZpSzczecinWSSE,21.8,Szczecin,53.45078,14.51474
