id,mean,city,lat,lon
MpChrzaPlTysMOB,31.744642857142857,Chrzanów,50.14403,19.40656
MpDobczSzkolMOB,28.557053571428572,Dobczyce,49.88111,20.10082
MpGorlKrasin,26.146317191011235,Gorlice,49.65889,21.16334
MpKalZebRyneMOB,43.181785714285716,Kalwaria Zebrzydowska,49.86734,19.67672
MpKrakBujaka,39.40940113573407,Kraków,50.01058,19.94919
MpKrakBulwar,39.88502561403509,Kraków,50.06931,20.05349
MpKrakOsPias,36.67406627507163,Kraków,50.09936,20.01832
MpKrakZloRog,40.73597682320442,Kraków,50.08120,19.89536
MpMuszynKityMOB,27.946810344827586,Muszyna,49.35446,20.89438
MpNiepo3Maja,34.53033607734807,Niepołomice,50.03512,20.21269
MpNoSaczNadb,40.86283483516483,Nowy Sącz,49.61928,20.71440
MpNoTargPSlo,34.18146185328185,Nowy Targ,49.48360,20.02899
MpPiwnZdrojoMOB,23.954561403508773,Piwniczna,49.44406,20.71989
MpTarBitStud,30.568724730878188,Tarnów,50.02017,21.00417
MpTrzebOsZWM,34.41999041322314,Trzebinia,50.15941,19.47746
MpTuchChopin,38.95879,Tuchów,49.89397,21.05081
MpWielDembowMOB,33.855982142857144,Wieliczka,49.98825,20.05900
MpZakopaSien,30.80024593220339,Zakopane,49.29356,19.96008
MzGranicaKPN,22.553788300835656,Granica,52.28586,20.45465
MzGutyDuCzer,18.460583333333332,Guty Duże,52.94317,21.28817
MzLegZegrzyn,30.064187327823692,Legionowo,52.40758,20.95593
MzMlawOrdona,30.985370919881305,Mława,53.11191,20.37173
MzOstroHalle,26.74224043715847,Ostrołęka,53.08374,21.57932
MzOtwoBrzozo,33.987307692307695,Otwock,52.11572,21.23730
MzPiasPulask,30.921813186813186,Piastów,52.19173,20.83749
MzPlocKroJad,27.38326923076923,Płock,52.55628,19.68767
MzRad25Czerw,30.57697222222222,Radom,51.40608,21.16682
MzSiedKonars,27.78706790123457,Siedlce,52.17215,22.28200
MzWarAKrzywo,29.45581967213115,Warszawa,52.22865,20.91751
MzWarAlNiepo,40.994453781512604,Warszawa,52.21930,21.00472
MzWarTolstoj,28.0572131147541,Warszawa,52.28507,20.93302
OpGlubRatusz,32.06060606060606,Głubczyce,50.20078,17.83051
OpKKozBSmial,29.373546511627907,Kędzierzyn-Koźle,50.34961,18.23657
OpKluczMicki,32.42936288088643,Kluczbork,50.97218,18.20757
OpNysaRodzie,33.947592067988666,Nysa,50.45899,17.33191
OpOpoleOsAKr,30.897360703812318,Opole,50.67686,17.95028
OpZdziePiast,36.897222222222226,Zdzieszowice,50.42353,18.12074
PdBialWaszyn,19.776121973421926,Białystok,53.12669,23.15587
PdSuwPulaski,19.24549312238806,Suwałki,54.11788,22.93461
PkDebiGrottg,33.04371014492754,Dębica,50.05479,21.41626
PkJarosPruch,34.89736111111111,Jarosław,50.01208,22.67477
PkJasloSikor,26.35552197802198,Jasło,49.74489,21.45462
PkKrosKletow,29.185261707988982,Krosno,49.69017,21.74970
PkMielPogodn,31.7112893982808,Mielec,50.31804,21.48637
PkNiskoSzkla,27.249666666666666,Nisko,50.52989,22.11247
PkPrzemGrunw,26.92593567251462,Przemyśl,49.78434,22.75624
PkRzeszRejta,27.502520775623267,Rzeszów,50.02424,22.01057
PkSanoSadowa,27.85847457627119,Sanok,49.57173,22.19589
PkTarnDabrow,29.24532967032967,Tarnobrzeg,50.57574,21.68837
PmGdaGleboka,23.718100890207715,Gdańsk,54.35272,18.67342
PmGdaLecz08m,22.162576687116566,Gdańsk,54.38028,18.62027
PmGdyJozBema,20.652173913043477,Gdynia,54.50805,18.53983
PmKosTargo12,28.805479452054794,Kościerzyna,54.12069,17.97586
PmKwiSportow,22.543956043956044,Kwidzyn,53.72236,18.93692
PmLebMalcz16,28.92090395480226,Lębork,54.54617,17.74619
PmLinieKos17,20.22429906542056,Liniewko Kościerskie,54.10411,18.18297
PmMalMicki15,22.742382271468145,Malbork,54.03125,19.03290
PmSlupKniazi,19.19219219219219,Słupsk,54.46361,17.04672
PmWejhPlWejh,29.07079646017699,Wejherowo,54.60114,18.23936
SkBuskRokosz,27.024791383177572,Busko-Zdrój,50.45365,20.71544
SkKielJagiel,32.81928943154762,Kielce,50.87255,20.60500
SkKielKusoci,28.028555587431693,Kielce,50.85422,20.60258
SkOzarOsWzgo,19.928358208955224,Ożarów,50.88713,21.66073
SkStaraZlota,28.953276574712643,Starachowice,51.05061,21.08417
SlBielKossak,35.85254237288136,Bielsko-Biała,49.81346,19.02732
SlCiesMickie,30.183050847457626,Cieszyn,49.73814,18.63907
SlCzestoBacz,30.276878612716764,Częstochowa,50.83639,19.13011
SlDabro1000L,38.353631284916204,Dąbrowa Górnicza,50.32911,19.23122
SlGodGliniki,42.32178770949721,Godów,49.92188,18.47128
SlKatoKossut,37.78403361344538,Katowice,50.26461,18.97503
SlKatoPlebA4,46.90634441087613,Katowice,50.24679,19.01947
SlKnurJedNar,41.8825,Knurów,50.23317,18.65572
SlLublPiasko,35.71246200607903,Lubliniec,50.65836,18.69622
SlMyszMiedzi,47.79943820224719,Myszków,50.57973,19.32670
SlPszczBoged,50.90727793696275,Pszczyna,49.97218,18.94722
SlRybniBorki,47.4585635359116,Rybnik,50.11118,18.51614
SlTarnoLitew,37.901652892561984,Tarnowskie Góry,50.44474,18.82964
SlZabSkloCur,42.873053892215566,Zabrze,50.31650,18.77238
SlZawSkloCur,34.78048048048048,Zawiercie,50.47954,19.43301
SlZorySikors,41.90825958702065,Żory,50.02868,18.69122
SlZywieKoper,39.79226361031519,Żywiec,49.67160,19.23445
WmElbBazynsk,23.182411764705883,Elbląg,54.16785,19.41094
WmIlawAnders,26.177739130434784,Iława,53.58795,19.56470
WmNiTraugutt,27.81461971830986,Nidzica,53.36114,20.42204
WmOlsPuszkin,22.994285714285713,Olsztyn,53.78923,20.48607
WmPuszczaBor,15.692678062678063,Diabla Góra,54.12482,22.03806
WpGniePaczko,30.778918128654972,Gniezno,52.53986,17.61196
WpKaliSawick,31.12924791086351,Kalisz,51.74905,18.04839
WpLeszKiepur,27.08076923076923,Leszno,51.84046,16.60504
WpNoTomSzpit,40.315581395348836,Nowy Tomyśl,52.31673,16.14190
WpOstWieWyso,37.850437158469944,Ostrów Wielkopolski,51.63757,17.82316
WpPilaKusoci,27.963492063492062,Piła,53.15441,16.75957
WpPleszAlMic,37.80770642201835,Pleszew,51.88492,17.79111
WpPoznChwial,31.932231638418077,Poznań,52.39297,16.92843
WpPoznSzyman,27.159054441260746,Poznań,52.45919,16.90620
WpTarPodZach,26.97808988764045,Tarnowo Podgórne,52.46741,16.64590
WpWagrowLipo,33.06488095238095,Wągrowiec,52.81554,17.20806
ZpKoszArKraj,23.531895604395604,Koszalin,54.19399,16.17254
ZpKoszSpasow,19.08468493150685,Koszalin,54.20716,16.19324
ZpMyslZaBram,26.98603351955307,Myślibórz,52.92629,14.86282
ZpSzczAndr01,22.42010989010989,Szczecin,53.38097,14.66335
ZpSzczec1Maj,24.451616438356165,Szczecinek,53.71211,16.69252
ZpSzczecPrze,24.200409836065575,Szczecinek,53.69890,16.70457
ZpSzczPils02,26.21934065934066,Szczecin,53.43217,14.55390
ZpWiduBulRyb,23.54872463768116,Widuchowa,53.12232,14.38222
