id,mean,city,lat,lon
MpDabrowWIOSZare0401,31.883333333333333,Dąbrowa Tarnowska,50.17752,20.98403
MpGorlicWIOSKras0511,30.790368271954673,Gorlice,49.65889,21.16334
MpKrakowWIOSBuja6119,46.29498525073746,Kraków,50.01058,19.94919
MpKrakowWIOSBulw6118,49.13353115727003,Kraków,50.06931,20.05349
MpMiechoWIOSKono0802,38.017391304347825,Miechów,50.36004,20.03867
MpNowyTaWIOSPows1114,48.49152542372882,Nowy Targ,49.47610,20.02688
MpNSaczWIOSNadb6205,42.09217877094972,Nowy Sącz,49.61928,20.71440
MpOswiecWIOSSnia1302,46.05,Oświęcim,50.03545,19.23933
MpProszWIOSKrol1404,48.657817109144545,Proszowice,50.19218,20.29971
MpRabkaWIOSChop1113,33.5,Rabka-Zdrój,49.60875,19.96589
MpSuchaBWIOSHand1512,44.84592145015106,Sucha Beskidzka,49.74064,19.58833
MpTarnowWIOSBitw6304,30.58356940509915,Tarnów,50.02017,21.00417
MpTrzebiWIOSZWM0305,33.13597733711048,Trzebinia,50.15941,19.47746
MpTuchowWIOSSzop1602,41.00581395348837,Tuchów,49.89397,21.05081
MpWadowiWIOSPSka1805,41.89766081871345,Wadowice,49.87276,19.49794
MpWielicWIOSNiep1904,34.56012658227848,Niepołomice,50.03512,20.21269
MpZakopaWIOSRown1701,48.657817109144545,Zakopane,49.29356,19.96008
MzCiechStrazacka,30.891764705882352,Ciechanów,52.87844,20.61329
MzGranicaKPN,25.255302197802198,Granica,52.28586,20.45465
MzLegionZegIMGW,35.579745762711866,Legionowo,52.40758,20.95593
MzMlawaOrdona,30.38503735632184,Mława,53.11191,20.37173
MzOstrolTargowa,27.424985507246376,Ostrołęka,53.08402,21.58920
MzOtwockBrzoz,41.866194444444446,Otwock,52.11572,21.23730
MzPiastowPulask,36.19210365853659,Piastów,52.19173,20.83749
MzPlockPKN,31.869618768328447,Płock,52.55628,19.68767
MzRadomCz,35.129798270893374,Radom,51.40608,21.16682
MzSiedlceKonar,32.099669421487604,Siedlce,52.17215,22.28200
MzWarszAKrzywon,33.107690058479534,Warszawa,52.22865,20.91751
MzWarszBielany,30.69317415730337,Warszawa,52.28507,20.93302
OpGlub1pyl,35.88955223880597,Głubczyce,50.20094,17.81645
OpKkozle1a,36.37174721189591,Kędzierzyn-Koźle,50.34961,18.23657
OpKlucz2pyl,36.642105263157895,Kluczbork,50.97218,18.20757
OpNysa3pyl,38.12714285714286,Nysa,50.45899,17.33191
OpOpole4pyl,32.24929971988796,Opole,50.67686,17.95028
OpZdze2a,37.58064516129032,Zdzieszowice,50.42353,18.12074
PdBialyMiejska,24.90443213296399,Białystok,53.12669,23.15587
PdSuwPulaski,25.857692307692307,Suwałki,54.11788,22.93461
PkJarosWIOSPWSTE,38.47845454545455,Jarosław,50.01208,22.67477
PkJasloWIOSSikorskiego,28.34752840909091,Jasło,49.74489,21.45462
PkKrosnoWIOSKletowki,31.17644699140401,Krosno,49.69017,21.74970
PkMielWIOSZarzStr,33.88731012658228,Mielec,50.30401,21.47120
PkNiskoWIOSSzklar,31.93687323943662,Nisko,50.52989,22.11247
PkPrzemyslWIOSGrunw,32.253304843304846,Przemyśl,49.78434,22.75624
PkRzeszWIOSNoweMiasto,28.634912280701755,Rzeszów,50.02424,22.01057
PkSanokWIOSSadowa,32.28217142857143,Sanok,49.57173,22.19589
PkTarnobWIOSDabrow,32.9695251396648,Tarnobrzeg,50.57574,21.68837
Pm.00.s481m,32.08301886792453,Gdańsk,54.35272,18.67342
Pm.00.w237m,25.84179104477612,Gdynia,54.50805,18.53983
Pm11WLADw07m,23.987951807228917,Władysławowo,54.79364,18.40994
Pm.15.s129m,35.933797909407666,Wejherowo,54.60114,18.23936
Pm.63.wDSAa,24.525568181818183,Słupsk,54.46361,17.04672
Pm.63.wDSPm,24.439344262295084,Słupsk,54.47561,17.03073
Pm.AM12.a,36.64057971014493,Kościerzyna,54.12069,17.97586
Pm.AM15.a,31.825892857142858,Malbork,54.03125,19.03290
Pm.AM16.a,36.693617021276594,Lębork,54.54617,17.74619
Pm.AM17.a,23.544642857142858,Liniewko Kościerskie,54.10411,18.18297
Pm.aw08m,29.64741641337386,Gdańsk,54.38028,18.62027
Pm.D,14.222707423580786,Gać,54.69381,17.45807
Pm.Kwidz.Sport.m,26.392857142857142,Kwidzyn,53.72236,18.93692
SkBuskoWios2,30.067732285714285,Busko-Zdrój,50.45365,20.71544
SkKielJagielWios,37.30272990353698,Kielce,50.87255,20.60500
SkKielKusoc,32.371893854748606,Kielce,50.85422,20.60258
SkOzarowOsWz52,28.494082840236686,Ożarów,50.88713,21.66073
SkPolanTrzc,21.837142857142858,Trzcianka,50.48630,21.39410
SkStaracZlota2,34.07138200589971,Starachowice,51.05061,21.08417
SlBielbBiel_kossa,37.8112676056338,Bielsko-Biała,49.81346,19.02732
SlCieszCies_13mic,36.68098159509202,Cieszyn,49.73814,18.63907
SlCzestCzes_baczy,35.92982456140351,Częstochowa,50.83639,19.13011
SlDabroDabr_1000L,40.58028169014084,Dąbrowa Górnicza,50.32911,19.23122
SlGodowWodz_wodzi,50.18181818181818,Godów,49.92188,18.47128
SlKatowKato_aleja,48.98170731707317,Katowice,50.24679,19.01947
SlKatowKato_kossu,43.08839779005525,Katowice,50.26461,18.97503
SlKnuroKnu1_gliwi,47.983561643835614,Knurów,50.23317,18.65572
SlLubliLubl_piask,37.738461538461536,Lubliniec,50.65836,18.69622
SlMyszkMysz_myszk,42.65625,Myszków,50.57973,19.32670
SlPszczPszc_boged,55.779661016949156,Pszczyna,49.97218,18.94722
SlRybniRybn_borki,52.93333333333333,Rybnik,50.11118,18.51614
SlTarnoTarn_litew,43.467032967032964,Tarnowskie Góry,50.44474,18.82964
SlZabrzZabr_sklod,48.68611111111111,Zabrze,50.31650,18.77238
SlZawieZawi_zawie,40.03125,Zawiercie,50.47954,19.43301
SlZoryzZory_sikor,41.40350877192982,Żory,50.02868,18.69122
SlZywieZywi_koper,48.57983193277311,Żywiec,49.67160,19.23445
WmElblagWIOS_Bazynsk,24.184905506535948,Elbląg,54.16785,19.41094
WmIlawaAnd,29.595547314102564,Iława,53.58795,19.56470
WmNidzicaWIOS_Traugut,28.36047368545994,Nidzica,53.36114,20.42204
WmOlsztyWIOS_Puszkin,21.401739123333332,Olsztyn,53.78923,20.48607
WmPuszcz_IOS_Borecka,19.99222222222222,Diabla Góra,54.12482,22.03806
WpGnieznoPM10.11,36.21233333333333,NA,NA,NA
WpLesznoPM10.11,28.572144846796657,NA,NA,NA
WpNowyTomyslPM10.11,41.80803921568627,NA,NA,NA
WpOstrowWlkpPM10,37.440232558139535,Ostrów Wielkopolski,51.63757,17.82316
WpPila5710111,34.034642857142856,Piła,53.15441,16.75957
WpPoznanPOSIRPM10.11,34.880583333333334,NA,NA,NA
WpPoznanSzymanowskiego17,26.153501577287066,Poznań,52.45919,16.90620
WpTarnowoPodgornePM10.10,28.614527687296416,NA,NA,NA
WpWagrowiecPM10.10,41.0511320754717,NA,NA,NA
WpWKPKalisz007.10,37.11139601139601,NA,NA,NA
ZpGryfWiduchowa003,27.371863354037266,Widuchowa,53.12232,14.38222
ZpKoszalin006,23.313626062322946,Koszalin,54.20716,16.19324
ZpMysMysliborz007,31.096228571428572,Myślibórz,52.92629,14.86282
ZpSzcSzczecinek008,27.87945054945055,Szczecinek,53.71211,16.69252
ZpSzcSzczecinek009,30.80892857142857,Szczecinek,53.70198,16.70707
ZpSzczecin001,25.776211699164346,Szczecin,53.38097,14.66335
ZpSzczecin002,30.192443820224717,Szczecin,53.43217,14.55390
ZpSzczecin004,24.759808917197454,Szczecin,53.47089,14.55625
