city,date,mean
Łódź,2009-01-01,67.10425000000001
Łódź,2009-01-02,44.85425
Łódź,2009-01-03,28.8645
Łódź,2009-01-04,40.3855
Łódź,2009-01-05,69.21875
Łódź,2009-01-06,134.21875
Łódź,2009-01-07,63.2395
Łódź,2009-01-08,56.84375
Łódź,2009-01-09,41.9375
Łódź,2009-01-10,73.15625
Łódź,2009-01-11,71.84375
Łódź,2009-01-12,54.4375
Łódź,2009-01-13,91.34375
Łódź,2009-01-14,127.29175000000001
Łódź,2009-01-15,94.07300000000001
Łódź,2009-01-16,52.27075
Łódź,2009-01-17,75.01050000000001
Łódź,2009-01-18,93.80199999999999
Łódź,2009-01-19,42.5
Łódź,2009-01-20,67.92699999999999
Łódź,2009-01-21,86.64574999999999
Łódź,2009-01-22,39.3645
Łódź,2009-01-23,42.47925
Łódź,2009-01-24,41.52075
Łódź,2009-01-25,92.19800000000001
Łódź,2009-01-26,62.84375
Łódź,2009-01-27,51.3125
Łódź,2009-01-28,30.35425
Łódź,2009-01-29,39.927
Łódź,2009-01-30,29.5
Łódź,2009-01-31,29.8125
Łódź,2009-02-01,23.448
Łódź,2009-02-02,24.6145
Łódź,2009-02-03,30.916666666666668
Łódź,2009-02-04,83.9165
Łódź,2009-02-05,67.913
Łódź,2009-02-06,53.552
Łódź,2009-02-07,36.6875
Łódź,2009-02-08,32.72925
Łódź,2009-02-09,59.323
Łódź,2009-02-10,35.85425
Łódź,2009-02-11,20.08325
Łódź,2009-02-12,23.055666666666667
Łódź,2009-02-13,24.916666666666668
Łódź,2009-02-14,20.444333333333333
Łódź,2009-02-15,38.75
Łódź,2009-02-16,80.75
Łódź,2009-02-17,42.333333333333336
Łódź,2009-02-18,24.875
Łódź,2009-02-19,50.15625
Łódź,2009-02-20,83.63550000000001
Łódź,2009-02-21,91.35425000000001
Łódź,2009-02-22,49.375
Łódź,2009-02-23,47.25
Łódź,2009-02-24,102.16666666666667
Łódź,2009-02-25,40.073
Łódź,2009-02-26,27.79175
Łódź,2009-02-27,31.10875
Łódź,2009-02-28,36.5415
Łódź,2009-03-01,36.5625
Łódź,2009-03-02,42.6665
Łódź,2009-03-03,57.896
Łódź,2009-03-04,43.5625
Łódź,2009-03-05,31.6145
Łódź,2009-03-06,33.802
Łódź,2009-03-07,40.96875
Łódź,2009-03-08,56.5
Łódź,2009-03-09,27.602249999999998
Łódź,2009-03-10,28.64575
Łódź,2009-03-11,23.91675
Łódź,2009-03-12,44.625
Łódź,2009-03-13,82.77766666666666
Łódź,2009-03-14,77.27766666666666
Łódź,2009-03-15,37.40266666666667
Łódź,2009-03-16,46.208333333333336
Łódź,2009-03-17,19.682666666666666
Łódź,2009-03-18,21.873
Łódź,2009-03-19,19.236
Łódź,2009-03-20,30.791666666666668
Łódź,2009-03-21,32.43066666666667
Łódź,2009-03-22,18.724666666666668
Łódź,2009-03-23,12.793666666666667
Łódź,2009-03-24,13.083333333333334
Łódź,2009-03-25,37.764
Łódź,2009-03-26,47.448
Łódź,2009-03-27,24.89575
Łódź,2009-03-28,27.72925
Łódź,2009-03-29,29.81525
Łódź,2009-03-30,45.47925
Łódź,2009-03-31,104.3125
Łódź,2009-04-01,46.94433333333333
Łódź,2009-04-02,50.35425
Łódź,2009-04-03,82
Łódź,2009-04-04,81.764
Łódź,2009-04-05,57.72233333333333
Łódź,2009-04-06,47.64575
Łódź,2009-04-07,53.27766666666667
Łódź,2009-04-08,51.208333333333336
Łódź,2009-04-09,35.333333333333336
Łódź,2009-04-10,25.302
Łódź,2009-04-11,27.45825
Łódź,2009-04-12,24.20825
Łódź,2009-04-13,35.27075
Łódź,2009-04-14,52.27075
Łódź,2009-04-15,39.89575
Łódź,2009-04-16,37.21875
Łódź,2009-04-17,30.486
Łódź,2009-04-18,18.09733333333333
Łódź,2009-04-19,24.927
Łódź,2009-04-20,42.28125
Łódź,2009-04-21,36.0625
Łódź,2009-04-22,32.666666666666664
Łódź,2009-04-23,43
Łódź,2009-04-24,26.916666666666668
Łódź,2009-04-25,34.663
Łódź,2009-04-26,31.152666666666665
Łódź,2009-04-27,40.232
Łódź,2009-04-28,36.75
Łódź,2009-04-29,44.02766666666667
Łódź,2009-04-30,51.861
Łódź,2009-05-01,27.639
Łódź,2009-05-02,34.06933333333333
Łódź,2009-05-03,37.77766666666667
Łódź,2009-05-04,31.041666666666668
Łódź,2009-05-05,32.323
Łódź,2009-05-06,16.869
Łódź,2009-05-07,35.1145
Łódź,2009-05-08,21.916666666666668
Łódź,2009-05-09,17.3
Łódź,2009-05-10,24.041666666666668
Łódź,2009-05-11,14.985666666666667
Łódź,2009-05-12,11.536333333333333
Łódź,2009-05-13,11.902666666666667
Łódź,2009-05-14,12.666666666666666
Łódź,2009-05-15,17.347666666666665
Łódź,2009-05-16,21.23925
Łódź,2009-05-17,15.152666666666667
Łódź,2009-05-18,24.416666666666668
Łódź,2009-05-19,25.1145
Łódź,2009-05-20,24.242333333333335
Łódź,2009-05-21,25.924333333333333
Łódź,2009-05-22,17.971
Łódź,2009-05-23,17.6705
Łódź,2009-05-24,16.805666666666667
Łódź,2009-05-25,24.708333333333332
Łódź,2009-05-26,23.819333333333333
Łódź,2009-05-27,19.5105
Łódź,2009-05-28,14.47925
Łódź,2009-05-29,13.78125
Łódź,2009-05-30,13.375
Łódź,2009-05-31,11.333333333333334
Łódź,2009-06-01,14.708333333333334
Łódź,2009-06-02,17.555666666666667
Łódź,2009-06-03,14.10425
Łódź,2009-06-04,15.97925
Łódź,2009-06-05,17.75
Łódź,2009-06-06,15.902666666666667
Łódź,2009-06-07,18.916666666666668
Łódź,2009-06-08,18.623333333333335
Łódź,2009-06-09,17.889
Łódź,2009-06-10,18.40266666666667
Łódź,2009-06-11,13.458333333333334
Łódź,2009-06-12,11.125
Łódź,2009-06-13,11.073
Łódź,2009-06-14,14.055666666666667
Łódź,2009-06-15,19.125
Łódź,2009-06-16,17.16675
Łódź,2009-06-17,21.472333333333335
Łódź,2009-06-18,26.597333333333335
Łódź,2009-06-19,22.180666666666667
Łódź,2009-06-20,21.722333333333335
Łódź,2009-06-21,13.875
Łódź,2009-06-22,11.90625
Łódź,2009-06-23,19.555666666666667
Łódź,2009-06-24,19.847333333333335
Łódź,2009-06-25,17.956666666666667
Łódź,2009-06-26,15.277666666666667
Łódź,2009-06-27,16.847333333333335
Łódź,2009-06-28,21.236
Łódź,2009-06-29,19.579666666666668
Łódź,2009-06-30,29.275333333333332
Łódź,2009-07-01,22.6665
Łódź,2009-07-02,25.222333333333335
Łódź,2009-07-03,24.916666666666668
Łódź,2009-07-04,24.174
Łódź,2009-07-05,20.597333333333335
Łódź,2009-07-06,23.913
Łódź,2009-07-07,23.527666666666665
Łódź,2009-07-08,12.889
Łódź,2009-07-09,16.46366666666667
Łódź,2009-07-10,16.52766666666667
Łódź,2009-07-11,17.826
Łódź,2009-07-12,16.848333333333333
Łódź,2009-07-13,23.681
Łódź,2009-07-14,23.444333333333333
Łódź,2009-07-15,23.597333333333335
Łódź,2009-07-16,22.894
Łódź,2009-07-17,28.188333333333333
Łódź,2009-07-18,22.772666666666666
Łódź,2009-07-19,9
Łódź,2009-07-20,13.217500000000001
Łódź,2009-07-21,17.6085
Łódź,2009-07-22,24.936666666666667
Łódź,2009-07-23,29.362333333333332
Łódź,2009-07-24,14.190333333333333
Łódź,2009-07-25,10.383333333333333
Łódź,2009-07-26,11.428666666666667
Łódź,2009-07-27,17.361
Łódź,2009-07-28,23.764
Łódź,2009-07-29,19.348333333333333
Łódź,2009-07-30,28.188333333333333
Łódź,2009-07-31,21.606
Łódź,2009-08-01,20.869666666666667
Łódź,2009-08-02,29.420333333333332
Łódź,2009-08-03,16.434666666666665
Łódź,2009-08-04,21.041666666666668
Łódź,2009-08-05,22.014333333333333
Łódź,2009-08-06,19.15866666666667
Łódź,2009-08-07,22.695666666666668
Łódź,2009-08-08,19.736
Łódź,2009-08-09,17.428666666666665
Łódź,2009-08-10,29.166666666666668
Łódź,2009-08-11,21.49266666666667
Łódź,2009-08-12,17.483333333333334
Łódź,2009-08-13,18.116666666666667
Łódź,2009-08-14,19.072333333333333
Łódź,2009-08-15,18.25
Łódź,2009-08-16,22.333333333333332
Łódź,2009-08-17,31.277666666666665
Łódź,2009-08-18,14.389
Łódź,2009-08-19,19.875
Łódź,2009-08-20,24.222333333333335
Łódź,2009-08-21,44.166666666666664
Łódź,2009-08-22,18.942
Łódź,2009-08-23,16.75
Łódź,2009-08-24,22.651666666666667
Łódź,2009-08-25,38.06933333333333
Łódź,2009-08-26,43.05566666666667
Łódź,2009-08-27,17.658
Łódź,2009-08-28,28.2175
Łódź,2009-08-29,20.145
Łódź,2009-08-30,12.1365
Łódź,2009-08-31,21.5835
Łódź,2009-09-01,25
Łódź,2009-09-02,43.729
Łódź,2009-09-03,33.6665
Łódź,2009-09-04,16
Łódź,2009-09-05,12.788
Łódź,2009-09-06,12
Łódź,2009-09-07,25.958333333333332
Łódź,2009-09-08,22.277666666666665
Łódź,2009-09-09,26.222333333333335
Łódź,2009-09-10,40.855
Łódź,2009-09-11,48.833333333333336
Łódź,2009-09-12,18.777666666666665
Łódź,2009-09-13,18.873
Łódź,2009-09-14,24.125
Łódź,2009-09-15,39.25
Łódź,2009-09-16,58.111
Łódź,2009-09-17,27.333333333333332
Łódź,2009-09-18,20.909
Łódź,2009-09-19,26.444333333333333
Łódź,2009-09-20,34.43066666666667
Łódź,2009-09-21,50.550666666666665
Łódź,2009-09-22,53.94433333333333
Łódź,2009-09-23,40.449333333333335
Łódź,2009-09-24,30.972333333333335
Łódź,2009-09-25,31.833333333333332
Łódź,2009-09-26,42.333333333333336
Łódź,2009-09-27,44.666666666666664
Łódź,2009-09-28,40.40266666666667
Łódź,2009-09-29,10.264
Łódź,2009-09-30,23.944333333333333
Łódź,2009-10-01,12.753666666666666
Łódź,2009-10-02,14.444333333333333
Łódź,2009-10-03,20.986
Łódź,2009-10-04,14.902666666666667
