woj,date,mean
ŁÓDZKIE,2008-01-01,44.875
ŁÓDZKIE,2008-01-02,34.775999999999996
ŁÓDZKIE,2008-01-03,41.046875
ŁÓDZKIE,2008-01-04,36.970285714285716
ŁÓDZKIE,2008-01-05,40.107142857142854
ŁÓDZKIE,2008-01-06,35.67257142857143
ŁÓDZKIE,2008-01-07,42.34375
ŁÓDZKIE,2008-01-08,48.0625
ŁÓDZKIE,2008-01-09,41.400999999999996
ŁÓDZKIE,2008-01-10,50.072874999999996
ŁÓDZKIE,2008-01-11,39.484375
ŁÓDZKIE,2008-01-12,44.5
ŁÓDZKIE,2008-01-13,80.64885714285714
ŁÓDZKIE,2008-01-14,67.76785714285714
ŁÓDZKIE,2008-01-15,44.119749999999996
ŁÓDZKIE,2008-01-16,48.474000000000004
ŁÓDZKIE,2008-01-17,58.55285714285714
ŁÓDZKIE,2008-01-18,35.85125
ŁÓDZKIE,2008-01-19,16
ŁÓDZKIE,2008-01-20,18.489625
ŁÓDZKIE,2008-01-21,10.86975
ŁÓDZKIE,2008-01-22,11.895875
ŁÓDZKIE,2008-01-23,33.900999999999996
ŁÓDZKIE,2008-01-24,32.270875000000004
ŁÓDZKIE,2008-01-25,17.645875
ŁÓDZKIE,2008-01-26,14.80725
ŁÓDZKIE,2008-01-27,11.864625
ŁÓDZKIE,2008-01-28,47.349000000000004
ŁÓDZKIE,2008-01-29,50.59375
ŁÓDZKIE,2008-01-30,35.921875
ŁÓDZKIE,2008-01-31,32.057249999999996
ŁÓDZKIE,2008-02-01,27.890625
ŁÓDZKIE,2008-02-02,24.151
ŁÓDZKIE,2008-02-03,30.96875
ŁÓDZKIE,2008-02-04,37.864625000000004
ŁÓDZKIE,2008-02-05,52.619749999999996
ŁÓDZKIE,2008-02-06,20.234375
ŁÓDZKIE,2008-02-07,15.515625
ŁÓDZKIE,2008-02-08,55.911500000000004
ŁÓDZKIE,2008-02-09,73.46875
ŁÓDZKIE,2008-02-10,57.104124999999996
ŁÓDZKIE,2008-02-11,88.140625
ŁÓDZKIE,2008-02-12,154.81775
ŁÓDZKIE,2008-02-13,57.859375
ŁÓDZKIE,2008-02-14,24.989625
ŁÓDZKIE,2008-02-15,18.152125
ŁÓDZKIE,2008-02-16,53.0815
ŁÓDZKIE,2008-02-17,26.677125
ŁÓDZKIE,2008-02-18,25.69275
ŁÓDZKIE,2008-02-19,34.088499999999996
ŁÓDZKIE,2008-02-20,72.00525
ŁÓDZKIE,2008-02-21,47.682249999999996
ŁÓDZKIE,2008-02-22,20.729125
ŁÓDZKIE,2008-02-23,21.056875
ŁÓDZKIE,2008-02-24,35.567750000000004
ŁÓDZKIE,2008-02-25,41.525999999999996
ŁÓDZKIE,2008-02-26,32.671875
ŁÓDZKIE,2008-02-27,13.943125
ŁÓDZKIE,2008-02-28,31.916625
ŁÓDZKIE,2008-02-29,40.875
ŁÓDZKIE,2008-03-01,10.2
ŁÓDZKIE,2008-03-02,8.8
ŁÓDZKIE,2008-03-03,20.6625
ŁÓDZKIE,2008-03-04,39.130625
ŁÓDZKIE,2008-03-05,25.0885
ŁÓDZKIE,2008-03-06,24.40625
ŁÓDZKIE,2008-03-07,51.515625
ŁÓDZKIE,2008-03-08,88.14285714285714
ŁÓDZKIE,2008-03-09,56.857142857142854
ŁÓDZKIE,2008-03-10,41.136375
ŁÓDZKIE,2008-03-11,30.776
ŁÓDZKIE,2008-03-12,20.234375
ŁÓDZKIE,2008-03-13,13.9635
ŁÓDZKIE,2008-03-14,17.553625
ŁÓDZKIE,2008-03-15,41.755250000000004
ŁÓDZKIE,2008-03-16,37.380250000000004
ŁÓDZKIE,2008-03-17,20.145875
ŁÓDZKIE,2008-03-18,14.859375
ŁÓDZKIE,2008-03-19,21.145875
ŁÓDZKIE,2008-03-20,32.4375
ŁÓDZKIE,2008-03-21,28.2135
