city,date,mean
Łódź,2013-01-01,32.55
Łódź,2013-01-02,37.35
Łódź,2013-01-03,34.2
Łódź,2013-01-04,27.1
Łódź,2013-01-05,22.25
Łódź,2013-01-06,36
Łódź,2013-01-07,32.4
Łódź,2013-01-08,62
Łódź,2013-01-09,96.5
Łódź,2013-01-10,27.5
Łódź,2013-01-11,23.799999999999997
Łódź,2013-01-12,46.85
Łódź,2013-01-13,109
Łódź,2013-01-14,85
Łódź,2013-01-15,118.5
Łódź,2013-01-16,125.5
Łódź,2013-01-17,53.7
Łódź,2013-01-18,58.35
Łódź,2013-01-19,89.5
Łódź,2013-01-20,97
Łódź,2013-01-21,70.5
Łódź,2013-01-22,83
Łódź,2013-01-23,149
Łódź,2013-01-24,132.5
Łódź,2013-01-25,66
Łódź,2013-01-26,81.95
Łódź,2013-01-27,104.5
Łódź,2013-01-28,82.5
Łódź,2013-01-29,47.65
Łódź,2013-01-30,30.1
Łódź,2013-01-31,38.5
Łódź,2013-02-01,47.9
Łódź,2013-02-02,45.55
Łódź,2013-02-03,38.5
Łódź,2013-02-04,45.55
Łódź,2013-02-05,33.95
Łódź,2013-02-06,56
Łódź,2013-02-07,72
Łódź,2013-02-08,87.5
Łódź,2013-02-09,141
Łódź,2013-02-10,80
Łódź,2013-02-11,74.5
Łódź,2013-02-12,88.5
Łódź,2013-02-13,71
Łódź,2013-02-14,82
Łódź,2013-02-15,77.5
Łódź,2013-02-16,71.5
Łódź,2013-02-17,59
Łódź,2013-02-18,53.65
Łódź,2013-02-19,49.85
Łódź,2013-02-20,55.5
Łódź,2013-02-21,69.55
Łódź,2013-02-22,70.5
Łódź,2013-02-23,45.9
Łódź,2013-02-24,38.65
Łódź,2013-02-25,44.6
Łódź,2013-02-26,67
Łódź,2013-02-27,113
Łódź,2013-02-28,85
Łódź,2013-03-01,45
Łódź,2013-03-02,48.8
Łódź,2013-03-03,44.4
Łódź,2013-03-04,65.5
Łódź,2013-03-05,92.5
Łódź,2013-03-06,147
Łódź,2013-03-07,120
Łódź,2013-03-08,25.9
Łódź,2013-03-09,33.2
Łódź,2013-03-10,61.85
Łódź,2013-03-11,58.5
Łódź,2013-03-12,50.95
Łódź,2013-03-13,70
Łódź,2013-03-14,72.5
Łódź,2013-03-15,39.8
Łódź,2013-03-16,62.5
Łódź,2013-03-17,106.5
Łódź,2013-03-18,50.2
Łódź,2013-03-19,81
Łódź,2013-03-20,91.5
Łódź,2013-03-21,67.95
Łódź,2013-03-22,48.45
Łódź,2013-03-23,94.5
Łódź,2013-03-24,72
Łódź,2013-03-25,46.3
Łódź,2013-03-26,47.2
Łódź,2013-03-27,43.75
Łódź,2013-03-28,52.5
Łódź,2013-03-29,80.5
Łódź,2013-03-30,89
Łódź,2013-03-31,51.95
Łódź,2013-04-01,54.2
Łódź,2013-04-02,33.1
Łódź,2013-04-03,34.75
Łódź,2013-04-04,39.75
Łódź,2013-04-05,63.5
Łódź,2013-04-06,52.8
Łódź,2013-04-07,56
Łódź,2013-04-08,74
Łódź,2013-04-09,50.75
Łódź,2013-04-10,89
Łódź,2013-04-11,71.5
Łódź,2013-04-12,41.7
Łódź,2013-04-13,32.95
Łódź,2013-04-14,41.3
Łódź,2013-04-15,32.8
Łódź,2013-04-16,44
Łódź,2013-04-17,60.35
Łódź,2013-04-18,52.85
Łódź,2013-04-19,45.849999999999994
Łódź,2013-04-20,39
Łódź,2013-04-21,18.35
Łódź,2013-04-22,50.3
Łódź,2013-04-23,76.5
Łódź,2013-04-24,78.5
Łódź,2013-04-25,79.5
Łódź,2013-04-26,55.9
Łódź,2013-04-27,37.55
Łódź,2013-04-28,27.55
Łódź,2013-04-29,43.1
Łódź,2013-04-30,37.1
Łódź,2013-05-01,35.1
Łódź,2013-05-02,34.75
Łódź,2013-05-03,15.600000000000001
Łódź,2013-05-04,32.45
Łódź,2013-05-05,43.15
Łódź,2013-05-06,33.4
Łódź,2013-05-07,31.9
