woj,date,mean
ŁÓDZKIE,2005-01-01,25
ŁÓDZKIE,2005-01-02,14.04342857142857
ŁÓDZKIE,2005-01-03,14.384222222222222
ŁÓDZKIE,2005-01-04,12.462
ŁÓDZKIE,2005-01-05,21.9375
ŁÓDZKIE,2005-01-06,21.171875
ŁÓDZKIE,2005-01-07,20.5
ŁÓDZKIE,2005-01-08,16.463
ŁÓDZKIE,2005-01-09,15.701857142857143
ŁÓDZKIE,2005-01-10,26.25922222222222
ŁÓDZKIE,2005-01-11,39.68522222222222
ŁÓDZKIE,2005-01-12,40.463
ŁÓDZKIE,2005-01-13,24.85
ŁÓDZKIE,2005-01-14,20.63422222222222
ŁÓDZKIE,2005-01-15,42.10644444444444
ŁÓDZKIE,2005-01-16,50.328125
ŁÓDZKIE,2005-01-17,47.07866666666666
ŁÓDZKIE,2005-01-18,51.11577777777778
ŁÓDZKIE,2005-01-19,45.6083
ŁÓDZKIE,2005-01-20,14.4875
ŁÓDZKIE,2005-01-21,12.875
ŁÓDZKIE,2005-01-22,16.958333333333332
ŁÓDZKIE,2005-01-23,36.942750000000004
ŁÓDZKIE,2005-01-24,74.38888888888889
ŁÓDZKIE,2005-01-25,39.958333333333336
ŁÓDZKIE,2005-01-26,27.1611
ŁÓDZKIE,2005-01-27,53.666666666666664
ŁÓDZKIE,2005-01-28,86.9167
ŁÓDZKIE,2005-01-29,50.45366666666666
ŁÓDZKIE,2005-01-30,44.025999999999996
ŁÓDZKIE,2005-01-31,24.895875
ŁÓDZKIE,2005-02-01,27.35188888888889
ŁÓDZKIE,2005-02-02,41.8042
ŁÓDZKIE,2005-02-03,57.1875
ŁÓDZKIE,2005-02-04,49.5083
ŁÓDZKIE,2005-02-05,67.60609090909091
ŁÓDZKIE,2005-02-06,59.3
ŁÓDZKIE,2005-02-07,76.1958
ŁÓDZKIE,2005-02-08,91.01518181818182
ŁÓDZKIE,2005-02-09,125.6629090909091
ŁÓDZKIE,2005-02-10,77.05681818181819
ŁÓDZKIE,2005-02-11,62.01890909090909
ŁÓDZKIE,2005-02-12,36.70072727272727
ŁÓDZKIE,2005-02-13,19.888875
ŁÓDZKIE,2005-02-14,30.930555555555557
ŁÓDZKIE,2005-02-15,29.171333333333333
ŁÓDZKIE,2005-02-16,32.18977777777778
ŁÓDZKIE,2005-02-17,27.606444444444445
ŁÓDZKIE,2005-02-18,45.4917
ŁÓDZKIE,2005-02-19,70.4208
ŁÓDZKIE,2005-02-20,87.5
ŁÓDZKIE,2005-02-21,78.75
ŁÓDZKIE,2005-02-22,39.714285714285715
ŁÓDZKIE,2005-02-23,41.3333
ŁÓDZKIE,2005-02-24,42.973454545454544
ŁÓDZKIE,2005-02-25,68.76890909090909
ŁÓDZKIE,2005-02-26,38.49618181818182
ŁÓDZKIE,2005-02-27,43.2958
ŁÓDZKIE,2005-02-28,35.30681818181818
ŁÓDZKIE,2005-03-01,40.666636363636364
ŁÓDZKIE,2005-03-02,53.8875
ŁÓDZKIE,2005-03-03,136.59845454545456
ŁÓDZKIE,2005-03-04,182.7208
ŁÓDZKIE,2005-03-05,76.26890909090909
ŁÓDZKIE,2005-03-06,26.5208
ŁÓDZKIE,2005-03-07,28.90909090909091
ŁÓDZKIE,2005-03-08,24.875
ŁÓDZKIE,2005-03-09,24.170454545454547
ŁÓDZKIE,2005-03-10,26.564363636363638
ŁÓDZKIE,2005-03-11,22.617454545454546
ŁÓDZKIE,2005-03-12,16.2333
ŁÓDZKIE,2005-03-13,28.642555555555557
ŁÓDZKIE,2005-03-14,46.4583
ŁÓDZKIE,2005-03-15,57.5417
ŁÓDZKIE,2005-03-16,44.4545
