id,mean,city,lat,lon
DsCzer02,15.218232044198896,Czerniawa,50.91248,15.31219
DsDzia01,23.733333333333334,Działoszyn,50.97217,14.94132
DsGlogNorw,28.870967741935484,Głogów,51.65713,16.08619
DsGlogNorwArch,28.870967741935484,Głogów,51.65715,16.08618
DsJelw05,24.268707482993197,Jeleniów,51.22484,15.23298
DsJgGrottgeraPM,17.053941908713693,Jelenia Góra,50.89750,15.73663
DsLegRzeczA,34.32853185595568,Legnica,51.20450,16.18051
DsLegZlotor,30.23961218836565,Legnica,51.18802,16.12906
DsLubinMaj,29.752508361204015,Lubin,51.39842,16.19964
DsNRudaSrebPArch,60.21885521885522,Nowa Ruda,50.57991,16.51442
DsOlawaSemi,25.095746835443038,Oława,50.94207,17.29133
DsPolkKasz,26.337570621468927,Polkowice,51.50237,16.07505
DsSwidRynek,28.936666666666667,Świdnica,50.84236,16.48670
DsSwidRynekArch,28.936666666666667,Świdnica,50.84236,16.48670
DsSzczKopPM,38.036593059936905,Szczawno-Zdrój,50.80154,16.25014
DsWalbWysPArch,20.116883116883116,Wałbrzych,50.76875,16.26958
DsWrocOrzech,17.083700440528634,Wrocław,51.07753,17.04282
DsWrocWie,34.865868263473054,Wrocław,51.10549,17.03647
DsZgorzBohA,32.641666666666666,Zgorzelec,51.15039,15.00817
KpBydgUjejskiego,15.348275862068965,Bydgoszcz,53.11472,18.02722
KpBydgWPola,29.81741573033708,Bydgoszcz,53.12500,17.97583
KpCiechoTezniowa,25.755151515151514,Ciechocinek,52.88842,18.78091
KpGrudzIkara,16.383928571428573,Grudziądz,53.46417,18.76944
KpInowrSolan,22.187702265372167,Inowrocław,52.79472,18.24500
KpKoniczZMSP,43.45074261603376,Koniczynka,53.08065,18.68426
KpNakloPiotraSkargi,32.1258064516129,Nakło nad Notecią,53.13836,17.60514
KpSadlog,19.00990988372093,Sadłogoszcz,52.84472,18.00500
KpTorunDziewulsk,33.94758064516129,Toruń,53.02865,18.66610
KpTorunLotnisko,25.815151515151516,Toruń,53.02833,18.56168
KpTorunSzpMiejski,21.73355263157895,Toruń,53.02250,18.62083
KpWloclLady,21.728571428571428,Włocławek,52.64194,19.04750
KpWloclOkrzei,39.57784810126582,Włocławek,52.65847,19.05931
KpWolice,11.848587570621469,Wolice,52.85417,17.90028
LbBialaPOrzechowa,34.86834733893557,Biała Podlaska,52.02919,23.14939
LbBialaPPl.TrzechKrzyzy,42.36551724137931,Biała Podlaska,52.02386,23.11604
LbChelmJagWIOS,28.536201780415432,Chełm,51.13095,23.51460
LbChelmSzpWSSE,28.95943661971831,Chełm,51.15028,23.45750
LbKrasnikKoszarowa,30.898006644518272,Kraśnik,50.92824,22.22831
LbLeczna1000Lecia,31.294171779141106,Łęczna,51.30445,22.88333
LbLublinPiel,29.438793103448276,Lublin,51.23944,22.50750
LbLublin_Sliwins_5,23.098360655737704,Lublin,51.27308,22.55167
LbLublinSpokojna,31.190697674418605,Lublin,51.25073,22.55477
LbLukowBrowarna,28.026819923371647,Łuków,51.92856,22.37776
LbPulawySkowieszynska,28.911699164345404,Puławy,51.41061,21.97638
LbRadzyPSitkowskiego,31.695906432748536,Radzyń Podlaski,51.78000,22.62594
LbRejowiecFabrWIOS,20.022916666666667,Rejowiec Fabryczny,51.11028,23.24694
LbTomaszowLubWIOS,30.805211726384364,Tomaszów Lubelski,50.44750,23.41444
LbZamoscHrubieszowsk,33.33753581661891,Zamość,50.71663,23.29025
LbZamoscWSSE,34.23079178885631,Zamość,50.71611,23.26083
LdLodzWIOSACzernik,26.867142857142856,Łódź,51.75805,19.52979
LdLodzWIOSARubinst,25.0243,Łódź,51.76729,19.45534
LdLodzWSSEMLegiono,32.7943143812709,Łódź,51.77642,19.45294
LdPabianWIOSAKonstan,31.35792349726776,Pabianice,51.66798,19.36868
LdRadomsWSSEMZeromsk,36.865800865800864,Radomsko,51.06611,19.44194
LdSieradWSSEMGrunwal,26.845272206303726,Sieradz,51.59013,18.71733
LdSkiernWSSEMReymont,29.283236994219653,Skierniewice,51.96000,20.14722
LdZgierzWSSEMStRynek,35.01497005988024,Zgierz,51.85639,19.40444
LuGorzowWIOS_AUT,42.67448148148148,Gorzów Wielkopolski,52.73821,15.22867
LuGorzowWSSE_1,20.23273273273273,Gorzów Wielkopolski,52.73722,15.23222
LuZaryWSSE,20.948125,Żary,51.64000,15.13556
LuZgoraWIOS_AUT,23.937869822485208,Zielona Góra,51.93978,15.51886
LuZgoraWSSE_1,19.701652892561984,Zielona Góra,51.93000,15.50306
MpBochniWSSEKons0105,35.32035928143713,Bochnia,49.97278,20.42806
MpChrzanWSSEGrzy0301,51.06857142857143,Chrzanów,50.13694,19.39722
MpKrakowWIOSAKra6117,80.93910198300283,Kraków,50.05768,19.92619
MpKrakowWIOSPrad6115,49.92259340659341,Kraków,50.08750,19.92611
MpMaPodhWIOSKosc1508,50.75,Maków Podhalański,49.73028,19.68139
MpMyslenWIOSRyne0906,37.417857142857144,Myślenice,49.83500,19.93806
MpNoTargWSSESzaf1102,46.916408668730654,Nowy Targ,49.47444,20.02583
MpNSaczWIOSPija6204,52.031733333333335,Nowy Sącz,49.62722,20.68833
MpNSaczWSSETarn6202,49.8780487804878,Nowy Sącz,49.63528,20.69306
MpOswiecWSSEWiez1301,52.5131195335277,Oświęcim,50.03417,19.20056
MpProszWIOSKrol1404,53.592476489028215,Proszowice,50.19218,20.29971
MpSkawinWIOSOsie0606,50.17142857142857,Skawina,49.97105,19.83042
MpTarnowWIOSSoli6303,35.81481481481482,Tarnów,50.01611,20.98361
MpTrzebiWIOSPils0303,42.82228571428571,Trzebinia,50.16083,19.47278
MpWadowiWIOSPSka1805,45.78353658536585,Wadowice,49.87276,19.49794
MpWielicWIOSNiep1904,46.37275985663082,Niepołomice,50.03512,20.21269
MzCiechStrazacka,31.552706552706553,Ciechanów,52.87844,20.61329
MzLegionZegIMGW,32.23982558139535,Legionowo,52.40758,20.95593
MzOstMazSikorWSSE,26.167235494880547,Ostrów Mazowiecka,52.80326,21.89048
MzOstrolTargowa,33.48634538152611,Ostrołęka,53.08402,21.58920
MzOtwockBrzozWSSE,31.321766561514195,Otwock,52.11544,21.23766
MzPiaseczDworWSSE,32.229916897506925,Piaseczno,52.05145,21.00558
MzPiastowPulask,38.5919540229885,Piastów,52.19173,20.83749
MzPlockKolegWSSE,28.03409090909091,Płock,52.54222,19.69556
MzPruszKraszeWSSE,30.640569395017792,Pruszków,52.16226,20.81283
MzRadomCz,23.74792243767313,Radom,51.40608,21.16682
MzRadomCzWSSE,23.74792243767313,Radom,51.40013,21.16263
MzTluszczJKiel,29.296028880866427,Tłuszcz,52.42583,21.42917
MzWarszBernWoda,31.323636363636364,Warszawa,52.19173,21.05105
MzWarszKrucza,31.689617486338797,Warszawa,52.22458,21.01904
MzWarszSGGW,21.75404411764706,Warszawa,52.16056,21.04778
MzWarszZelazWSSE,26.321739130434782,Warszawa,52.23750,20.98793
MzWarZeganWSSE,26.228571428571428,Warszawa,52.20577,21.16952
MzWolOgrodowa,37.88198757763975,Wołomin,52.34468,21.23951
OpBrzeg101,33.88516746411483,Brzeg,50.85750,17.46361
OpGlub1pyl,35.54295532646048,Głubczyce,50.20094,17.81645
OpKlucz227,32.63782051282051,Kluczbork,50.97306,18.21417
OpNamys2pyl,36.75409836065574,Namysłów,51.07222,17.71889
OpOlesno3pyl,39.60616438356164,Olesno,50.87639,18.41861
OpOpole246,30.978658536585368,Opole,50.67528,17.93722
OpZdze12392,19.536538461538463,Zdzieszowice,50.43528,18.13251
PdBialyLegionowa8,23.921965317919074,Białystok,53.13111,23.15889
PdLomzaSikorskiego,31.28315988372093,Łomża,53.18139,22.05438
PdSuwPulaski,21.476622857142857,Suwałki,54.11788,22.93461
PkDebicaWSSEParkow,27.73941368078176,Dębica,50.04667,21.40222
PkJarosWIOSJanPawII,40.21559633027523,Jarosław,50.01583,22.67278
PkJarosWSSE3Maja,30.610344827586207,Jarosław,50.01333,22.69306
PkJasloWIOSFabr,31.807420494699645,Jasło,49.75444,21.54112
PkJasloWIOSFlor2,35.74202898550725,Jasło,49.73944,21.48222
PkKrosnoWIOSKletowki,33.19097222222222,Krosno,49.69017,21.74970
PkKrosnoWSSEKisielewskiego,25.938983050847458,Krosno,49.68361,21.75556
PkNiskoWIOSSzklar,43.7929889298893,Nisko,50.52989,22.11247
PkPrzemWIOSPDom,37.74063400576369,Przemyśl,49.78278,22.76667
PkPrzemyslWIOSMick,43.5625,Przemyśl,49.78243,22.78291
PkRzeszWIOSSzop,34.667567567567566,Rzeszów,50.03403,22.01073
PkRzeszWSSEPilsud,29.766025641025642,Rzeszów,50.04139,22.00167
PkRzeszWSSEWierzb,25.725609756097562,Rzeszów,50.03417,22.01444
PkSanokWSSEJezier,21.787564766839377,Sanok,49.55028,22.20111
PkTarnobWSSE1Maja,21.46768060836502,Tarnobrzeg,50.56972,21.66444
Pm.00.s237m,21.705627705627705,Gdynia,54.50810,18.53985
Pm.00.s481m,24.16768292682927,Gdańsk,54.35272,18.67342
Pm.06.s712m,24.654545454545456,Kościerzyna,54.11917,17.96861
Pm11WLADw07m,19.57913669064748,Władysławowo,54.79364,18.40994
Pm14TCZEw06m,35.025,Tczew,54.08694,18.79722
Pm.63.s079m,22.077881619937695,Słupsk,54.46444,17.01306
Pm.63.wDSMm,28.724719101123597,Słupsk,54.46361,17.04667
Pm.D,13.614197530864198,Gać,54.69381,17.45807
SkBuskoWios,25.905292479108635,Busko-Zdrój,50.45609,20.71942
SkKielJagiel,32.50974025974026,Kielce,50.87255,20.60500
SkKielJagielWios,32.50974025974026,Kielce,50.87255,20.60500
SkKielKusoc,35.78425664335664,Kielce,50.85422,20.60258
SkOzarowMiec,27.131756756756758,Mieczysławów,50.94778,21.72924
SkOzarowOsWz,25.552542372881355,Ożarów,50.89317,21.65516
SkPolanTrzc,21.936781609195403,Trzcianka,50.48630,21.39410
SlBielbBiel_kossa,36.14754098360656,Bielsko-Biała,49.81346,19.02732
SlCieszCies_dojaz,34.15111111111111,Cieszyn,49.75167,18.62750
