woj,date,mean
ŁÓDZKIE,2017-01-01,67.33333333333333
ŁÓDZKIE,2017-01-02,54.36363636363637
ŁÓDZKIE,2017-01-03,28.866666666666667
ŁÓDZKIE,2017-01-04,15.058823529411764
ŁÓDZKIE,2017-01-05,20.352941176470587
ŁÓDZKIE,2017-01-06,43.705882352941174
ŁÓDZKIE,2017-01-07,96.9375
ŁÓDZKIE,2017-01-08,214.1875
ŁÓDZKIE,2017-01-09,198.375
ŁÓDZKIE,2017-01-10,160.8
ŁÓDZKIE,2017-01-11,81.5625
ŁÓDZKIE,2017-01-12,36.294117647058826
ŁÓDZKIE,2017-01-13,36.23529411764706
ŁÓDZKIE,2017-01-14,49.1764705882353
ŁÓDZKIE,2017-01-15,44
ŁÓDZKIE,2017-01-16,69.41176470588235
ŁÓDZKIE,2017-01-17,99.3529411764706
ŁÓDZKIE,2017-01-18,86.3529411764706
ŁÓDZKIE,2017-01-19,67.23529411764706
ŁÓDZKIE,2017-01-20,81.17647058823529
ŁÓDZKIE,2017-01-21,59.05882352941177
ŁÓDZKIE,2017-01-22,47.625
ŁÓDZKIE,2017-01-23,94.125
ŁÓDZKIE,2017-01-24,108.75
ŁÓDZKIE,2017-01-25,93.3125
ŁÓDZKIE,2017-01-26,95.1875
ŁÓDZKIE,2017-01-27,152.52941176470588
ŁÓDZKIE,2017-01-28,166.7058823529412
ŁÓDZKIE,2017-01-29,145.52941176470588
ŁÓDZKIE,2017-01-30,130.11764705882354
ŁÓDZKIE,2017-01-31,131
ŁÓDZKIE,2017-02-01,160.2941176470588
ŁÓDZKIE,2017-02-02,152.23529411764707
ŁÓDZKIE,2017-02-03,87.52941176470588
ŁÓDZKIE,2017-02-04,53.1764705882353
ŁÓDZKIE,2017-02-05,57
ŁÓDZKIE,2017-02-06,58.294117647058826
ŁÓDZKIE,2017-02-07,46.588235294117645
ŁÓDZKIE,2017-02-08,33.470588235294116
ŁÓDZKIE,2017-02-09,54.470588235294116
ŁÓDZKIE,2017-02-10,54
ŁÓDZKIE,2017-02-11,48.64705882352941
ŁÓDZKIE,2017-02-12,45.35294117647059
ŁÓDZKIE,2017-02-13,56.411764705882355
ŁÓDZKIE,2017-02-14,123.11764705882354
ŁÓDZKIE,2017-02-15,231.52941176470588
ŁÓDZKIE,2017-02-16,183.1764705882353
ŁÓDZKIE,2017-02-17,109.4375
ŁÓDZKIE,2017-02-18,59.5625
ŁÓDZKIE,2017-02-19,41.125
ŁÓDZKIE,2017-02-20,40
ŁÓDZKIE,2017-02-21,19.647058823529413
ŁÓDZKIE,2017-02-22,21.647058823529413
ŁÓDZKIE,2017-02-23,17.823529411764707
ŁÓDZKIE,2017-02-24,16.235294117647058
ŁÓDZKIE,2017-02-25,30.470588235294116
ŁÓDZKIE,2017-02-26,24.529411764705884
ŁÓDZKIE,2017-02-27,35.375
ŁÓDZKIE,2017-02-28,47.625
ŁÓDZKIE,2017-03-01,27.6
ŁÓDZKIE,2017-03-02,20.866666666666667
ŁÓDZKIE,2017-03-03,35.5
ŁÓDZKIE,2017-03-04,44.375
ŁÓDZKIE,2017-03-05,53.8125
ŁÓDZKIE,2017-03-06,45.8125
ŁÓDZKIE,2017-03-07,54
ŁÓDZKIE,2017-03-08,45.0625
ŁÓDZKIE,2017-03-09,68.875
ŁÓDZKIE,2017-03-10,64.3125
ŁÓDZKIE,2017-03-11,40.3125
ŁÓDZKIE,2017-03-12,31.9375
ŁÓDZKIE,2017-03-13,49.125
ŁÓDZKIE,2017-03-14,77
ŁÓDZKIE,2017-03-15,42.88235294117647
ŁÓDZKIE,2017-03-16,46.470588235294116
ŁÓDZKIE,2017-03-17,53.470588235294116
ŁÓDZKIE,2017-03-18,21.235294117647058
ŁÓDZKIE,2017-03-19,24.294117647058822
ŁÓDZKIE,2017-03-20,24.705882352941178
ŁÓDZKIE,2017-03-21,36.94117647058823
ŁÓDZKIE,2017-03-22,38.11764705882353
ŁÓDZKIE,2017-03-23,35.470588235294116
ŁÓDZKIE,2017-03-24,58.470588235294116
ŁÓDZKIE,2017-03-25,47.705882352941174
ŁÓDZKIE,2017-03-26,32.294117647058826
ŁÓDZKIE,2017-03-27,39.11764705882353
ŁÓDZKIE,2017-03-28,55.705882352941174
ŁÓDZKIE,2017-03-29,52.625
ŁÓDZKIE,2017-03-30,32.0625
ŁÓDZKIE,2017-03-31,38.5
ŁÓDZKIE,2017-04-01,44.125
ŁÓDZKIE,2017-04-02,37.625
ŁÓDZKIE,2017-04-03,41.294117647058826
ŁÓDZKIE,2017-04-04,36.11764705882353
ŁÓDZKIE,2017-04-05,44.76470588235294
ŁÓDZKIE,2017-04-06,17.11764705882353
ŁÓDZKIE,2017-04-07,19.470588235294116
ŁÓDZKIE,2017-04-08,27.470588235294116
ŁÓDZKIE,2017-04-09,38.411764705882355
ŁÓDZKIE,2017-04-10,35.35294117647059
ŁÓDZKIE,2017-04-11,21.823529411764707
ŁÓDZKIE,2017-04-12,25.235294117647058
ŁÓDZKIE,2017-04-13,16.647058823529413
ŁÓDZKIE,2017-04-14,19.58823529411765
ŁÓDZKIE,2017-04-15,28.58823529411765
ŁÓDZKIE,2017-04-16,25.941176470588236
ŁÓDZKIE,2017-04-17,24.764705882352942
ŁÓDZKIE,2017-04-18,15.647058823529411
ŁÓDZKIE,2017-04-19,16.823529411764707
ŁÓDZKIE,2017-04-20,30.823529411764707
ŁÓDZKIE,2017-04-21,44.1764705882353
ŁÓDZKIE,2017-04-22,22.529411764705884
ŁÓDZKIE,2017-04-23,17
ŁÓDZKIE,2017-04-24,22.176470588235293
ŁÓDZKIE,2017-04-25,31.705882352941178
ŁÓDZKIE,2017-04-26,20.647058823529413
ŁÓDZKIE,2017-04-27,32
ŁÓDZKIE,2017-04-28,25.470588235294116
ŁÓDZKIE,2017-04-29,24.352941176470587
