id,mean,city,lat,lon
DsCzer02,18.59090909090909,Czerniawa,50.91248,15.31219
DsDzia01,30.536516853932586,Działoszyn,50.97217,14.94132
DsLegRzeczA,44.62202380952381,Legnica,51.20450,16.18051
DsLegZlotor,41.48854489164086,Legnica,51.18802,16.12906
DsOlawaSemi,43.14548192771084,Oława,50.94207,17.29133
DsOsieczow,25.974431818181817,Osieczów,51.31763,15.43172
DsPolkKasz,34.216986301369865,Polkowice,51.50237,16.07505
DsSzczKopPM,49.636585365853655,Szczawno-Zdrój,50.80154,16.25014
DsWrocWie,47.870588235294115,Wrocław,51.10549,17.03647
DsWrocWisA,61.931267605633806,Wrocław,51.08622,17.01269
DsZgorzBohA,39.45125348189415,Zgorzelec,51.15039,15.00817
KpBydgUjejskiego,18.646067415730336,Bydgoszcz,53.11472,18.02722
KpBydgWPola,32.14339622641509,Bydgoszcz,53.12500,17.97583
KpCiechoTezniowa,29.8455938697318,Ciechocinek,52.88842,18.78091
KpGrudzIkara,22.639285714285716,Grudziądz,53.46417,18.76944
KpInowrSolan,17.214285714285715,Inowrocław,52.79472,18.24500
KpInowrSolankowa,17.214285714285715,Inowrocław,52.79361,18.24333
KpKoniczZMSP,36.73929961089494,Koniczynka,53.08065,18.68426
KpNakloPiotraSkargi,43.38611111111111,Nakło nad Notecią,53.13836,17.60514
KpNakloSkargi,43.38611111111111,Nakło nad Notecią,53.13944,17.60778
KpPiech,22.285658914728682,Piechcin,52.81639,18.03278
KpSadlog,17.869460606060606,Sadłogoszcz,52.84472,18.00500
KpTorunDziewulsk,43.44488188976378,Toruń,53.02865,18.66610
KpTorunSzpMiejski,34.85374149659864,Toruń,53.02250,18.62083
KpWloclLady,24.433846153846154,Włocławek,52.64194,19.04750
KpWloclOkrzei,39.863235294117644,Włocławek,52.65847,19.05931
KpWloclSielska,25.713333333333335,Włocławek,52.66472,19.03639
KpWolice,13.880566801619434,Wolice,52.85417,17.90028
KpZielBoryTuch,23.989518413597732,Zielonka,53.66212,17.93402
KpZninPotockiego,41.21730769230769,Żnin,52.84845,17.73409
LbBialaPOrzechowa,36.20059880239521,Biała Podlaska,52.02919,23.14939
LbChelmJagWIOS,31.32,Chełm,51.13095,23.51460
LbKrasnikKoszarowa,40.46448087431694,Kraśnik,50.92824,22.22831
LbLublin_Sliwins_5,32.024566473988436,Lublin,51.27308,22.55167
LbLukowBrowarna,39.85950413223141,Łuków,51.92856,22.37776
