woj,date,mean
ŁÓDZKIE,2013-01-01,39.21666666666667
ŁÓDZKIE,2013-01-02,40.64545454545455
ŁÓDZKIE,2013-01-03,28.958333333333332
ŁÓDZKIE,2013-01-04,30.433333333333334
ŁÓDZKIE,2013-01-05,23.066666666666666
ŁÓDZKIE,2013-01-06,40.46666666666667
ŁÓDZKIE,2013-01-07,38.56666666666667
ŁÓDZKIE,2013-01-08,60.69166666666667
ŁÓDZKIE,2013-01-09,79.55833333333334
ŁÓDZKIE,2013-01-10,33.86666666666667
ŁÓDZKIE,2013-01-11,32.21666666666667
ŁÓDZKIE,2013-01-12,53.875
ŁÓDZKIE,2013-01-13,87.91666666666667
ŁÓDZKIE,2013-01-14,84.58333333333333
ŁÓDZKIE,2013-01-15,122.33333333333333
ŁÓDZKIE,2013-01-16,116.75
ŁÓDZKIE,2013-01-17,56.525
ŁÓDZKIE,2013-01-18,58.11666666666667
ŁÓDZKIE,2013-01-19,73.83333333333333
ŁÓDZKIE,2013-01-20,114.5
ŁÓDZKIE,2013-01-21,84.16666666666667
ŁÓDZKIE,2013-01-22,73.95833333333333
ŁÓDZKIE,2013-01-23,114.08333333333333
ŁÓDZKIE,2013-01-24,148.41666666666666
ŁÓDZKIE,2013-01-25,74.91666666666667
ŁÓDZKIE,2013-01-26,56.041666666666664
ŁÓDZKIE,2013-01-27,97.66666666666667
ŁÓDZKIE,2013-01-28,100.21666666666667
ŁÓDZKIE,2013-01-29,59.15
ŁÓDZKIE,2013-01-30,35.11666666666667
ŁÓDZKIE,2013-01-31,28.325
ŁÓDZKIE,2013-02-01,41.66923076923077
ŁÓDZKIE,2013-02-02,40.94615384615385
ŁÓDZKIE,2013-02-03,33.90769230769231
ŁÓDZKIE,2013-02-04,37.66153846153846
ŁÓDZKIE,2013-02-05,37.40769230769231
ŁÓDZKIE,2013-02-06,64.3076923076923
ŁÓDZKIE,2013-02-07,83.76923076923077
ŁÓDZKIE,2013-02-08,90.15384615384616
ŁÓDZKIE,2013-02-09,121.38461538461539
ŁÓDZKIE,2013-02-10,85.38461538461539
ŁÓDZKIE,2013-02-11,68.53846153846153
ŁÓDZKIE,2013-02-12,79.38461538461539
ŁÓDZKIE,2013-02-13,72.53846153846153
ŁÓDZKIE,2013-02-14,77.3076923076923
ŁÓDZKIE,2013-02-15,65.08461538461539
ŁÓDZKIE,2013-02-16,63.646153846153844
ŁÓDZKIE,2013-02-17,52.715384615384615
ŁÓDZKIE,2013-02-18,54.353846153846156
ŁÓDZKIE,2013-02-19,53.3
ŁÓDZKIE,2013-02-20,61.5
ŁÓDZKIE,2013-02-21,79.77692307692308
ŁÓDZKIE,2013-02-22,67.6076923076923
ŁÓDZKIE,2013-02-23,42.275
ŁÓDZKIE,2013-02-24,40.71666666666667
ŁÓDZKIE,2013-02-25,50.36666666666667
ŁÓDZKIE,2013-02-26,68.9090909090909
ŁÓDZKIE,2013-02-27,103.16666666666667
ŁÓDZKIE,2013-02-28,75.25
ŁÓDZKIE,2013-03-01,42.766666666666666
ŁÓDZKIE,2013-03-02,41.891666666666666
ŁÓDZKIE,2013-03-03,50.608333333333334
ŁÓDZKIE,2013-03-04,69.56153846153846
ŁÓDZKIE,2013-03-05,73.12307692307692
ŁÓDZKIE,2013-03-06,102.05384615384615
ŁÓDZKIE,2013-03-07,82.1923076923077
ŁÓDZKIE,2013-03-08,31.20769230769231
ŁÓDZKIE,2013-03-09,34.146153846153844
ŁÓDZKIE,2013-03-10,47.858333333333334
ŁÓDZKIE,2013-03-11,59.7
ŁÓDZKIE,2013-03-12,67.74166666666666
ŁÓDZKIE,2013-03-13,72.48181818181818
ŁÓDZKIE,2013-03-14,69.22
ŁÓDZKIE,2013-03-15,43.91
ŁÓDZKIE,2013-03-16,68.7
ŁÓDZKIE,2013-03-17,86.54
ŁÓDZKIE,2013-03-18,44.56
ŁÓDZKIE,2013-03-19,61.68
ŁÓDZKIE,2013-03-20,93.3
ŁÓDZKIE,2013-03-21,101.63636363636364
ŁÓDZKIE,2013-03-22,62.625
ŁÓDZKIE,2013-03-23,77.36666666666666
ŁÓDZKIE,2013-03-24,102.025
ŁÓDZKIE,2013-03-25,67.63333333333334
ŁÓDZKIE,2013-03-26,47.49166666666667
ŁÓDZKIE,2013-03-27,45.88461538461539
ŁÓDZKIE,2013-03-28,42.99230769230769
ŁÓDZKIE,2013-03-29,65.81538461538462
ŁÓDZKIE,2013-03-30,81.66923076923077
ŁÓDZKIE,2013-03-31,72.07692307692308
ŁÓDZKIE,2013-04-01,50.83076923076923
