woj,date,mean
ŁÓDZKIE,2011-01-01,28.9875
ŁÓDZKIE,2011-01-02,27.020875
ŁÓDZKIE,2011-01-03,39.11875
ŁÓDZKIE,2011-01-04,75.51022222222223
ŁÓDZKIE,2011-01-05,100.74255555555555
ŁÓDZKIE,2011-01-06,64.785
ŁÓDZKIE,2011-01-07,72.3442
ŁÓDZKIE,2011-01-08,71.7808
ŁÓDZKIE,2011-01-09,56.8883
ŁÓDZKIE,2011-01-10,68.6333
ŁÓDZKIE,2011-01-11,54.72
ŁÓDZKIE,2011-01-12,50.6725
ŁÓDZKIE,2011-01-13,57.7142
ŁÓDZKIE,2011-01-14,55.85
ŁÓDZKIE,2011-01-15,27.8592
ŁÓDZKIE,2011-01-16,56.8292
ŁÓDZKIE,2011-01-17,88.00555555555556
ŁÓDZKIE,2011-01-18,85.9405
ŁÓDZKIE,2011-01-19,58.11775
ŁÓDZKIE,2011-01-20,39.61022222222222
ŁÓDZKIE,2011-01-21,31.530555555555555
ŁÓDZKIE,2011-01-22,40.46388888888889
ŁÓDZKIE,2011-01-23,32.068555555555555
ŁÓDZKIE,2011-01-24,43.7375
ŁÓDZKIE,2011-01-25,65.96666666666667
ŁÓDZKIE,2011-01-26,84.61
ŁÓDZKIE,2011-01-27,69.125
ŁÓDZKIE,2011-01-28,61.8008
ŁÓDZKIE,2011-01-29,91.6458
ŁÓDZKIE,2011-01-30,124.95833333333333
ŁÓDZKIE,2011-01-31,81.34722222222223
ŁÓDZKIE,2011-02-01,112.29633333333334
ŁÓDZKIE,2011-02-02,84.81022222222222
ŁÓDZKIE,2011-02-03,53.785222222222224
ŁÓDZKIE,2011-02-04,33.96111111111111
ŁÓDZKIE,2011-02-05,17.40833333333333
ŁÓDZKIE,2011-02-06,22.375
ŁÓDZKIE,2011-02-07,27.865625
ŁÓDZKIE,2011-02-08,26.728571428571428
ŁÓDZKIE,2011-02-09,31.21428571428571
ŁÓDZKIE,2011-02-10,47.6635
ŁÓDZKIE,2011-02-11,34.25725
ŁÓDZKIE,2011-02-12,19.864625
ŁÓDZKIE,2011-02-13,52.349000000000004
ŁÓDZKIE,2011-02-14,51.00833333333333
ŁÓDZKIE,2011-02-15,47.45466666666667
ŁÓDZKIE,2011-02-16,50.45088888888889
ŁÓDZKIE,2011-02-17,56.497571428571426
ŁÓDZKIE,2011-02-18,67.87257142857143
ŁÓDZKIE,2011-02-19,77.61314285714286
ŁÓDZKIE,2011-02-20,57.95242857142857
ŁÓDZKIE,2011-02-21,100.90283333333333
ŁÓDZKIE,2011-02-22,98.80957142857143
ŁÓDZKIE,2011-02-23,140.88883333333334
ŁÓDZKIE,2011-02-24,149.868
ŁÓDZKIE,2011-02-25,135.54171428571428
ŁÓDZKIE,2011-02-26,92.45114285714286
ŁÓDZKIE,2011-02-27,61.9
ŁÓDZKIE,2011-02-28,53.857142857142854
ŁÓDZKIE,2011-03-01,84.625
ŁÓDZKIE,2011-03-02,118.18225
ŁÓDZKIE,2011-03-03,138.00525
ŁÓDZKIE,2011-03-04,155.60188888888888
ŁÓDZKIE,2011-03-05,69.85466666666667
ŁÓDZKIE,2011-03-06,28.240777777777776
ŁÓDZKIE,2011-03-07,78.96388888888889
ŁÓDZKIE,2011-03-08,93.42688888888888
ŁÓDZKIE,2011-03-09,72.49166666666666
ŁÓDZKIE,2011-03-10,72.1125
ŁÓDZKIE,2011-03-11,49.0233
ŁÓDZKIE,2011-03-12,60.7742
ŁÓDZKIE,2011-03-13,79.07169999999999
ŁÓDZKIE,2011-03-14,87.3727
ŁÓDZKIE,2011-03-15,117.66666666666667
ŁÓDZKIE,2011-03-16,62.25555555555555
ŁÓDZKIE,2011-03-17,45.31111111111111
ŁÓDZKIE,2011-03-18,41.644444444444446
ŁÓDZKIE,2011-03-19,43.3492
ŁÓDZKIE,2011-03-20,64.7533
ŁÓDZKIE,2011-03-21,98.8
ŁÓDZKIE,2011-03-22,64.2908
ŁÓDZKIE,2011-03-23,43.7017
ŁÓDZKIE,2011-03-24,40.1892
ŁÓDZKIE,2011-03-25,32.3475
ŁÓDZKIE,2011-03-26,42.973
ŁÓDZKIE,2011-03-27,61.9922
ŁÓDZKIE,2011-03-28,57.2275
ŁÓDZKIE,2011-03-29,77.1458
ŁÓDZKIE,2011-03-30,121.7417
ŁÓDZKIE,2011-03-31,102.3292
ŁÓDZKIE,2011-04-01,41.3117
ŁÓDZKIE,2011-04-02,62.0667
ŁÓDZKIE,2011-04-03,40.6483
ŁÓDZKIE,2011-04-04,47.9808
ŁÓDZKIE,2011-04-05,47.0392
ŁÓDZKIE,2011-04-06,46.768299999999996
ŁÓDZKIE,2011-04-07,37.825
ŁÓDZKIE,2011-04-08,46.37588888888889
ŁÓDZKIE,2011-04-09,35.89911111111111
ŁÓDZKIE,2011-04-10,24.052777777777777
ŁÓDZKIE,2011-04-11,41.904666666666664
ŁÓDZKIE,2011-04-12,38.129666666666665
ŁÓDZKIE,2011-04-13,27.47311111111111
ŁÓDZKIE,2011-04-14,33.138
ŁÓDZKIE,2011-04-15,39.193555555555555
ŁÓDZKIE,2011-04-16,54.34444444444444
ŁÓDZKIE,2011-04-17,57.705555555555556
ŁÓDZKIE,2011-04-18,57.77033333333333
ŁÓDZKIE,2011-04-19,42.48144444444444
ŁÓDZKIE,2011-04-20,42.113
ŁÓDZKIE,2011-04-21,47.86944444444445
ŁÓDZKIE,2011-04-22,44.67311111111111
ŁÓDZKIE,2011-04-23,39.78888888888889
ŁÓDZKIE,2011-04-24,32.41111111111111
ŁÓDZKIE,2011-04-25,29.678666666666665
ŁÓDZKIE,2011-04-26,34.70644444444444
ŁÓDZKIE,2011-04-27,45.504222222222225
ŁÓDZKIE,2011-04-28,53.40277777777778
ŁÓDZKIE,2011-04-29,51.05088888888889
ŁÓDZKIE,2011-04-30,39.67966666666667
ŁÓDZKIE,2011-05-01,20.103666666666665
ŁÓDZKIE,2011-05-02,20.269444444444446
ŁÓDZKIE,2011-05-03,20.918555555555557
ŁÓDZKIE,2011-05-04,23.206777777777777
ŁÓDZKIE,2011-05-05,26.343555555555557
ŁÓDZKIE,2011-05-06,38.27311111111111
ŁÓDZKIE,2011-05-07,26.609222222222222
ŁÓDZKIE,2011-05-08,15.95
ŁÓDZKIE,2011-05-09,28.302
ŁÓDZKIE,2011-05-10,39.64355555555556
ŁÓDZKIE,2011-05-11,37.4375
ŁÓDZKIE,2011-05-12,34.4625
ŁÓDZKIE,2011-05-13,27.4
ŁÓDZKIE,2011-05-14,24.4625
ŁÓDZKIE,2011-05-15,23.4375
ŁÓDZKIE,2011-05-16,21.5375
ŁÓDZKIE,2011-05-17,25.2125
ŁÓDZKIE,2011-05-18,25.0375
ŁÓDZKIE,2011-05-19,33.6625
ŁÓDZKIE,2011-05-20,35.5875
ŁÓDZKIE,2011-05-21,26.125
ŁÓDZKIE,2011-05-22,23.8875
ŁÓDZKIE,2011-05-23,25.8625
ŁÓDZKIE,2011-05-24,30.25
ŁÓDZKIE,2011-05-25,26.425
ŁÓDZKIE,2011-05-26,30.425
ŁÓDZKIE,2011-05-27,29.2375
ŁÓDZKIE,2011-05-28,20.125
ŁÓDZKIE,2011-05-29,18.9375
ŁÓDZKIE,2011-05-30,23
ŁÓDZKIE,2011-05-31,30.0375
ŁÓDZKIE,2011-06-01,35.0875
ŁÓDZKIE,2011-06-02,21.0625
ŁÓDZKIE,2011-06-03,20.08888888888889
ŁÓDZKIE,2011-06-04,22.339777777777776
ŁÓDZKIE,2011-06-05,22.65
ŁÓDZKIE,2011-06-06,28.793555555555557
ŁÓDZKIE,2011-06-07,26.93422222222222
ŁÓDZKIE,2011-06-08,35.88144444444444
ŁÓDZKIE,2011-06-09,23.470333333333333
ŁÓDZKIE,2011-06-10,20.541666666666668
ŁÓDZKIE,2011-06-11,16.213
ŁÓDZKIE,2011-06-12,19.32777777777778
ŁÓDZKIE,2011-06-13,21.250555555555554
ŁÓDZKIE,2011-06-14,30.336111111111112
ŁÓDZKIE,2011-06-15,23.461111111111112
ŁÓDZKIE,2011-06-16,27.57257142857143
ŁÓDZKIE,2011-06-17,28.491714285714288
ŁÓDZKIE,2011-06-18,25.007142857142856
ŁÓDZKIE,2011-06-19,12.558285714285715
ŁÓDZKIE,2011-06-20,12.58457142857143
ŁÓDZKIE,2011-06-21,18.314285714285713
ŁÓDZKIE,2011-06-22,19.738142857142858
ŁÓDZKIE,2011-06-23,17.082142857142856
ŁÓDZKIE,2011-06-24,21.0945
ŁÓDZKIE,2011-06-25,15.154714285714286
ŁÓDZKIE,2011-06-26,16.109571428571428
ŁÓDZKIE,2011-06-27,17.245285714285714
ŁÓDZKIE,2011-06-28,17.173857142857145
ŁÓDZKIE,2011-06-29,20.117857142857144
ŁÓDZKIE,2011-06-30,19.89475
ŁÓDZKIE,2011-07-01,15.588625
ŁÓDZKIE,2011-07-02,13.9875
ŁÓDZKIE,2011-07-03,7.592875
ŁÓDZKIE,2011-07-04,17.580555555555556
ŁÓDZKIE,2011-07-05,16.852777777777778
ŁÓDZKIE,2011-07-06,18.537
ŁÓDZKIE,2011-07-07,26.439777777777778
ŁÓDZKIE,2011-07-08,33.19444444444444
ŁÓDZKIE,2011-07-09,23.54722222222222
ŁÓDZKIE,2011-07-10,23.97588888888889
ŁÓDZKIE,2011-07-11,18.375
ŁÓDZKIE,2011-07-12,17.417555555555555
ŁÓDZKIE,2011-07-13,24.304666666666666
ŁÓDZKIE,2011-07-14,24.430555555555554
ŁÓDZKIE,2011-07-15,17.142555555555557
ŁÓDZKIE,2011-07-16,18.4635
