city,date,mean
Łódź,2008-01-01,40
Łódź,2008-01-02,29.736
Łódź,2008-01-03,44.125
Łódź,2008-01-04,34.93066666666667
Łódź,2008-01-05,39.916666666666664
Łódź,2008-01-06,33.56933333333333
Łódź,2008-01-07,38.583333333333336
Łódź,2008-01-08,36.833333333333336
Łódź,2008-01-09,38.06933333333333
Łódź,2008-01-10,39.861
Łódź,2008-01-11,31.625
Łódź,2008-01-12,35.75
Łódź,2008-01-13,47.771
Łódź,2008-01-14,61.1875
Łódź,2008-01-15,36.65266666666667
Łódź,2008-01-16,41.93066666666667
Łódź,2008-01-17,53.623333333333335
Łódź,2008-01-18,30.936666666666667
Łódź,2008-01-19,16.666666666666668
Łódź,2008-01-20,17.639
Łódź,2008-01-21,11.986
Łódź,2008-01-22,13.055666666666667
Łódź,2008-01-23,26.069333333333333
Łódź,2008-01-24,31.055666666666667
Łódź,2008-01-25,18.722333333333335
Łódź,2008-01-26,15.819333333333333
Łódź,2008-01-27,13.639
Łódź,2008-01-28,31.930666666666667
Łódź,2008-01-29,40.916666666666664
Łódź,2008-01-30,33.125
Łódź,2008-01-31,26.486
Łódź,2008-02-01,24.041666666666668
Łódź,2008-02-02,19.736
Łódź,2008-02-03,26.25
Łódź,2008-02-04,34.30566666666667
Łódź,2008-02-05,41.31933333333333
Łódź,2008-02-06,18.958333333333332
Łódź,2008-02-07,16.375
Łódź,2008-02-08,36.764
Łódź,2008-02-09,41.916666666666664
Łódź,2008-02-10,36.611
Łódź,2008-02-11,62.041666666666664
Łódź,2008-02-12,85.514
Łódź,2008-02-13,52.625
Łódź,2008-02-14,21.639
Łódź,2008-02-15,15.405666666666667
Łódź,2008-02-16,32.884
Łódź,2008-02-17,27.139
Łódź,2008-02-18,26.514
Łódź,2008-02-19,31.236
Łódź,2008-02-20,51.68066666666667
Łódź,2008-02-21,44.15266666666667
Łódź,2008-02-22,21.27766666666667
Łódź,2008-02-23,19.818333333333335
Łódź,2008-02-24,30.514
Łódź,2008-02-25,33.40266666666667
Łódź,2008-02-26,29.791666666666668
Łódź,2008-02-27,4.848333333333334
Łódź,2008-02-28,7.444333333333333
Łódź,2008-02-29,18
Łódź,2008-03-01,NaN
Łódź,2008-03-02,NaN
Łódź,2008-03-03,19.1
Łódź,2008-03-04,29.68166666666667
Łódź,2008-03-05,24.569333333333333
Łódź,2008-03-06,23.416666666666668
Łódź,2008-03-07,34.375
Łódź,2008-03-08,61.5
Łódź,2008-03-09,44
Łódź,2008-03-10,38.03033333333333
Łódź,2008-03-11,27.069333333333333
Łódź,2008-03-12,19.625
Łódź,2008-03-13,14.236
Łódź,2008-03-14,15.476333333333333
Łódź,2008-03-15,30.347333333333335
Łódź,2008-03-16,33.68066666666667
Łódź,2008-03-17,19.722333333333335
Łódź,2008-03-18,13.291666666666666
Łódź,2008-03-19,16.72233333333333
Łódź,2008-03-20,23.166666666666668
Łódź,2008-03-21,23.569333333333333
Łódź,2008-03-22,22.125
Łódź,2008-03-23,16.84733333333333
Łódź,2008-03-24,22.041666666666668
Łódź,2008-03-25,22.027666666666665
Łódź,2008-03-26,20.8
Łódź,2008-03-27,29
Łódź,2008-03-28,32.833333333333336
Łódź,2008-03-29,31.319333333333333
Łódź,2008-03-30,24.49266666666667
Łódź,2008-03-31,46.30566666666667
Łódź,2008-04-01,78.5415
Łódź,2008-04-02,61.087
Łódź,2008-04-03,30.091
Łódź,2008-04-04,27.646
Łódź,2008-04-05,31.854
Łódź,2008-04-06,33.875
Łódź,2008-04-07,22.3335
Łódź,2008-04-08,22.3915
Łódź,2008-04-09,38.826
Łódź,2008-04-10,23.7915
Łódź,2008-04-11,28.75
Łódź,2008-04-12,16.326
Łódź,2008-04-13,20.1665
Łódź,2008-04-14,25.375
Łódź,2008-04-15,26.239
Łódź,2008-04-16,16.8
Łódź,2008-04-17,21.5
Łódź,2008-04-18,22.5
Łódź,2008-04-19,16.136333333333333
Łódź,2008-04-20,17.416666666666668
Łódź,2008-04-21,15.166666666666666
Łódź,2008-04-22,18.639
Łódź,2008-04-23,20.347333333333335
Łódź,2008-04-24,27.889
Łódź,2008-04-25,38.19433333333333
Łódź,2008-04-26,30.361
Łódź,2008-04-27,23.916666666666668
Łódź,2008-04-28,25.208333333333332
Łódź,2008-04-29,19.708333333333332
Łódź,2008-04-30,18.152666666666665
Łódź,2008-05-01,20.125
Łódź,2008-05-02,17.75
Łódź,2008-05-03,11.854
Łódź,2008-05-04,12.0415
Łódź,2008-05-05,15.854
Łódź,2008-05-06,10.8125
Łódź,2008-05-07,18.875
Łódź,2008-05-08,18.0835
Łódź,2008-05-09,20.271
Łódź,2008-05-10,23.3335
Łódź,2008-05-11,24.0415
Łódź,2008-05-12,24.729
Łódź,2008-05-13,21.854
Łódź,2008-05-14,27
Łódź,2008-05-15,35.8335
Łódź,2008-05-16,43.021
Łódź,2008-05-17,30.146
Łódź,2008-05-18,16.125
Łódź,2008-05-19,9.396
Łódź,2008-05-20,10.6875
Łódź,2008-05-21,10.375
Łódź,2008-05-22,13
Łódź,2008-05-23,21.771
Łódź,2008-05-24,17.9585
Łódź,2008-05-25,17.0625
Łódź,2008-05-26,24.125
Łódź,2008-05-27,28.1665
Łódź,2008-05-28,15.2085
Łódź,2008-05-29,19
Łódź,2008-05-30,23.0835
Łódź,2008-05-31,22.875
Łódź,2008-06-01,21.646
Łódź,2008-06-02,23.854
Łódź,2008-06-03,25.646
Łódź,2008-06-04,21.8335
Łódź,2008-06-05,18.3125
Łódź,2008-06-06,21.375
Łódź,2008-06-07,20.6875
Łódź,2008-06-08,22.5415
Łódź,2008-06-09,31.7085
Łódź,2008-06-10,32.4585
Łódź,2008-06-11,25.375
Łódź,2008-06-12,21.4785
Łódź,2008-06-13,26.646
Łódź,2008-06-14,16.146
Łódź,2008-06-15,19.604
Łódź,2008-06-16,22.979
Łódź,2008-06-17,26.180666666666667
Łódź,2008-06-18,32.36233333333333
Łódź,2008-06-19,32.541666666666664
Łódź,2008-06-20,26.942
Łódź,2008-06-21,20.694333333333333
Łódź,2008-06-22,22.680666666666667
Łódź,2008-06-23,26.698333333333334
Łódź,2008-06-24,19.913
Łódź,2008-06-25,31.277666666666665
Łódź,2008-06-26,33.208333333333336
Łódź,2008-06-27,27.333333333333332
Łódź,2008-06-28,17.753666666666668
Łódź,2008-06-29,20.550666666666665
Łódź,2008-06-30,27.097333333333335
Łódź,2008-07-01,25.902666666666665
Łódź,2008-07-02,21.777666666666665
Łódź,2008-07-03,25.041666666666668
Łódź,2008-07-04,30.930666666666667
Łódź,2008-07-05,21.52766666666667
Łódź,2008-07-06,19.305666666666667
Łódź,2008-07-07,25.069333333333333
Łódź,2008-07-08,19.639
Łódź,2008-07-09,16.46366666666667
Łódź,2008-07-10,22.652666666666665
Łódź,2008-07-11,25.180666666666667
Łódź,2008-07-12,19.889
Łódź,2008-07-13,14.5
Łódź,2008-07-14,24.106
Łódź,2008-07-15,24.333333333333332
Łódź,2008-07-16,24.680666666666667
Łódź,2008-07-17,21.873
Łódź,2008-07-18,30.708333333333332
Łódź,2008-07-19,18.060666666666666
Łódź,2008-07-20,15.762
Łódź,2008-07-21,17.73
Łódź,2008-07-22,20.666666666666668
Łódź,2008-07-23,16.833333333333332
Łódź,2008-07-24,18
Łódź,2008-07-25,26.236
Łódź,2008-07-26,21.194333333333333
Łódź,2008-07-27,19.376666666666665
Łódź,2008-07-28,21.762
Łódź,2008-07-29,23.014
Łódź,2008-07-30,22.277666666666665
Łódź,2008-07-31,21.797
Łódź,2008-08-01,31.681
Łódź,2008-08-02,31.875
Łódź,2008-08-03,17.71666666666667
Łódź,2008-08-04,17.924333333333333
Łódź,2008-08-05,25.68166666666667
Łódź,2008-08-06,22.625
Łódź,2008-08-07,24.972333333333335
Łódź,2008-08-08,23.238
Łódź,2008-08-09,18.15
Łódź,2008-08-10,18.884
Łódź,2008-08-11,29.166666666666668
Łódź,2008-08-12,33.90266666666667
Łódź,2008-08-13,21
Łódź,2008-08-14,24.277666666666665
Łódź,2008-08-15,13.527666666666667
Łódź,2008-08-16,7.166666666666667
Łódź,2008-08-17,11.486
Łódź,2008-08-18,22.597333333333335
Łódź,2008-08-19,27.791666666666668
Łódź,2008-08-20,24.986
Łódź,2008-08-21,30.986
Łódź,2008-08-22,30.555666666666667
Łódź,2008-08-23,16.069333333333333
Łódź,2008-08-24,10.25
Łódź,2008-08-25,16.208333333333332
Łódź,2008-08-26,25.902666666666665
Łódź,2008-08-27,35.416666666666664
Łódź,2008-08-28,29.041666666666668
Łódź,2008-08-29,12.916666666666666
Łódź,2008-08-30,20.264
Łódź,2008-08-31,17.680666666666667
Łódź,2008-09-01,25.708333333333332
Łódź,2008-09-02,26.736
Łódź,2008-09-03,37.166666666666664
Łódź,2008-09-04,29.347333333333335
Łódź,2008-09-05,32.84733333333333
Łódź,2008-09-06,36.958333333333336
Łódź,2008-09-07,23.847333333333335
Łódź,2008-09-08,15.847333333333333
Łódź,2008-09-09,27.152666666666665
Łódź,2008-09-10,44.02766666666667
Łódź,2008-09-11,36.59733333333333
Łódź,2008-09-12,9.833333333333334
Łódź,2008-09-13,13.611
Łódź,2008-09-14,12.069333333333333
Łódź,2008-09-15,14.791666666666666
Łódź,2008-09-16,16.139
Łódź,2008-09-17,13.305666666666667
Łódź,2008-09-18,20.625
Łódź,2008-09-19,18.805666666666667
Łódź,2008-09-20,14.25
Łódź,2008-09-21,14.083333333333334
Łódź,2008-09-22,14.569333333333333
Łódź,2008-09-23,13.833333333333334
Łódź,2008-09-24,18.139
Łódź,2008-09-25,30.736
Łódź,2008-09-26,37.861
Łódź,2008-09-27,35.889
Łódź,2008-09-28,28.069333333333333
Łódź,2008-09-29,39.666666666666664
Łódź,2008-09-30,31.5
Łódź,2008-10-01,11.916666666666666
Łódź,2008-10-02,23.666666666666668
Łódź,2008-10-03,34.458333333333336
Łódź,2008-10-04,33.75
Łódź,2008-10-05,24.333333333333332
Łódź,2008-10-06,37.77766666666667
Łódź,2008-10-07,21.861
Łódź,2008-10-08,32.833333333333336
Łódź,2008-10-09,58.5
Łódź,2008-10-10,38.319
Łódź,2008-10-11,40.77766666666667
Łódź,2008-10-12,36.608666666666664
Łódź,2008-10-13,51.55566666666667
Łódź,2008-10-14,37.764
Łódź,2008-10-15,40.291666666666664
Łódź,2008-10-16,17.583333333333332
Łódź,2008-10-17,14.5
Łódź,2008-10-18,24.75
Łódź,2008-10-19,24.52766666666667
Łódź,2008-10-20,38.666666666666664
Łódź,2008-10-21,46.65233333333333
Łódź,2008-10-22,33.971
Łódź,2008-10-23,27.777666666666665
Łódź,2008-10-24,25.764
Łódź,2008-10-25,55.611
Łódź,2008-10-26,41.174
Łódź,2008-10-27,43.791666666666664
Łódź,2008-10-28,62.791666666666664
Łódź,2008-10-29,52.27766666666667
Łódź,2008-10-30,25.825333333333333
Łódź,2008-10-31,34.875
Łódź,2008-11-01,27.208333333333332
Łódź,2008-11-02,31.333333333333332
Łódź,2008-11-03,22.764
Łódź,2008-11-04,26.650666666666666
Łódź,2008-11-05,35.875
Łódź,2008-11-06,19.458333333333332
Łódź,2008-11-07,29.111
Łódź,2008-11-08,38.639
Łódź,2008-11-09,22.625
Łódź,2008-11-10,25.514
Łódź,2008-11-11,29.666666666666668
Łódź,2008-11-12,59.19433333333333
Łódź,2008-11-13,45.833333333333336
Łódź,2008-11-14,33.861
Łódź,2008-11-15,20.833333333333332
Łódź,2008-11-16,11.840666666666667
Łódź,2008-11-17,28.75
Łódź,2008-11-18,28.916666666666668
Łódź,2008-11-19,16.305666666666667
Łódź,2008-11-20,11.25
Łódź,2008-11-21,14.0415
Łódź,2008-11-22,13.8335
Łódź,2008-11-23,12.6665
Łódź,2008-11-24,32.8335
Łódź,2008-11-25,24.5835
Łódź,2008-11-26,18.2085
Łódź,2008-11-27,22.7915
Łódź,2008-11-28,28.3125
Łódź,2008-11-29,31.5835
Łódź,2008-11-30,22.875
Łódź,2008-12-01,18.8125
Łódź,2008-12-02,21.2085
Łódź,2008-12-03,40.764
Łódź,2008-12-04,36.97233333333333
Łódź,2008-12-05,43.125
Łódź,2008-12-06,38.77766666666667
Łódź,2008-12-07,23.666666666666668
Łódź,2008-12-08,36.639
Łódź,2008-12-09,45.611
Łódź,2008-12-10,56.34766666666667
Łódź,2008-12-11,39.30566666666667
Łódź,2008-12-12,98.58333333333333
Łódź,2008-12-13,34.59733333333333
Łódź,2008-12-14,28.069333333333333
Łódź,2008-12-15,32.958333333333336
Łódź,2008-12-16,45.958333333333336
Łódź,2008-12-17,47
Łódź,2008-12-18,38
Łódź,2008-12-19,25.972333333333335
Łódź,2008-12-20,20.055666666666667
Łódź,2008-12-21,20.555666666666667
Łódź,2008-12-22,14.681
Łódź,2008-12-23,18.680666666666667
Łódź,2008-12-24,36.541666666666664
Łódź,2008-12-25,18.014
Łódź,2008-12-26,24.194333333333333
Łódź,2008-12-27,34.90266666666667
Łódź,2008-12-28,51.416666666666664
Łódź,2008-12-29,81.486
Łódź,2008-12-30,85.5
Łódź,2008-12-31,68.91666666666667
Katowice,2008-01-01,83
Katowice,2008-01-02,32
Katowice,2008-01-03,50
Katowice,2008-01-04,61
Katowice,2008-01-05,80
Katowice,2008-01-06,55
Katowice,2008-01-07,48
Katowice,2008-01-08,42
Katowice,2008-01-09,51
Katowice,2008-01-10,52
Katowice,2008-01-11,29
Katowice,2008-01-12,31
Katowice,2008-01-13,84
Katowice,2008-01-14,104
Katowice,2008-01-15,42
Katowice,2008-01-16,27
Katowice,2008-01-17,68
Katowice,2008-01-18,44
Katowice,2008-01-19,23
Katowice,2008-01-20,19
Katowice,2008-01-21,17
Katowice,2008-01-22,16
Katowice,2008-01-23,30
Katowice,2008-01-24,28
Katowice,2008-01-25,21
Katowice,2008-01-26,25
Katowice,2008-01-27,12
Katowice,2008-01-28,40
Katowice,2008-01-29,84
Katowice,2008-01-30,65
Katowice,2008-01-31,48
Katowice,2008-02-01,22
Katowice,2008-02-02,35
Katowice,2008-02-03,46
Katowice,2008-02-04,44
Katowice,2008-02-05,71
Katowice,2008-02-06,27
Katowice,2008-02-07,17
Katowice,2008-02-08,59
Katowice,2008-02-09,126
Katowice,2008-02-10,56
Katowice,2008-02-11,91
Katowice,2008-02-12,177
Katowice,2008-02-13,119
Katowice,2008-02-14,45
Katowice,2008-02-15,23
Katowice,2008-02-16,32
Katowice,2008-02-17,56
Katowice,2008-02-18,49
Katowice,2008-02-19,36
Katowice,2008-02-20,109
Katowice,2008-02-21,67
Katowice,2008-02-22,31
Katowice,2008-02-23,19
Katowice,2008-02-24,30
Katowice,2008-02-25,52
Katowice,2008-02-26,79
Katowice,2008-02-27,30
Katowice,2008-02-28,55
Katowice,2008-02-29,74
Katowice,2008-03-01,5
Katowice,2008-03-02,5
Katowice,2008-03-03,21
Katowice,2008-03-04,36
Katowice,2008-03-05,44
Katowice,2008-03-06,29
Katowice,2008-03-07,51
Katowice,2008-03-08,58
Katowice,2008-03-09,86
Katowice,2008-03-10,52
Katowice,2008-03-11,36
Katowice,2008-03-12,5
Katowice,2008-03-13,5
Katowice,2008-03-14,17
Katowice,2008-03-15,34
Katowice,2008-03-16,38
Katowice,2008-03-17,13
Katowice,2008-03-18,19
Katowice,2008-03-19,26
Katowice,2008-03-20,31
Katowice,2008-03-21,15
Katowice,2008-03-22,16
Katowice,2008-03-23,36
Katowice,2008-03-24,29
Katowice,2008-03-25,28
Katowice,2008-03-26,19
Katowice,2008-03-27,44
Katowice,2008-03-28,61
Katowice,2008-03-29,56
Katowice,2008-03-30,58
Katowice,2008-03-31,52
Katowice,2008-04-01,108
Katowice,2008-04-02,116
Katowice,2008-04-03,43
Katowice,2008-04-04,46
Katowice,2008-04-05,85
Katowice,2008-04-06,47
Katowice,2008-04-07,43
Katowice,2008-04-08,31
Katowice,2008-04-09,65
Katowice,2008-04-10,37
Katowice,2008-04-11,56
Katowice,2008-04-12,39
Katowice,2008-04-13,48
Katowice,2008-04-14,53
Katowice,2008-04-15,76
Katowice,2008-04-16,25
Katowice,2008-04-17,18
Katowice,2008-04-18,48
Katowice,2008-04-19,33
Katowice,2008-04-20,35
Katowice,2008-04-21,33
Katowice,2008-04-22,19
Katowice,2008-04-23,18
Katowice,2008-04-24,55
Katowice,2008-04-25,58
Katowice,2008-04-26,43
Katowice,2008-04-27,51
Katowice,2008-04-28,45
Katowice,2008-04-29,34
Katowice,2008-04-30,49
Katowice,2008-05-01,30
Katowice,2008-05-02,30
Katowice,2008-05-03,18
Katowice,2008-05-04,16
Katowice,2008-05-05,27
Katowice,2008-05-06,19
Katowice,2008-05-07,26
Katowice,2008-05-08,44
Katowice,2008-05-09,28
Katowice,2008-05-10,38
Katowice,2008-05-11,35
Katowice,2008-05-12,56
Katowice,2008-05-13,50
Katowice,2008-05-14,42
Katowice,2008-05-15,61
Katowice,2008-05-16,49
Katowice,2008-05-17,39
Katowice,2008-05-18,32
Katowice,2008-05-19,15
Katowice,2008-05-20,20
Katowice,2008-05-21,17
Katowice,2008-05-22,26
Katowice,2008-05-23,29
Katowice,2008-05-24,38
