id,mean,city,lat,lon
LbZamoscHrubieszowsk,30.6859756097561,Zamość,50.71663,23.29025
LbZamoscWSSE,37.79545454545455,Zamość,50.71611,23.26083
LdKutnoWIOSMWilcza,49.3183520599251,Kutno,52.22849,19.37221
LdLodzWIOSACzernik,27.56875,Łódź,51.75805,19.52979
LdLodzWIOSARubinst,41.44316944444444,Łódź,51.76729,19.45534
LdLodzWSSEMLegiono,33.18292682926829,Łódź,51.77642,19.45294
LdLodzWSSEMRudzka,30.315960912052116,Łódź,51.70558,19.43484
LdLodzWSSEMWodna40,34.20940170940171,Łódź,51.76167,19.47694
LdPabianWIOSAKonstan,35.53448275862069,Pabianice,51.66798,19.36868
LdRadomsWSSEMZeromsk,36.75076923076923,Radomsko,51.06611,19.44194
LdSieradWSSEMGrunwal,26.6,Sieradz,51.59013,18.71733
LdSkiernWSSEMReymont,30.396363636363635,Skierniewice,51.96000,20.14722
LdZgierzWSSEMStRynek,37.64890282131662,Zgierz,51.85639,19.40444
MpBochniWSSEKons0105,38.895705521472394,Bochnia,49.97278,20.42806
MpChrzanWSSEGrzy0301,45.24915824915825,Chrzanów,50.13694,19.39722
MpKrakowWIOSAKra6117,69.59955947136564,Kraków,50.05768,19.92619
MpKrakowWIOSBulw6118,48.75703703703704,Kraków,50.06931,20.05349
MpKrakowWSSEPrad6102,15.681034482758621,Kraków,50.08750,19.93806
MpMyslenWIOSRyne0905,35.12888888888889,Myślenice,49.83500,19.93806
MpNoTargWSSESzaf1102,40.23364485981308,Nowy Targ,49.47444,20.02583
MpNSaczWIOSPija6204,43.16424352331606,Nowy Sącz,49.62722,20.68833
MpNSaczWSSETarn6202,45.47941176470588,Nowy Sącz,49.63528,20.69306
MpOswiecWSSEWiez1301,47.7044776119403,Oświęcim,50.03417,19.20056
MpTarnowWSSEMosc6301,6.333333333333333,Tarnów,50.00667,20.97528
MpTarnowWSSEWest6302,15.681034482758621,Tarnów,50.02333,21.00500
MpTrzebiWIOSPils0303,39.20219230769231,Trzebinia,50.16083,19.47278
MpWielicWIOSNiep1904,44.45955882352941,Niepołomice,50.03512,20.21269
MzCiechStrazacka,30.283625730994153,Ciechanów,52.87844,20.61329
MzLegionBronWSSE,32.07555555555555,Legionowo,52.39969,20.92715
MzLegionZegIMGW,21.91768292682927,Legionowo,52.40758,20.95593
MzNowDwChemWSSE,22.91346153846154,Nowy Dwór Mazowiecki,52.42942,20.72413
MzOstMazSikorWSSE,30.024305555555557,Ostrów Mazowiecka,52.80326,21.89048
MzOstrolTargowa,32.940983606557374,Ostrołęka,53.08402,21.58920
MzOtwockBrzozWSSE,27.71171171171171,Otwock,52.11544,21.23766
MzPiaseczDworWSSE,29.271293375394322,Piaseczno,52.05145,21.00558
MzPiastowPulask,22.354354354354353,Piastów,52.19173,20.83749
MzPlockKolegWSSE,28.219607843137254,Płock,52.54222,19.69556
MzPruszKraszeWSSE,29.379746835443036,Pruszków,52.16226,20.81283
MzRadomCz,32.89887640449438,Radom,51.40608,21.16682
MzSochPlocWSSE,24.668161434977577,Sochaczew,52.23179,20.21917
MzTluszczJKiel,18.68804664723032,Tłuszcz,52.42583,21.42917
MzWarszAKrzywon,23.541958041958043,Warszawa,52.22865,20.91751
MzWarszBernWoda,20.46153846153846,Warszawa,52.19173,21.05105
MzWarszBorKomWSSE,25.496031746031747,Warszawa,52.22519,21.08735
MzWarszKrucza,31.526946107784433,Warszawa,52.22458,21.01904
MzWarszSGGW,36.56047904191617,Warszawa,52.16056,21.04778
MzWarszZelazWSSE,31.514044943820224,Warszawa,52.23750,20.98793
MzWarZeganWSSE,37.75547445255474,Warszawa,52.20577,21.16952
MzWolOgrodowa,21.797752808988765,Wołomin,52.34468,21.23951
OpBrzeg101,41.916666666666664,Brzeg,50.85750,17.46361
OpKkozle243,33.229390681003586,Kędzierzyn-Koźle,50.33833,18.13417
OpKlucz227,27.179331306990882,Kluczbork,50.97306,18.21417
OpOpole246,32.628691983122366,Opole,50.67528,17.93722
OpPrud189p,51.06944444444444,Prudnik,50.32111,17.57778
PdBialyLegionowa8,24.099415204678362,Białystok,53.13111,23.15889
PdLomzaKopernika16,43.37090909090909,Łomża,53.17484,22.07595
PdLomzaSikorskiego,30.343604651162792,Łomża,53.18139,22.05438
PdSuwPulaski,23.636837837837838,Suwałki,54.11788,22.93461
PkJasloWIOSFlor,24.966216216216218,Jasło,49.73917,21.48278
PkPrzemWIOSPDom,52.55172413793103,Przemyśl,49.78278,22.76667
PkRzeszWSSEPilsud,34.24519230769231,Rzeszów,50.04139,22.00167
Pm.00.s481m,24.98480243161094,Gdańsk,54.35272,18.67342
Pm.06.s712m,25.296511627906977,Kościerzyna,54.11917,17.96861
Pm.15.s129m,30.593886462882097,Wejherowo,54.60114,18.23936
Pm.63.s079m,24.56401384083045,Słupsk,54.46444,17.01306
Pm.63.wDSMm,20.443396226415093,Słupsk,54.46361,17.04667
SkChecBiaZag,35.857142857142854,Chęciny,50.80448,20.46989
SkKielJagiel,30.190332326283986,Kielce,50.87255,20.60500
SkOzarowMiec,27.45364238410596,Mieczysławów,50.94778,21.72924
SkOzarowOsWz,29.32,Ożarów,50.89317,21.65516
SkPolanTrzc,26.558011049723756,Trzcianka,50.48630,21.39410
WmDzialdWSSE_Biedraw,20.503651685393258,Działdowo,53.23278,20.17778
WmElblagWSSE_Krole,17.815094339622643,Elbląg,54.17917,19.43056
WmOlsztyWSSE_Zolnier,21.457471264367815,Olsztyn,53.77083,20.49000
WpGnieznoPM10,23.820833333333333,Gniezno,52.53611,17.60528
WpKonin31018,34.340425531914896,NA,NA,NA
WpLeszno411000,31.168141592920353,Leszno,51.84778,16.57472
WpOstrowWlkpPM10,20.372881355932204,Ostrów Wielkopolski,51.63757,17.82316
WpPila5710111,45.95238095238095,Piła,53.15441,16.75957
WpPoznan63117,22.02970297029703,NA,NA,NA
WpPoznanPM10szpital,25,Poznań,52.38944,16.92083
WpPoznanSzymanowskiego17,25.194444444444443,Poznań,52.45919,16.90620
WpWKP008,26.809128630705395,NA,NA,NA
ZpGryfWiduchowa003,14.449112426035503,Widuchowa,53.12232,14.38222
ZpKoszalinWSSE,15.067307692307692,Koszalin,54.19026,16.19607
ZpSwinoujscieWSSE,14.268852459016394,Świnoujście,53.92185,14.23995
ZpSzczecinWSSE,23.85546875,Szczecin,53.45078,14.51474
