city,date,mean
Łódź,2015-01-01,59
Łódź,2015-01-02,41.65
Łódź,2015-01-03,25.700000000000003
Łódź,2015-01-04,18.65
Łódź,2015-01-05,33.1
Łódź,2015-01-06,23.35
Łódź,2015-01-07,57
Łódź,2015-01-08,62
Łódź,2015-01-09,28
Łódź,2015-01-10,27.1
Łódź,2015-01-11,26
Łódź,2015-01-12,26.5
Łódź,2015-01-13,23.8
Łódź,2015-01-14,42.7
Łódź,2015-01-15,36.400000000000006
Łódź,2015-01-16,52.55
Łódź,2015-01-17,60.5
Łódź,2015-01-18,71.5
Łódź,2015-01-19,55
Łódź,2015-01-20,46.8
Łódź,2015-01-21,81.5
Łódź,2015-01-22,62
Łódź,2015-01-23,41.6
Łódź,2015-01-24,54
Łódź,2015-01-25,57.5
Łódź,2015-01-26,54.5
Łódź,2015-01-27,49.55
Łódź,2015-01-28,33.25
Łódź,2015-01-29,32.25
Łódź,2015-01-30,56.75
Łódź,2015-01-31,35.4
Łódź,2015-02-01,44.4
Łódź,2015-02-02,91.5
Łódź,2015-02-03,65
Łódź,2015-02-04,67
Łódź,2015-02-05,66
Łódź,2015-02-06,67
Łódź,2015-02-07,55.25
Łódź,2015-02-08,19.9
Łódź,2015-02-09,33.650000000000006
Łódź,2015-02-10,39.65
Łódź,2015-02-11,46.3
Łódź,2015-02-12,66
Łódź,2015-02-13,75
Łódź,2015-02-14,111.5
Łódź,2015-02-15,125
Łódź,2015-02-16,35.05
Łódź,2015-02-17,53.55
Łódź,2015-02-18,80.5
Łódź,2015-02-19,77
Łódź,2015-02-20,95.5
Łódź,2015-02-21,71.5
Łódź,2015-02-22,116.5
Łódź,2015-02-23,89.5
Łódź,2015-02-24,66.5
Łódź,2015-02-25,123.5
Łódź,2015-02-26,67
Łódź,2015-02-27,79.5
Łódź,2015-02-28,95
Łódź,2015-03-01,75
Łódź,2015-03-02,28.15
Łódź,2015-03-03,36
Łódź,2015-03-04,37.65
Łódź,2015-03-05,49.55
Łódź,2015-03-06,57
Łódź,2015-03-07,67
Łódź,2015-03-08,56.5
Łódź,2015-03-09,90
Łódź,2015-03-10,168
Łódź,2015-03-11,75.5
Łódź,2015-03-12,35.55
Łódź,2015-03-13,24.8
Łódź,2015-03-14,28.95
Łódź,2015-03-15,34.6
Łódź,2015-03-16,43.7
Łódź,2015-03-17,41.15
Łódź,2015-03-18,61
Łódź,2015-03-19,118
Łódź,2015-03-20,128
Łódź,2015-03-21,90.5
Łódź,2015-03-22,29
Łódź,2015-03-23,55.5
Łódź,2015-03-24,82
Łódź,2015-03-25,82.5
Łódź,2015-03-26,65
Łódź,2015-03-27,63.5
Łódź,2015-03-28,52.5
Łódź,2015-03-29,51.5
Łódź,2015-03-30,14.850000000000001
Łódź,2015-03-31,18.15
Łódź,2015-04-01,11.25
Łódź,2015-04-02,24.25
Łódź,2015-04-03,19.95
Łódź,2015-04-04,22.5
Łódź,2015-04-05,20.4
Łódź,2015-04-06,29.75
Łódź,2015-04-07,32.45
Łódź,2015-04-08,30.3
Łódź,2015-04-09,34.7
Łódź,2015-04-10,79
Łódź,2015-04-11,70.15
Łódź,2015-04-12,32.85
Łódź,2015-04-13,40.150000000000006
Łódź,2015-04-14,25.4
Łódź,2015-04-15,39.4
Łódź,2015-04-16,29.299999999999997
Łódź,2015-04-17,33.25
Łódź,2015-04-18,22.700000000000003
Łódź,2015-04-19,26.45
Łódź,2015-04-20,60
Łódź,2015-04-21,28.6
Łódź,2015-04-22,42.2
Łódź,2015-04-23,55.35
Łódź,2015-04-24,63.3
Łódź,2015-04-25,54.8
Łódź,2015-04-26,27.950000000000003
Łódź,2015-04-27,27.1
Łódź,2015-04-28,31.049999999999997
Łódź,2015-04-29,28.200000000000003
Łódź,2015-04-30,43.55
Łódź,2015-05-01,35
Łódź,2015-05-02,35.5
Łódź,2015-05-03,33
Łódź,2015-05-04,29
Łódź,2015-05-05,28.5
Łódź,2015-05-06,23
Łódź,2015-05-07,22
Łódź,2015-05-08,24.5
Łódź,2015-05-09,25
Łódź,2015-05-10,19.5
Łódź,2015-05-11,16
Łódź,2015-05-12,26.5
Łódź,2015-05-13,22
Łódź,2015-05-14,28
Łódź,2015-05-15,25.5
Łódź,2015-05-16,32
Łódź,2015-05-17,23
Łódź,2015-05-18,27.5
Łódź,2015-05-19,28
Łódź,2015-05-20,28
Łódź,2015-05-21,19.5
Łódź,2015-05-22,22
Łódź,2015-05-23,31.5
Łódź,2015-05-24,30.5
Łódź,2015-05-25,26.5
Łódź,2015-05-26,28
Łódź,2015-05-27,20
Łódź,2015-05-28,19
Łódź,2015-05-29,29.5
Łódź,2015-05-30,23
Łódź,2015-05-31,15.5
Łódź,2015-06-01,21.5
Łódź,2015-06-02,19.5
Łódź,2015-06-03,29.5
Łódź,2015-06-04,21
Łódź,2015-06-05,22.5
Łódź,2015-06-06,26
Łódź,2015-06-07,31
Łódź,2015-06-08,26.5
Łódź,2015-06-09,21
Łódź,2015-06-10,23.5
Łódź,2015-06-11,32
Łódź,2015-06-12,32.5
Łódź,2015-06-13,29.5
Łódź,2015-06-14,25
Łódź,2015-06-15,23
Łódź,2015-06-16,20
Łódź,2015-06-17,24
Łódź,2015-06-18,26
Łódź,2015-06-19,16.5
Łódź,2015-06-20,15.5
Łódź,2015-06-21,14.5
Łódź,2015-06-22,17.5
Łódź,2015-06-23,13.5
Łódź,2015-06-24,16.5
Łódź,2015-06-25,20
Łódź,2015-06-26,32
Łódź,2015-06-27,31.5
Łódź,2015-06-28,27.5
Łódź,2015-06-29,25
Łódź,2015-06-30,28.5
Łódź,2015-07-01,22
Łódź,2015-07-02,24.5
Łódź,2015-07-03,24.5
Łódź,2015-07-04,24.5
Łódź,2015-07-05,30
Łódź,2015-07-06,41.5
Łódź,2015-07-07,29.5
Łódź,2015-07-08,23.5
Łódź,2015-07-09,17.5
Łódź,2015-07-10,17.5
Łódź,2015-07-11,21.5
Łódź,2015-07-12,22
Łódź,2015-07-13,15.5
Łódź,2015-07-14,22.5
Łódź,2015-07-15,24
Łódź,2015-07-16,25.5
Łódź,2015-07-17,31.5
Łódź,2015-07-18,33
Łódź,2015-07-19,31
Łódź,2015-07-20,19.5
Łódź,2015-07-21,25.5
Łódź,2015-07-22,25.5
Łódź,2015-07-23,30
Łódź,2015-07-24,26
Łódź,2015-07-25,27
Łódź,2015-07-26,16.5
Łódź,2015-07-27,17.5
Łódź,2015-07-28,14
Łódź,2015-07-29,19
Łódź,2015-07-30,17.5
Łódź,2015-07-31,21
Łódź,2015-08-01,24.5
Łódź,2015-08-02,26.5
Łódź,2015-08-03,38.5
Łódź,2015-08-04,41
Łódź,2015-08-05,45
Łódź,2015-08-06,34
Łódź,2015-08-07,46
Łódź,2015-08-08,39.5
Łódź,2015-08-09,33
Łódź,2015-08-10,26.5
Łódź,2015-08-11,38
Łódź,2015-08-12,43.5
Łódź,2015-08-13,28
Łódź,2015-08-14,26
Łódź,2015-08-15,29
Łódź,2015-08-16,24
Łódź,2015-08-17,37
Łódź,2015-08-18,32
Łódź,2015-08-19,32.5
Łódź,2015-08-20,29.5
Łódź,2015-08-21,36.5
Łódź,2015-08-22,27.5
Łódź,2015-08-23,25.5
Łódź,2015-08-24,29.5
Łódź,2015-08-25,20.5
Łódź,2015-08-26,21.5
Łódź,2015-08-27,25
Łódź,2015-08-28,30
Łódź,2015-08-29,18.5
Łódź,2015-08-30,21
Łódź,2015-08-31,50.5
Łódź,2015-09-01,52.5
Łódź,2015-09-02,31
Łódź,2015-09-03,27.5
Łódź,2015-09-04,25
Łódź,2015-09-05,19
Łódź,2015-09-06,9.5
Łódź,2015-09-07,10
Łódź,2015-09-08,12
Łódź,2015-09-09,23.5
Łódź,2015-09-10,24
Łódź,2015-09-11,23
Łódź,2015-09-12,28
Łódź,2015-09-13,22.5
Łódź,2015-09-14,28.5
Łódź,2015-09-15,20
Łódź,2015-09-16,25
Łódź,2015-09-17,35.5
Łódź,2015-09-18,26
Łódź,2015-09-19,31
Łódź,2015-09-20,27
Łódź,2015-09-21,26
Łódź,2015-09-22,32
Łódź,2015-09-23,47
Łódź,2015-09-24,44.5
Łódź,2015-09-25,32
Łódź,2015-09-26,26.5
Łódź,2015-09-27,30
Łódź,2015-09-28,26
Łódź,2015-09-29,20
Łódź,2015-09-30,47
Łódź,2015-10-01,79
Łódź,2015-10-02,89
Łódź,2015-10-03,62
Łódź,2015-10-04,43.5
Łódź,2015-10-05,67.5
Łódź,2015-10-06,59
Łódź,2015-10-07,32.5
Łódź,2015-10-08,36
Łódź,2015-10-09,39
Łódź,2015-10-10,40.5
Łódź,2015-10-11,47
Łódź,2015-10-12,28.5
Łódź,2015-10-13,53.5
Łódź,2015-10-14,58.5
Łódź,2015-10-15,52
Łódź,2015-10-16,62.5
Łódź,2015-10-17,53.5
Łódź,2015-10-18,48
Łódź,2015-10-19,78.5
Łódź,2015-10-20,81
Łódź,2015-10-21,55
Łódź,2015-10-22,37
Łódź,2015-10-23,24
Łódź,2015-10-24,55.5
Łódź,2015-10-25,53
Łódź,2015-10-26,96.5
Łódź,2015-10-27,96.5
Łódź,2015-10-28,49
Łódź,2015-10-29,58
Łódź,2015-10-30,103
Łódź,2015-10-31,96.5
Łódź,2015-11-01,54
Łódź,2015-11-02,89.5
Łódź,2015-11-03,105.5
Łódź,2015-11-04,131
Łódź,2015-11-05,71.5
Łódź,2015-11-06,104.5
Łódź,2015-11-07,102
Łódź,2015-11-08,20.5
Łódź,2015-11-09,36.5
Łódź,2015-11-10,17.5
Łódź,2015-11-11,19
Łódź,2015-11-12,31.5
Łódź,2015-11-13,42.5
Łódź,2015-11-14,23.5
Łódź,2015-11-15,21.5
Łódź,2015-11-16,31.5
Łódź,2015-11-17,31
Łódź,2015-11-18,14.5
Łódź,2015-11-19,19
Łódź,2015-11-20,27.5
Łódź,2015-11-21,43
Łódź,2015-11-22,46.5
Łódź,2015-11-23,72
Łódź,2015-11-24,61.5
Łódź,2015-11-25,71.5
Łódź,2015-11-26,104
Łódź,2015-11-27,86.5
Łódź,2015-11-28,74.5
Łódź,2015-11-29,24.5
Łódź,2015-11-30,22.5
Łódź,2015-12-01,22.5
Łódź,2015-12-02,39.5
Łódź,2015-12-03,62.5
Łódź,2015-12-04,38
Łódź,2015-12-05,27.5
Łódź,2015-12-06,23.5
Łódź,2015-12-07,58.5
Łódź,2015-12-08,62
Łódź,2015-12-09,45.5
Łódź,2015-12-10,58
Łódź,2015-12-11,36.5
Łódź,2015-12-12,28
Łódź,2015-12-13,17.5
Łódź,2015-12-14,59
Łódź,2015-12-15,93.5
Łódź,2015-12-16,66
Łódź,2015-12-17,34.5
Łódź,2015-12-18,43
Łódź,2015-12-19,46.5
Łódź,2015-12-20,31.5
Łódź,2015-12-21,26
Łódź,2015-12-22,19.5
Łódź,2015-12-23,23.5
Łódź,2015-12-24,52.5
Łódź,2015-12-25,32.5
Łódź,2015-12-26,14.5
Łódź,2015-12-27,25.5
Łódź,2015-12-28,25
Łódź,2015-12-29,36
Łódź,2015-12-30,47
Łódź,2015-12-31,68
Katowice,2015-01-01,84
Katowice,2015-01-02,32.5
Katowice,2015-01-03,27
Katowice,2015-01-04,16.5
Katowice,2015-01-05,33.5
Katowice,2015-01-06,56
Katowice,2015-01-07,95.5
Katowice,2015-01-08,50.5
Katowice,2015-01-09,22
Katowice,2015-01-10,21
Katowice,2015-01-11,19
Katowice,2015-01-12,NaN
Katowice,2015-01-13,19
Katowice,2015-01-14,26
Katowice,2015-01-15,NaN
Katowice,2015-01-16,44.5
Katowice,2015-01-17,45
Katowice,2015-01-18,43.5
Katowice,2015-01-19,34.5
Katowice,2015-01-20,54
Katowice,2015-01-21,94
Katowice,2015-01-22,46.5
Katowice,2015-01-23,35.5
Katowice,2015-01-24,42
Katowice,2015-01-25,54.5
Katowice,2015-01-26,50.5
Katowice,2015-01-27,59
Katowice,2015-01-28,45
Katowice,2015-01-29,28
Katowice,2015-01-30,51.5
Katowice,2015-01-31,32.5
Katowice,2015-02-01,66
Katowice,2015-02-02,128.5
Katowice,2015-02-03,67
