"film_id"|"channel_id"|"date"|"time"
"2256"|"1759"|"20180912"|"23:07:04"
"3210"|"1413"|"20180912"|"22:57:52"
"390"|"133"|"20180911"|"23:07:01"
"1358"|"963"|"20180911"|"18:35:57"
"2280"|"147"|"20180911"|"15:51:06"
"3518"|"1133"|"20180910"|"00:20:28"
"705"|"943"|"20180910"|"00:13:40"
"380"|"1130"|"20180909"|"22:53:31"
"652"|"766"|"20180909"|"22:52:26"
"3838"|"1"|"20180909"|"22:49:42"
"2706"|"1980"|"20180909"|"22:48:36"
"3951"|"1361"|"20180909"|"22:46:33"
"3950"|"113"|"20180909"|"22:45:57"
"1514"|"963"|"20180909"|"17:18:20"
"3998"|"569"|"20180909"|"16:59:46"
"2332"|"614"|"20180909"|"12:46:51"
"3101"|"55"|"20180909"|"12:26:35"
"921"|"956"|"20180909"|"12:26:33"
"3104"|"55"|"20180909"|"12:12:02"
"4052"|"1759"|"20180909"|"11:50:32"
"2097"|"894"|"20180909"|"00:35:09"
"699"|"894"|"20180909"|"00:34:55"
"2100"|"894"|"20180909"|"00:12:40"
"2332"|"614"|"20180908"|"22:40:28"
"1443"|"108"|"20180908"|"11:19:33"
"1479"|"108"|"20180908"|"11:09:15"
"1473"|"1305"|"20180907"|"23:20:31"
"1504"|"108"|"20180907"|"23:03:10"
"1184"|"1305"|"20180907"|"22:51:28"
"1767"|"1305"|"20180907"|"22:43:08"
"4048"|"1305"|"20180907"|"22:42:06"
"2945"|"1305"|"20180907"|"09:21:11"
"1598"|"894"|"20180907"|"09:11:28"
"3551"|"967"|"20180906"|"21:22:07"
"3231"|"483"|"20180904"|"15:44:47"
"3806"|"461"|"20180903"|"19:38:09"
"3748"|"332"|"20180903"|"18:57:56"
"3750"|"1376"|"20180903"|"18:57:31"
"355"|"1722"|"20180903"|"13:30:48"
"2560"|"1963"|"20180901"|"20:46:48"
"442"|"461"|"20180901"|"16:31:52"
"2021"|"1068"|"20180901"|"16:21:40"
"1765"|"2001"|"20180831"|"19:45:17"
"2814"|"967"|"20180831"|"17:26:45"
"1891"|"1268"|"20180829"|"12:17:35"
"1101"|"1566"|"20180829"|"11:47:02"
"3027"|"1497"|"20180829"|"11:43:28"
"1784"|"945"|"20180829"|"11:39:27"
"1392"|"1928"|"20180829"|"11:37:14"
"820"|"1193"|"20180829"|"10:23:20"
"2118"|"2014"|"20180829"|"10:22:58"
"2119"|"1185"|"20180829"|"10:21:31"
"2194"|"1177"|"20180829"|"10:18:16"
"2111"|"1406"|"20180829"|"10:14:47"
"528"|"905"|"20180828"|"08:44:25"
"3007"|"1487"|"20180828"|"00:36:42"
"2021"|"1068"|"20180827"|"23:54:44"
"2021"|"1068"|"20180827"|"21:36:43"
"2019"|"1068"|"20180827"|"21:32:43"
"1260"|"1313"|"20180827"|"18:44:20"
"3806"|"461"|"20180826"|"18:09:02"
"3314"|"1995"|"20180826"|"15:01:49"
"527"|"905"|"20180826"|"14:06:21"
"526"|"905"|"20180826"|"14:01:28"
"3530"|"982"|"20180825"|"23:38:33"
"1"|"669"|"20180825"|"23:35:54"
"599"|"731"|"20180825"|"12:03:06"
"1263"|"700"|"20180824"|"15:45:24"
"3837"|"1841"|"20180823"|"11:25:17"
"1188"|"1875"|"20180823"|"11:16:02"
"526"|"905"|"20180822"|"15:13:50"
"2951"|"1475"|"20180822"|"13:46:20"
"3091"|"1286"|"20180822"|"13:46:07"
"3675"|"359"|"20180819"|"12:14:24"
"394"|"1919"|"20180818"|"12:01:46"
"858"|"1615"|"20180816"|"14:01:40"
"3430"|"1735"|"20180816"|"11:54:08"
"3416"|"1735"|"20180816"|"11:49:51"
"2751"|"1380"|"20180816"|"11:42:04"
"1488"|"568"|"20180811"|"16:41:12"
"122"|"31"|"20180811"|"16:28:24"
"288"|"894"|"20180811"|"12:33:51"
"4132"|"894"|"20180811"|"12:33:40"
"2278"|"894"|"20180811"|"12:25:25"
"2101"|"894"|"20180811"|"12:19:08"
"903"|"894"|"20180811"|"12:08:31"
"3551"|"967"|"20180811"|"12:07:21"
"3551"|"967"|"20180810"|"19:07:48"
"1466"|"1305"|"20180810"|"18:09:38"
"288"|"894"|"20180808"|"07:37:43"
"287"|"894"|"20180806"|"17:54:27"
"3056"|"1484"|"20180729"|"00:08:20"
"3258"|"1389"|"20180728"|"23:50:54"
"1432"|"1272"|"20180723"|"14:20:09"
"4156"|"879"|"20180723"|"14:18:18"
"3055"|"1731"|"20180723"|"13:35:13"
"2922"|"1468"|"20180721"|"19:02:51"
"3039"|"1507"|"20180721"|"17:34:38"
"3038"|"1871"|"20180721"|"17:30:05"
"2324"|"1267"|"20180721"|"17:29:36"
"2325"|"958"|"20180721"|"17:25:40"
"320"|"1918"|"20180721"|"17:23:53"
"3541"|"967"|"20180721"|"11:22:19"
"333"|"1268"|"20180720"|"11:06:55"
"330"|"1268"|"20180720"|"11:01:48"
"328"|"1268"|"20180720"|"10:57:29"
"2294"|"2045"|"20180720"|"10:54:10"
"3813"|"451"|"20180716"|"22:14:26"
"953"|"916"|"20180716"|"22:11:41"
"376"|"1291"|"20180712"|"23:27:35"
"377"|"165"|"20180712"|"23:22:25"
"3256"|"415"|"20180711"|"11:17:33"
"3564"|"967"|"20180709"|"21:31:40"
"3532"|"967"|"20180709"|"17:49:18"
"3198"|"894"|"20180709"|"17:42:57"
"647"|"980"|"20180709"|"12:04:37"
"2862"|"1311"|"20180707"|"22:43:03"
"207"|"1885"|"20180706"|"11:28:05"
"2661"|"950"|"20180705"|"14:05:56"
"1244"|"950"|"20180705"|"14:01:34"
"3953"|"387"|"20180704"|"14:41:08"
"1451"|"1305"|"20180703"|"18:50:12"
"3634"|"967"|"20180703"|"18:49:53"
"87"|"1197"|"20180701"|"18:36:43"
"2631"|"1238"|"20180626"|"18:39:53"
"1422"|"1305"|"20180626"|"18:15:36"
"86"|"867"|"20180626"|"18:12:36"
"3354"|"894"|"20180626"|"18:02:03"
"463"|"1580"|"20180626"|"04:23:19"
"343"|"502"|"20180626"|"04:13:55"
"343"|"502"|"20180625"|"22:39:22"
"2652"|"1426"|"20180625"|"20:48:28"
"1926"|"1454"|"20180625"|"20:42:21"
"994"|"1480"|"20180625"|"20:41:21"
"1927"|"1454"|"20180625"|"20:41:04"
"4120"|"1891"|"20180625"|"17:34:20"
"1815"|"1891"|"20180625"|"17:32:56"
"16"|"867"|"20180624"|"23:13:30"
"2679"|"1891"|"20180624"|"23:06:51"
"2147"|"1891"|"20180624"|"23:01:37"
"3166"|"1891"|"20180624"|"22:55:14"
"1359"|"1891"|"20180624"|"22:53:31"
"3168"|"1891"|"20180624"|"22:51:30"
"1397"|"1891"|"20180624"|"22:48:32"
"3167"|"1891"|"20180624"|"22:48:29"
"709"|"358"|"20180624"|"19:12:50"
"708"|"358"|"20180624"|"19:08:48"
"710"|"358"|"20180624"|"19:05:00"
"3298"|"1671"|"20180624"|"19:03:29"
"1631"|"1268"|"20180624"|"18:58:51"
"1633"|"1268"|"20180624"|"18:56:53"
"824"|"391"|"20180624"|"18:53:13"
"823"|"391"|"20180624"|"18:52:06"
"821"|"391"|"20180624"|"18:49:50"
"825"|"391"|"20180624"|"18:47:39"
"3625"|"967"|"20180624"|"18:24:11"
"1430"|"1891"|"20180624"|"18:22:17"
"819"|"1891"|"20180624"|"18:21:36"
"4142"|"1891"|"20180624"|"18:18:45"
"1858"|"1891"|"20180624"|"18:15:02"
"2025"|"8"|"20180624"|"18:05:45"
"2016"|"8"|"20180624"|"18:05:12"
"616"|"1689"|"20180624"|"18:02:54"
"3901"|"21"|"20180624"|"13:42:14"
"750"|"1337"|"20180624"|"13:18:32"
"3902"|"1084"|"20180624"|"13:12:58"
"1100"|"293"|"20180624"|"12:28:00"
"2693"|"411"|"20180624"|"12:09:15"
"2905"|"31"|"20180624"|"11:58:57"
"2321"|"31"|"20180624"|"11:56:42"
"284"|"1689"|"20180624"|"11:55:57"
"3370"|"569"|"20180624"|"03:37:24"
"883"|"569"|"20180624"|"03:34:50"
"2893"|"706"|"20180624"|"01:52:52"
"855"|"405"|"20180623"|"21:21:37"
"601"|"2062"|"20180623"|"21:21:03"
"3730"|"693"|"20180623"|"20:14:31"
"1059"|"1836"|"20180623"|"20:07:59"
"3254"|"1891"|"20180623"|"14:27:02"
"1348"|"1891"|"20180623"|"14:15:33"
"848"|"1891"|"20180623"|"13:49:02"
"1940"|"1891"|"20180623"|"13:46:03"
"3112"|"1891"|"20180623"|"13:43:20"
"1937"|"1891"|"20180623"|"13:39:55"
"1860"|"1891"|"20180623"|"13:35:59"
"1823"|"1891"|"20180623"|"13:35:16"
"471"|"1743"|"20180623"|"13:28:32"
"3333"|"811"|"20180623"|"13:20:37"
"2296"|"1999"|"20180622"|"23:54:19"
"127"|"31"|"20180622"|"19:51:23"
"2747"|"1379"|"20180622"|"18:57:21"
"2746"|"1379"|"20180622"|"18:53:00"
"2748"|"1189"|"20180622"|"18:50:03"
"1726"|"901"|"20180622"|"18:45:22"
"1394"|"1585"|"20180622"|"18:41:47"
"2067"|"1085"|"20180622"|"18:39:18"
"2068"|"1085"|"20180622"|"18:35:54"
"3903"|"1870"|"20180622"|"12:43:52"
"584"|"133"|"20180621"|"23:03:58"
"2596"|"1238"|"20180621"|"22:04:44"
"2304"|"1238"|"20180621"|"21:53:25"
"2303"|"1238"|"20180621"|"21:49:33"
"2932"|"1238"|"20180621"|"21:15:35"
"3316"|"1305"|"20180621"|"21:14:57"
"752"|"1305"|"20180621"|"20:59:44"
"2130"|"1896"|"20180621"|"20:56:04"
"2132"|"559"|"20180621"|"20:51:15"
"1403"|"8"|"20180621"|"20:47:31"
"1467"|"634"|"20180621"|"20:33:46"
"2772"|"634"|"20180621"|"20:25:16"
"2166"|"1692"|"20180621"|"20:17:53"
"3847"|"1855"|"20180621"|"20:08:31"
"3846"|"1855"|"20180621"|"19:59:40"
"1656"|"874"|"20180621"|"19:55:00"
"2161"|"1691"|"20180621"|"19:54:43"
"620"|"1689"|"20180621"|"19:48:37"
"798"|"622"|"20180621"|"19:42:35"
"2819"|"1151"|"20180621"|"19:41:59"
"1565"|"8"|"20180621"|"19:40:02"
"1401"|"8"|"20180621"|"19:36:52"
"2784"|"8"|"20180621"|"19:33:16"
"1017"|"8"|"20180621"|"19:27:14"
"4114"|"1794"|"20180621"|"19:19:33"
"3344"|"1695"|"20180621"|"03:01:16"
"419"|"1363"|"20180621"|"01:03:01"
"1717"|"901"|"20180621"|"01:00:36"
"2948"|"631"|"20180621"|"01:00:08"
"3615"|"967"|"20180621"|"00:35:50"
"4148"|"177"|"20180618"|"20:10:04"
"3995"|"1842"|"20180618"|"12:28:27"
"3754"|"1464"|"20180617"|"15:13:19"
"1880"|"173"|"20180617"|"15:10:50"
"2663"|"1268"|"20180617"|"15:10:31"
"2665"|"1268"|"20180617"|"15:07:36"
"2662"|"1268"|"20180617"|"15:03:57"
"2198"|"1177"|"20180617"|"14:58:05"
"2111"|"1406"|"20180617"|"14:56:50"
"2194"|"1177"|"20180617"|"14:55:48"
"2751"|"1380"|"20180617"|"14:54:08"
"50"|"751"|"20180617"|"02:09:30"
"2196"|"1177"|"20180617"|"02:04:13"
"2195"|"1177"|"20180617"|"02:00:36"
"2199"|"1177"|"20180617"|"01:52:51"
"70"|"751"|"20180617"|"01:52:26"
"2202"|"1177"|"20180617"|"01:50:52"
"2203"|"1177"|"20180617"|"01:46:16"
"2201"|"1177"|"20180617"|"01:41:51"
"2661"|"950"|"20180617"|"01:37:18"
"2664"|"950"|"20180617"|"01:32:50"
"2668"|"1268"|"20180617"|"01:24:56"
"2660"|"1268"|"20180617"|"01:00:35"
"2115"|"905"|"20180617"|"00:53:45"
"2669"|"1346"|"20180617"|"00:51:19"
"1916"|"937"|"20180617"|"00:45:25"
"2672"|"1857"|"20180617"|"00:44:11"
"4010"|"1759"|"20180616"|"15:36:20"
"3349"|"1759"|"20180616"|"15:25:10"
"3069"|"1207"|"20180614"|"17:27:55"
"1116"|"557"|"20180614"|"00:30:29"
"2142"|"214"|"20180613"|"23:29:38"
"283"|"1689"|"20180613"|"20:47:43"
"3266"|"200"|"20180613"|"20:47:29"
"3907"|"1615"|"20180613"|"20:02:09"
"2004"|"1390"|"20180613"|"19:41:29"
"1217"|"1131"|"20180613"|"19:41:17"
"674"|"1568"|"20180613"|"19:38:15"
"1768"|"1568"|"20180613"|"19:33:18"
"1096"|"581"|"20180613"|"19:31:50"
"1977"|"1050"|"20180613"|"19:28:19"
"1888"|"866"|"20180613"|"19:24:29"
"1974"|"866"|"20180613"|"19:21:34"
"1976"|"866"|"20180613"|"19:18:25"
"1973"|"866"|"20180613"|"19:16:13"
"1971"|"866"|"20180613"|"19:11:20"
"1015"|"1189"|"20180613"|"19:10:19"
"2635"|"8"|"20180613"|"18:47:32"
"1399"|"1189"|"20180613"|"18:33:10"
"1117"|"1064"|"20180613"|"18:16:27"
"2131"|"1123"|"20180613"|"18:00:13"
"470"|"904"|"20180613"|"01:44:56"
"469"|"300"|"20180613"|"01:41:12"
"1493"|"22"|"20180612"|"11:42:59"
"844"|"1337"|"20180612"|"11:23:58"
"1062"|"373"|"20180612"|"11:13:46"
"1361"|"1734"|"20180612"|"11:13:31"
"2859"|"623"|"20180611"|"22:21:40"
"1023"|"1442"|"20180611"|"22:20:48"
"4079"|"1572"|"20180611"|"22:20:34"
"402"|"1689"|"20180611"|"18:16:16"
"618"|"1689"|"20180611"|"18:08:46"
"3403"|"1189"|"20180611"|"12:07:27"
"463"|"1580"|"20180610"|"23:41:48"
"3210"|"1413"|"20180610"|"23:40:12"
"2332"|"614"|"20180610"|"23:39:51"
"3740"|"1294"|"20180610"|"23:38:35"
"1040"|"1420"|"20180610"|"20:20:46"
"1526"|"7"|"20180610"|"20:09:39"
"844"|"1337"|"20180610"|"19:36:12"
"1519"|"1305"|"20180610"|"19:24:43"
"1450"|"1305"|"20180610"|"19:18:12"
"2339"|"1151"|"20180610"|"13:58:35"
"3142"|"1151"|"20180610"|"13:47:20"
"1499"|"1151"|"20180610"|"13:39:14"
"684"|"1817"|"20180610"|"01:03:46"
"2332"|"614"|"20180610"|"01:03:06"
"462"|"1811"|"20180610"|"00:57:43"
"2819"|"1151"|"20180610"|"00:57:34"
"3852"|"8"|"20180610"|"00:51:15"
"4160"|"1689"|"20180610"|"00:48:27"
"2787"|"1689"|"20180610"|"00:35:00"
"2783"|"8"|"20180610"|"00:34:48"
"2785"|"8"|"20180610"|"00:31:30"
"3879"|"1251"|"20180610"|"00:20:35"
"2786"|"8"|"20180610"|"00:15:38"
"2785"|"8"|"20180609"|"21:18:46"
"2792"|"1691"|"20180609"|"21:11:35"
"3015"|"1487"|"20180609"|"18:42:20"
"2780"|"1689"|"20180609"|"18:34:41"
"3335"|"600"|"20180609"|"18:28:59"
"2793"|"1689"|"20180609"|"18:20:25"
"2782"|"1189"|"20180609"|"17:54:48"
"1821"|"966"|"20180609"|"17:49:05"
"3158"|"1445"|"20180609"|"14:15:08"
"2709"|"1710"|"20180609"|"14:00:12"
"2710"|"351"|"20180609"|"13:56:39"
"587"|"2007"|"20180609"|"13:36:28"
"2143"|"1273"|"20180609"|"13:33:59"
"1277"|"1599"|"20180609"|"13:22:17"
"3342"|"1543"|"20180608"|"19:20:23"
"3334"|"1891"|"20180608"|"19:18:49"
"4041"|"1987"|"20180608"|"19:18:43"
"3282"|"1189"|"20180608"|"19:07:48"
"4039"|"1691"|"20180608"|"18:58:37"
"4046"|"1189"|"20180608"|"18:36:39"
"1722"|"901"|"20180607"|"20:08:38"
"1723"|"901"|"20180607"|"20:00:26"
"1720"|"901"|"20180607"|"19:56:18"
"1725"|"901"|"20180607"|"19:50:00"
"1716"|"901"|"20180607"|"19:40:45"
"1721"|"1688"|"20180607"|"19:14:39"
"4042"|"1987"|"20180607"|"19:12:55"
"4040"|"8"|"20180607"|"19:12:30"
"4045"|"8"|"20180607"|"19:04:41"
"4044"|"8"|"20180607"|"18:55:39"
"2206"|"1178"|"20180607"|"18:51:40"
"2208"|"1178"|"20180607"|"18:49:17"
"2207"|"1178"|"20180607"|"18:45:45"
"2205"|"1178"|"20180607"|"18:43:30"
"3184"|"1689"|"20180607"|"18:43:10"
"3844"|"229"|"20180607"|"18:37:51"
"1404"|"8"|"20180607"|"18:30:24"
"789"|"568"|"20180607"|"18:30:09"
"2707"|"203"|"20180606"|"18:58:42"
"1398"|"1264"|"20180606"|"18:44:20"
"926"|"333"|"20180605"|"23:04:46"
"3856"|"568"|"20180605"|"20:26:17"
"2790"|"568"|"20180605"|"20:03:59"
"1824"|"1015"|"20180605"|"20:02:02"
"2891"|"786"|"20180605"|"10:16:43"
"726"|"1668"|"20180605"|"10:16:09"
"2898"|"957"|"20180605"|"10:13:58"
"1053"|"1772"|"20180605"|"10:11:46"
"542"|"625"|"20180605"|"10:10:12"
"727"|"137"|"20180605"|"10:05:00"
"706"|"1596"|"20180604"|"23:54:40"
"1798"|"251"|"20180604"|"23:50:23"
"1282"|"308"|"20180604"|"23:44:40"
"1797"|"957"|"20180604"|"23:43:29"
"1281"|"1780"|"20180604"|"23:38:33"
"1739"|"338"|"20180604"|"23:31:59"
"3049"|"1509"|"20180604"|"23:18:13"
"3051"|"1509"|"20180604"|"23:13:50"
"3519"|"892"|"20180604"|"21:22:34"
"1799"|"957"|"20180604"|"21:16:56"
"1800"|"1962"|"20180604"|"21:14:42"
"2831"|"968"|"20180604"|"20:51:48"
"1432"|"1272"|"20180604"|"20:46:21"
"2767"|"1596"|"20180604"|"20:42:11"
"1754"|"1914"|"20180604"|"20:28:52"
"1503"|"1559"|"20180604"|"20:20:46"
"1468"|"1559"|"20180604"|"19:43:03"
"1447"|"1510"|"20180604"|"19:17:54"
"2539"|"946"|"20180604"|"19:08:35"
"3135"|"2012"|"20180604"|"18:49:23"
"3136"|"2012"|"20180604"|"18:43:58"
"1434"|"967"|"20180604"|"17:30:24"
"3609"|"967"|"20180604"|"17:06:48"
"323"|"997"|"20180604"|"00:15:56"
"1886"|"866"|"20180604"|"00:12:01"
"1974"|"866"|"20180604"|"00:08:59"
"1976"|"866"|"20180604"|"00:05:44"
"1971"|"866"|"20180604"|"00:00:45"
"1973"|"866"|"20180603"|"23:56:47"
"1603"|"834"|"20180603"|"23:54:39"
"4016"|"933"|"20180602"|"22:57:43"
"2776"|"288"|"20180531"|"20:42:51"
"1109"|"34"|"20180531"|"17:20:48"
"3882"|"1251"|"20180531"|"17:08:53"
"1110"|"557"|"20180531"|"17:01:47"
"776"|"1731"|"20180531"|"16:50:32"
"1501"|"1559"|"20180531"|"15:50:33"
"2823"|"1731"|"20180531"|"15:50:08"
"2869"|"1731"|"20180531"|"15:46:29"
"3174"|"1731"|"20180531"|"15:40:34"
"1462"|"1559"|"20180531"|"15:33:56"
"2906"|"1731"|"20180531"|"15:28:55"
"1472"|"1731"|"20180531"|"15:17:07"
"622"|"1689"|"20180531"|"12:40:43"
"279"|"1689"|"20180531"|"12:40:39"
"1671"|"1689"|"20180531"|"12:37:18"
"395"|"1689"|"20180531"|"12:34:54"
"396"|"1689"|"20180531"|"12:32:16"
"399"|"1689"|"20180531"|"12:30:52"
"2054"|"1689"|"20180531"|"12:29:11"
"2057"|"1689"|"20180531"|"12:29:03"
"3184"|"1689"|"20180531"|"12:29:00"
"1567"|"1689"|"20180531"|"12:28:15"
"282"|"1689"|"20180531"|"12:22:06"
"3185"|"1689"|"20180531"|"12:16:18"
"1362"|"774"|"20180530"|"21:31:22"
"181"|"1420"|"20180530"|"16:13:40"
"1756"|"1420"|"20180530"|"16:13:37"
"2340"|"42"|"20180528"|"00:26:21"
"2538"|"667"|"20180528"|"00:17:01"
"962"|"1372"|"20180528"|"00:08:35"
"1362"|"774"|"20180528"|"00:06:06"
"2657"|"1238"|"20180527"|"21:56:21"
"3499"|"35"|"20180527"|"21:50:01"
"763"|"1305"|"20180527"|"21:44:05"
"4127"|"1305"|"20180527"|"21:41:08"
"3600"|"967"|"20180527"|"21:26:50"
"3276"|"894"|"20180527"|"18:36:35"
"2335"|"894"|"20180527"|"18:34:29"
"1520"|"663"|"20180527"|"15:42:59"
"51"|"664"|"20180527"|"15:35:02"
"1505"|"783"|"20180527"|"15:34:42"
"3939"|"1903"|"20180526"|"19:57:52"
"3945"|"1903"|"20180526"|"19:39:42"
"2822"|"1891"|"20180526"|"19:39:39"
"2821"|"1891"|"20180526"|"19:39:38"
"755"|"665"|"20180525"|"10:50:48"
"3504"|"2042"|"20180524"|"23:08:30"
"402"|"1689"|"20180524"|"19:21:26"
"2347"|"1891"|"20180523"|"23:55:19"
"2683"|"1891"|"20180523"|"23:52:33"
"2684"|"1891"|"20180523"|"23:51:05"
"1862"|"975"|"20180523"|"23:48:36"
"1247"|"515"|"20180523"|"23:41:46"
"1687"|"1709"|"20180523"|"23:40:49"
"1492"|"1305"|"20180523"|"23:33:58"
"796"|"1395"|"20180522"|"23:43:31"
"1660"|"235"|"20180521"|"15:37:44"
"3849"|"765"|"20180521"|"11:13:51"
"406"|"8"|"20180521"|"11:13:22"
"871"|"418"|"20180521"|"00:56:19"
"312"|"131"|"20180521"|"00:29:57"
"2276"|"1610"|"20180520"|"22:47:30"
"3591"|"967"|"20180520"|"22:30:38"
"3179"|"711"|"20180520"|"15:04:53"
"1976"|"866"|"20180520"|"15:01:47"
"2269"|"2013"|"20180520"|"14:55:38"
"1974"|"866"|"20180520"|"14:53:50"
"1973"|"866"|"20180520"|"14:53:41"
"1971"|"866"|"20180520"|"14:47:55"
"1115"|"557"|"20180520"|"14:47:18"
"1042"|"1250"|"20180520"|"14:36:52"
"1715"|"1337"|"20180520"|"12:58:22"
"1463"|"1305"|"20180520"|"12:47:53"
"1590"|"1751"|"20180520"|"12:45:24"
"802"|"1751"|"20180520"|"12:40:18"
"2168"|"1751"|"20180520"|"12:35:13"
"895"|"894"|"20180520"|"12:34:49"
"4082"|"894"|"20180520"|"12:34:35"
"2269"|"2013"|"20180519"|"17:37:10"
"3200"|"1826"|"20180519"|"17:36:37"
"2788"|"1689"|"20180519"|"17:32:14"
"3104"|"55"|"20180519"|"17:31:36"
"1115"|"557"|"20180519"|"17:27:07"
"3416"|"1735"|"20180519"|"15:09:16"
"1509"|"1723"|"20180519"|"13:56:00"
"1512"|"41"|"20180519"|"13:54:55"
"3207"|"1134"|"20180519"|"13:52:38"
"1510"|"1723"|"20180519"|"13:52:10"
"1508"|"979"|"20180519"|"13:50:46"
"1511"|"1723"|"20180519"|"13:48:20"
"9"|"1373"|"20180519"|"13:34:49"
"1304"|"347"|"20180519"|"13:33:52"
"3444"|"1739"|"20180519"|"12:19:44"
"1879"|"994"|"20180519"|"12:12:11"
"1882"|"994"|"20180519"|"12:12:09"
"1881"|"994"|"20180519"|"12:12:06"
"1880"|"173"|"20180519"|"12:06:28"
"1883"|"994"|"20180519"|"11:55:44"
"96"|"1364"|"20180519"|"11:51:24"
"100"|"1204"|"20180519"|"11:45:32"
"2973"|"1238"|"20180519"|"10:52:49"
"4024"|"863"|"20180519"|"10:31:30"
"797"|"863"|"20180519"|"10:24:35"
"2873"|"1238"|"20180519"|"10:24:32"
"1766"|"940"|"20180517"|"23:57:00"
"1145"|"1694"|"20180516"|"23:21:06"
"1881"|"994"|"20180516"|"23:17:55"
"1880"|"173"|"20180516"|"23:17:48"
"1883"|"994"|"20180516"|"23:11:46"
"284"|"1689"|"20180516"|"23:02:07"
"2221"|"1689"|"20180516"|"22:19:04"
"995"|"1305"|"20180516"|"22:00:39"
"697"|"894"|"20180516"|"22:00:34"
"2223"|"485"|"20180516"|"22:00:32"
"746"|"1238"|"20180516"|"13:17:59"
"1437"|"1305"|"20180516"|"13:02:28"
"581"|"13"|"20180516"|"13:01:35"
"3655"|"1032"|"20180516"|"11:45:46"
"1111"|"557"|"20180516"|"08:55:24"
"2990"|"1902"|"20180516"|"08:54:46"
"3007"|"1487"|"20180515"|"18:31:23"
"3581"|"967"|"20180514"|"19:01:00"
"1509"|"1723"|"20180513"|"21:22:56"
"1181"|"1417"|"20180513"|"21:21:51"
"749"|"971"|"20180513"|"21:20:49"
"1506"|"163"|"20180513"|"21:20:08"
"1512"|"41"|"20180513"|"21:15:22"
"800"|"622"|"20180513"|"18:59:52"
"793"|"1805"|"20180513"|"18:48:07"
"801"|"622"|"20180513"|"18:34:14"
"811"|"1751"|"20180513"|"18:30:29"
"985"|"1305"|"20180512"|"21:12:55"
"4150"|"1305"|"20180512"|"21:03:56"
"1428"|"1305"|"20180512"|"20:49:15"
"1497"|"894"|"20180512"|"20:37:57"
"3444"|"1739"|"20180512"|"18:48:17"
"3505"|"1475"|"20180512"|"18:44:51"
"605"|"273"|"20180512"|"18:39:04"
"3207"|"1134"|"20180511"|"22:34:22"
"1820"|"1891"|"20180510"|"20:57:49"
"2753"|"1891"|"20180510"|"20:56:03"
"639"|"1891"|"20180510"|"20:54:59"
"3159"|"1891"|"20180510"|"20:52:30"
"3753"|"822"|"20180510"|"18:00:00"
"4137"|"2047"|"20180510"|"11:31:13"
"754"|"2015"|"20180510"|"10:51:57"
"3749"|"360"|"20180510"|"10:50:57"
"4011"|"1906"|"20180510"|"10:50:50"
"1168"|"810"|"20180509"|"19:49:56"
"808"|"1751"|"20180509"|"19:33:22"
"810"|"1751"|"20180509"|"19:28:33"
"807"|"1751"|"20180509"|"19:19:53"
"2043"|"1078"|"20180509"|"19:04:51"
"996"|"1305"|"20180509"|"16:05:15"
"1465"|"1305"|"20180509"|"15:56:34"
"1480"|"1305"|"20180509"|"15:45:18"
"2983"|"1305"|"20180509"|"15:35:44"
"1449"|"1305"|"20180509"|"15:21:22"
"884"|"894"|"20180509"|"15:11:53"
"209"|"793"|"20180508"|"21:53:04"
"2535"|"1028"|"20180507"|"22:00:10"
"880"|"967"|"20180507"|"22:00:01"
"3573"|"967"|"20180507"|"21:31:20"
"2309"|"102"|"20180507"|"20:42:17"
"253"|"1835"|"20180507"|"20:34:22"
"1792"|"947"|"20180507"|"20:33:31"
"723"|"1642"|"20180507"|"20:32:23"
"603"|"1839"|"20180507"|"20:30:16"
"604"|"1633"|"20180507"|"20:29:25"
"3782"|"1157"|"20180507"|"20:23:17"
"1124"|"158"|"20180507"|"20:23:05"
"1607"|"7"|"20180507"|"01:00:42"
"1819"|"24"|"20180507"|"00:54:33"
"2148"|"7"|"20180507"|"00:29:59"
"1818"|"7"|"20180507"|"00:29:28"
"1713"|"7"|"20180507"|"00:15:32"
"3751"|"516"|"20180507"|"00:11:38"
"2711"|"1984"|"20180506"|"21:24:46"
"2536"|"1570"|"20180506"|"21:21:39"
"2857"|"952"|"20180506"|"21:20:11"
"1498"|"1893"|"20180506"|"18:47:30"
"2992"|"1893"|"20180506"|"18:44:03"
"2311"|"1744"|"20180506"|"16:01:59"
"700"|"433"|"20180506"|"15:13:41"
"3944"|"1903"|"20180506"|"15:01:16"
"1957"|"220"|"20180506"|"13:32:25"
"1051"|"1133"|"20180506"|"12:49:29"
"3564"|"967"|"20180506"|"12:47:58"
"917"|"1321"|"20180506"|"12:21:24"
"1182"|"186"|"20180506"|"12:18:46"
"977"|"1437"|"20180506"|"12:14:57"
"3911"|"555"|"20180505"|"13:07:41"
"1890"|"1268"|"20180505"|"00:28:08"
"2537"|"683"|"20180505"|"00:11:03"
"2574"|"1476"|"20180504"|"23:44:16"
"2082"|"1189"|"20180504"|"23:34:34"
"3401"|"1001"|"20180504"|"23:33:18"
"109"|"1301"|"20180504"|"16:32:18"
"2976"|"773"|"20180504"|"16:28:16"
"2531"|"1287"|"20180503"|"18:01:28"
"3195"|"1486"|"20180503"|"13:40:59"
"2779"|"1689"|"20180503"|"10:45:57"
"490"|"597"|"20180503"|"09:54:33"
