Rok;Województwo;Kod strefy;Nazwa strefy;Kod stacji;Wskaźnik;Czas uśredniania;Średnia;Min;Maks;Liczba ważnych pom.;Kompletność/rok;Lato/Zima
2015;podlaskie;PL2001;Aglomeracja Białostocka;PdBialWaszyn;Ni(PM10);24g;1,1     ;0,5     ;3,4     ;357;97,8     ;1,1     
2015;podlaskie;PL2002;strefa podlaska;PdSuwPulaski;Ni(PM10);24g;1,0     ;0,5     ;3,1     ;347;95,1     ;1,0     
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaGleboka;Ni(PM10);24g;1,6     ;0,5     ;5,1     ;348;95,3     ;1,0     
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaLecz08m;Ni(PM10);24g;1,1     ;0,5     ;3,1     ;336;92,1     ;1,1     
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyJozBema;Ni(PM10);24g;1,1     ;0,5     ;3,7     ;347;95,1     ;1,1     
2015;pomorskie;PL2202;strefa pomorska;PmGac;Ni(PM10);24g;1,2     ;0,5     ;5,2     ;201;55,1     ;1,0     
2015;pomorskie;PL2202;strefa pomorska;PmKosTargo12;Ni(PM10);24g;0,9     ;0,5     ;2,3     ;322;88,2     ;0,8     
2015;pomorskie;PL2202;strefa pomorska;PmKwiSportow;Ni(PM10);24g;0,8     ;0,5     ;3,2     ;334;91,5     ;1,2     
2015;pomorskie;PL2202;strefa pomorska;PmLebMalcz16;Ni(PM10);24g;0,7     ;0,5     ;2,6     ;309;84,7     ;1,0     
2015;pomorskie;PL2202;strefa pomorska;PmLinieKos17;Ni(PM10);24g;0,6     ;0,5     ;2,8     ;337;92,3     ;1,2     
2015;pomorskie;PL2202;strefa pomorska;PmMalMicki15;Ni(PM10);24g;0,9     ;0,5     ;4,0     ;358;98,1     ;1,0     
2015;pomorskie;PL2202;strefa pomorska;PmSlupKniazi;Ni(PM10);24g;1,3     ;0,5     ;4,6     ;338;92,6     ;1,2     
2015;pomorskie;PL2202;strefa pomorska;PmSlupOrzesz;Ni(PM10);24g;1,4     ;0,5     ;2,8     ;321;87,9     ;1,1     
2015;pomorskie;PL2202;strefa pomorska;PmWejhPlWejh;Ni(PM10);24g;0,9     ;0,5     ;4,4     ;323;88,5     ;1,1     
2015;pomorskie;PL2202;strefa pomorska;PmWladywHallera;Ni(PM10);24g;0,8     ;0,5     ;2,7     ;319;87,4     ;1,1     
2015;śląskie;PL2401;Aglomeracja Górnośląska;SlKatoKossut;Ni(PM10);24g;1,8     ;0,5     ;7,6     ;325;89,0     ;1,0     
2015;śląskie;PL2402;Aglomeracja Rybnicko-Jastrzębska;SlRybniBorki;Ni(PM10);24g;1,7     ;0,5     ;5,6     ;339;92,9     ;1,0     
2015;śląskie;PL2403;miasto Bielsko-Biała;SlBielKossak;Ni(PM10);24g;1,0     ;0,5     ;3,3     ;327;89,6     ;1,0     
2015;śląskie;PL2404;miasto Częstochowa;SlCzestoBacz;Ni(PM10);24g;1,3     ;0,5     ;4,2     ;329;90,1     ;1,0     
2015;śląskie;PL2405;strefa śląska;SlGodGliniki;Ni(PM10);24g;1,2     ;0,5     ;9,6     ;342;93,7     ;1,1     
2015;śląskie;PL2405;strefa śląska;SlPszczBoged;Ni(PM10);24g;1,7     ;0,5     ;5,1     ;358;98,1     ;1,0     
2015;śląskie;PL2405;strefa śląska;SlTarnoLitew;Ni(PM10);24g;1,8     ;0,5     ;5,8     ;329;90,1     ;0,9     
2015;świętokrzyskie;PL2601;miasto Kielce;SkKielJagiel;Ni(PM10);24g;3,9     ;0,7     ;12,5     ;358;98,1     ;1,1     
2015;warmińsko-mazurskie;PL2801;miasto Olsztyn;WmOlsPuszkin;Ni(PM10);24g;1,6     ;0,8     ;3,0     ;340;93,2     ;1,0     
2015;warmińsko-mazurskie;PL2802;miasto Elbląg;WmElbBazynsk;Ni(PM10);24g;1,7     ;0,8     ;4,2     ;342;93,7     ;0,9     
2015;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmNiTraugutt;Ni(PM10);24g;1,8     ;0,8     ;5,2     ;344;94,2     ;0,9     
2015;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmPuszczaBor;Ni(PM10);24g;0,4     ;0,0     ;1,1     ;345;94,5     ;1,0     
2015;wielkopolskie;PL3001;Aglomeracja Poznańska;WpPoznChwial;Ni(PM10);24g;1,0     ;0,5     ;3,3     ;195;53,4     ;0,5     
2015;wielkopolskie;PL3002;miasto Kalisz;WpKaliSawick;Ni(PM10);24g;3,5     ;0,5     ;9,2     ;200;54,8     ;0,7     
2015;wielkopolskie;PL3003;strefa wielkopolska;WpNoTomSzpit;Ni(PM10);24g;1,3     ;0,5     ;3,6     ;180;49,3     ;0,6     
2015;wielkopolskie;PL3003;strefa wielkopolska;WpOstWieWyso;Ni(PM10);24g;2,7     ;0,5     ;7,7     ;195;53,4     ;0,7     
2015;wielkopolskie;PL3003;strefa wielkopolska;WpPilaKusoci;Ni(PM10);24g;0,5     ;0,5     ;1,1     ;199;54,5     ;0,8     
2015;zachodniopomorskie;PL3201;Aglomeracja Szczecińska;ZpSzczAndr01;Ni(PM10);24g;0,6     ;0,5     ;1,3     ;182;49,9     ;1,0     
2015;zachodniopomorskie;PL3202;miasto Koszalin;ZpKoszSpasow;Ni(PM10);24g;1,6     ;0,5     ;4,3     ;181;49,6     ;1,0     
2015;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpSzczec1Maj;Ni(PM10);24g;0,6     ;0,5     ;1,6     ;182;49,9     ;1,0     
2015;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpWiduBulRyb;Ni(PM10);24g;1,6     ;0,5     ;5,1     ;182;49,9     ;1,0     
2016;dolnośląskie;PL0204;strefa dolnośląska;DsGlogWiStwo;Ni(PM10);24g;0,6     ;0,1     ;2,0     ;346;94,5     ;1,1     
2016;dolnośląskie;PL0204;strefa dolnośląska;DsJelGorSoko;Ni(PM10);24g;0,8     ;0,3     ;3,0     ;344;94,0     ;1,0     
2016;dolnośląskie;PL0202;miasto Legnica;DsLegAlRzecz;Ni(PM10);24g;1,0     ;0,3     ;1,5     ;363;99,2     ;1,0     
2016;dolnośląskie;PL0204;strefa dolnośląska;DsLubiWierzb;Ni(PM10);24g;0,6     ;0,1     ;1,4     ;330;90,2     ;1,1     
2016;dolnośląskie;PL0204;strefa dolnośląska;DsNowRudSreb;Ni(PM10);24g;0,8     ;0,3     ;3,6     ;366;100,0     ;1,0     
2016;dolnośląskie;PL0204;strefa dolnośląska;DsOlawZolnAK;Ni(PM10);24g;2,0     ;0,3     ;31,9     ;333;91,0     ;1,1     
2016;dolnośląskie;PL0204;strefa dolnośląska;DsOsieczow21;Ni(PM10);24g;0,3     ;0,1     ;0,9     ;357;97,5     ;1,0     
2016;dolnośląskie;PL0204;strefa dolnośląska;DsPolKasztan;Ni(PM10);24g;1,0     ;0,0     ;13,1     ;336;91,8     ;1,1     
2016;dolnośląskie;PL0204;strefa dolnośląska;DsSzczaKolej;Ni(PM10);24g;0,7     ;0,3     ;5,8     ;287;78,4     ;1,2     
2016;dolnośląskie;PL0203;miasto Wałbrzych;DsWalbrzWyso;Ni(PM10);24g;0,7     ;0,3     ;1,5     ;338;92,3     ;1,2     
2016;dolnośląskie;PL0201;Aglomeracja Wrocławska;DsWrocWybCon;Ni(PM10);24g;1,4     ;0,3     ;2,7     ;350;95,6     ;1,0     
2016;dolnośląskie;PL0204;strefa dolnośląska;DsZgorBohGet;Ni(PM10);24g;0,6     ;0,2     ;1,3     ;362;98,9     ;1,0     
2016;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydPlPozna;Ni(PM10);24g;1,5     ;0,5     ;9,4     ;338;92,3     ;0,9     
2016;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpCiechTezni;Ni(PM10);24g;0,8     ;0,0     ;3,4     ;365;99,7     ;1,0     
2016;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpGrudSienki;Ni(PM10);24g;1,2     ;0,5     ;5,7     ;338;92,3     ;1,0     
2016;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpInowSolank;Ni(PM10);24g;1,0     ;0,5     ;5,0     ;357;97,5     ;1,1     
2016;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpKoniczynka;Ni(PM10);24g;0,8     ;0,5     ;2,2     ;359;98,1     ;1,0     
2016;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpNaklSkargi;Ni(PM10);24g;1,0     ;0,5     ;4,4     ;357;97,5     ;1,0     
2016;kujawsko-pomorskie;PL0402;miasto Toruń;KpToruDziewu;Ni(PM10);24g;1,4     ;0,5     ;4,9     ;366;100,0     ;1,0     
2016;kujawsko-pomorskie;PL0403;miasto Włocławek;KpWloclOkrze;Ni(PM10);24g;1,0     ;0,5     ;2,8     ;365;99,7     ;1,0     
2016;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpZielBoryTu;Ni(PM10);24g;0,5     ;0,2     ;2,3     ;353;96,4     ;0,9     
2016;lubelskie;PL0601;Aglomeracja Lubelska;LbLubSliwins;Ni(PM10);24g;4,3     ;0,4     ;9,3     ;366;100,0     ;1,0     
2016;lubelskie;PL0602;strefa lubelska;LbZamoHrubie;Ni(PM10);24g;3,8     ;0,4     ;8,4     ;366;100,0     ;1,0     
2016;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzLegion;Ni(PM10);24g;2,3     ;0,9     ;5,9     ;364;99,5     ;1,0     
2016;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzRudzka;Ni(PM10);24g;2,2     ;0,4     ;4,4     ;365;99,7     ;1,0     
2016;łódzkie;PL1001;Aglomeracja Łódzka;LdPabiKilins;Ni(PM10);24g;1,8     ;0,4     ;3,8     ;357;97,5     ;1,0     
2016;łódzkie;PL1002;strefa łódzka;LdPioTrKraPr;Ni(PM10);24g;2,2     ;0,4     ;4,6     ;366;100,0     ;1,0     
2016;łódzkie;PL1002;strefa łódzka;LdSieraPolna;Ni(PM10);24g;2,0     ;0,4     ;4,9     ;363;99,2     ;1,0     
2016;łódzkie;PL1002;strefa łódzka;LdSkierKonop;Ni(PM10);24g;1,9     ;0,4     ;3,5     ;363;99,2     ;1,0     
2016;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzKosGdy;Ni(PM10);24g;1,5     ;0,6     ;7,5     ;364;99,5     ;1,0     
2016;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzPilsud;Ni(PM10);24g;1,7     ;0,6     ;20,2     ;350;95,6     ;1,1     
2016;lubuskie;PL0803;strefa lubuska;LuSulecDudka;Ni(PM10);24g;1,1     ;0,6     ;6,7     ;344;94,0     ;0,9     
2016;lubuskie;PL0803;strefa lubuska;LuWsKaziWiel;Ni(PM10);24g;1,7     ;0,6     ;6,9     ;351;95,9     ;0,9     
2016;lubuskie;PL0803;strefa lubuska;LuZarySzyman;Ni(PM10);24g;1,6     ;0,6     ;8,9     ;366;100,0     ;1,0     
2016;lubuskie;PL0802;miasto Zielona Góra;LuZielKrotka;Ni(PM10);24g;2,4     ;0,6     ;15,3     ;365;99,7     ;1,0     
2016;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakBujaka;Ni(PM10);24g;1,3     ;0,3     ;4,6     ;360;98,4     ;1,0     
2016;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakBulwar;Ni(PM10);24g;1,6     ;0,3     ;3,8     ;331;90,4     ;1,2     
2016;małopolskie;PL1203;strefa małopolska;MpNoSaczNadb;Ni(PM10);24g;1,2     ;0,3     ;2,1     ;362;98,9     ;1,0     
2016;małopolskie;PL1202;miasto Tarnów;MpTarBitStud;Ni(PM10);24g;0,9     ;0,3     ;2,0     ;353;96,4     ;1,1     
2016;małopolskie;PL1203;strefa małopolska;MpTrzebOsZWM;Ni(PM10);24g;1,4     ;0,3     ;2,9     ;362;98,9     ;1,0     
2016;mazowieckie;PL1404;strefa mazowiecka;MzGutyDuCzer;Ni(PM10);24g;0,6     ;0,5     ;2,7     ;358;97,8     ;1,0     
2016;mazowieckie;PL1404;strefa mazowiecka;MzOstroHalle;Ni(PM10);24g;0,7     ;0,5     ;2,4     ;366;100,0     ;1,0     
2016;mazowieckie;PL1404;strefa mazowiecka;MzOtwoBrzozo;Ni(PM10);24g;0,8     ;0,5     ;2,8     ;365;99,7     ;1,0     
2016;mazowieckie;PL1402;miasto Płock;MzPlocKroJad;Ni(PM10);24g;0,8     ;0,5     ;3,1     ;366;100,0     ;1,0     
2016;mazowieckie;PL1403;miasto Radom;MzRad25Czerw;Ni(PM10);24g;0,9     ;0,5     ;3,8     ;361;98,6     ;1,0     
2016;mazowieckie;PL1404;strefa mazowiecka;MzSiedKonars;Ni(PM10);24g;0,7     ;0,5     ;3,0     ;318;86,9     ;1,1     
2016;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarAKrzywo;Ni(PM10);24g;0,9     ;0,5     ;3,7     ;366;100,0     ;1,0     
2016;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarAlNiepo;Ni(PM10);24g;2,4     ;0,5     ;5,6     ;363;99,2     ;1,0     
2016;opolskie;PL1602;strefa opolska;OpKluczMicki;Ni(PM10);24g;1,0     ;0,7     ;2,3     ;356;97,3     ;1,1     
2016;opolskie;PL1601;miasto Opole;OpOpoleOsAKr;Ni(PM10);24g;1,3     ;0,7     ;7,2     ;330;90,2     ;1,0     
2016;podlaskie;PL2001;Aglomeracja Białostocka;PdBialWaszyn;Ni(PM10);24g;1,1     ;0,5     ;3,9     ;314;85,8     ;1,4     
2016;podlaskie;PL2002;strefa podlaska;PdSuwPulaski;Ni(PM10);24g;0,9     ;0,5     ;2,5     ;328;89,6     ;1,2     
2016;podkarpackie;PL1802;strefa podkarpacka;PkJasloSikor;Ni(PM10);24g;1,1     ;0,8     ;5,5     ;364;99,5     ;1,0     
2016;podkarpackie;PL1802;strefa podkarpacka;PkKrosKletow;Ni(PM10);24g;1,3     ;0,8     ;6,0     ;363;99,2     ;1,0     
2016;podkarpackie;PL1802;strefa podkarpacka;PkPrzemGrunw;Ni(PM10);24g;1,1     ;0,8     ;3,6     ;342;93,4     ;1,1     
2016;podkarpackie;PL1801;miasto Rzeszów;PkRzeszRejta;Ni(PM10);24g;1,1     ;0,8     ;4,5     ;361;98,6     ;1,0     
2016;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyJozBema;Ni(PM10);24g;1,1     ;0,5     ;3,3     ;265;72,4     ;0,7     
2016;pomorskie;PL2202;strefa pomorska;PmKosTargo12;Ni(PM10);24g;1,1     ;0,3     ;3,5     ;362;98,9     ;1,0     
2016;świętokrzyskie;PL2601;miasto Kielce;SkKielJagiel;Ni(PM10);24g;2,4     ;0,5     ;6,7     ;335;91,5     ;1,0     
2016;świętokrzyskie;PL2602;strefa świętokrzyska;SkStaraZlota;Ni(PM10);24g;2,4     ;0,5     ;6,6     ;345;94,3     ;1,1     
2016;śląskie;PL2403;miasto Bielsko-Biała;SlBielKossak;Ni(PM10);24g;0,8     ;0,5     ;4,8     ;356;97,3     ;1,1     
2016;śląskie;PL2404;miasto Częstochowa;SlCzestoBacz;Ni(PM10);24g;1,7     ;0,5     ;6,8     ;342;93,4     ;1,1     
2016;śląskie;PL2405;strefa śląska;SlGodGliniki;Ni(PM10);24g;0,6     ;0,5     ;2,6     ;355;97,0     ;1,1     
2016;śląskie;PL2401;Aglomeracja Górnośląska;SlKatoKossut;Ni(PM10);24g;1,4     ;0,5     ;5,9     ;358;97,8     ;1,0     
2016;śląskie;PL2405;strefa śląska;SlPszczBoged;Ni(PM10);24g;1,2     ;0,5     ;6,6     ;345;94,3     ;1,1     
2016;śląskie;PL2402;Aglomeracja Rybnicko-Jastrzębska;SlRybniBorki;Ni(PM10);24g;1,1     ;0,5     ;8,1     ;362;98,9     ;1,0     
2016;śląskie;PL2405;strefa śląska;SlTarnoLitew;Ni(PM10);24g;1,4     ;0,5     ;8,1     ;363;99,2     ;1,0     
2016;warmińsko-mazurskie;PL2802;miasto Elbląg;WmElbBazynsk;Ni(PM10);24g;1,5     ;0,4     ;3,7     ;340;92,9     ;0,9     
2016;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmNiTraugutt;Ni(PM10);24g;1,3     ;0,4     ;3,2     ;355;97,0     ;1,0     
2016;warmińsko-mazurskie;PL2801;miasto Olsztyn;WmOlsPuszkin;Ni(PM10);24g;1,5     ;0,4     ;3,1     ;347;94,8     ;1,0     
2016;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmPuszczaBor;Ni(PM10);24g;0,3     ;0,0     ;1,4     ;344;94,0     ;1,0     
2016;wielkopolskie;PL3002;miasto Kalisz;WpKaliSawick;Ni(PM10);24g;4,4     ;0,5     ;13,5     ;200;54,6     ;0,8     
2016;wielkopolskie;PL3003;strefa wielkopolska;WpNoTomSzpit;Ni(PM10);24g;1,1     ;0,5     ;3,4     ;191;52,2     ;0,8     
2016;wielkopolskie;PL3003;strefa wielkopolska;WpOstWieWyso;Ni(PM10);24g;2,3     ;0,5     ;6,3     ;203;55,5     ;0,8     
2016;wielkopolskie;PL3003;strefa wielkopolska;WpPilaKusoci;Ni(PM10);24g;0,9     ;0,5     ;4,4     ;202;55,2     ;0,7     
2016;wielkopolskie;PL3001;Aglomeracja Poznańska;WpPoznChwial;Ni(PM10);24g;0,9     ;0,5     ;3,7     ;208;56,8     ;0,8     
2016;zachodniopomorskie;PL3202;miasto Koszalin;ZpKoszSpasow;Ni(PM10);24g;2,9     ;0,5     ;12,0     ;182;49,7     ;1,0     
2016;zachodniopomorskie;PL3201;Aglomeracja Szczecińska;ZpSzczAndr01;Ni(PM10);24g;1,2     ;0,5     ;4,0     ;182;49,7     ;1,0     
2016;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpSzczec1Maj;Ni(PM10);24g;1,0     ;0,5     ;2,3     ;182;49,7     ;1,0     
2016;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpWiduBulRyb;Ni(PM10);24g;2,7     ;0,5     ;7,6     ;181;49,5     ;1,0     
2017;dolnośląskie;PL0201;Aglomeracja Wrocławska;DsWrocWybCon;Ni(PM10);24g;1,4;0,6;2,5;357;97,8;1,0
2017;dolnośląskie;PL0202;miasto Legnica;DsLegAlRzecz;Ni(PM10);24g;1,3;0,3;4,4;365;100,0;1,0
2017;dolnośląskie;PL0203;miasto Wałbrzych;DsWalbrzWyso;Ni(PM10);24g;0,7;0,3;2,4;354;97,0;1,0
2017;dolnośląskie;PL0204;strefa dolnośląska;DsGlogWiStwo;Ni(PM10);24g;0,8;0,3;2,7;362;99,2;1,0
2017;dolnośląskie;PL0204;strefa dolnośląska;DsJelGorSoko;Ni(PM10);24g;0,7;0,2;2,0;352;96,4;1,1
2017;dolnośląskie;PL0204;strefa dolnośląska;DsNowRudSreb;Ni(PM10);24g;0,8;0,3;2,4;362;99,2;1,0
2017;dolnośląskie;PL0204;strefa dolnośląska;DsOlawZolnAK;Ni(PM10);24g;1,0;0,3;2,4;352;96,4;0,9
2017;dolnośląskie;PL0204;strefa dolnośląska;DsOsieczow21;Ni(PM10);24g;0,4;0,1;0,8;349;95,6;0,9
2017;dolnośląskie;PL0204;strefa dolnośląska;DsPolKasztan;Ni(PM10);24g;1,0;0,3;6,1;338;92,6;1,2
2017;dolnośląskie;PL0204;strefa dolnośląska;DsSzczaKolej;Ni(PM10);24g;0,6;0,3;1,9;360;98,6;1,0
2017;dolnośląskie;PL0204;strefa dolnośląska;DsZgorBohGet;Ni(PM10);24g;0,5;0,1;1,1;360;98,6;1,0
2017;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydPlPozna;Ni(PM10);24g;1,6;0,5;5,2;302;82,7;1,5
2017;kujawsko-pomorskie;PL0402;miasto Toruń;KpToruDziewu;Ni(PM10);24g;1,6;0,5;5,7;365;100,0;1,0
2017;kujawsko-pomorskie;PL0403;miasto Włocławek;KpWloclOkrze;Ni(PM10);24g;1,5;0,5;5,3;338;92,6;1,0
2017;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpBrodKochan;Ni(PM10);24g;1,3;0,5;4,7;364;99,7;1,0
2017;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpCiechTezni;Ni(PM10);24g;1,3;0,5;3,8;332;91,0;1,0
2017;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpGrudSienki;Ni(PM10);24g;1,1;0,5;3,0;358;98,1;1,1
2017;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpInowSolank;Ni(PM10);24g;1,0;0,5;4,6;351;96,2;1,1
2017;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpKoniczynka;Ni(PM10);24g;1,7;0,5;5,7;330;90,4;1,2
2017;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpNaklSkargi;Ni(PM10);24g;1,2;0,5;3,1;348;95,3;1,0
2017;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpZielBoryTu;Ni(PM10);24g;0,7;0,2;3,4;324;88,8;0,8
2017;lubelskie;PL0601;Aglomeracja Lubelska;LbLubSliwins;Ni(PM10);24g;2,7;0,4;8,0;365;100,0;1,0
2017;lubelskie;PL0602;strefa lubelska;LbZamoHrubie;Ni(PM10);24g;2,7;0,4;8,6;365;100,0;1,0
2017;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzKosGdy;Ni(PM10);24g;1,6;0,6;8,3;337;92,3;1,2
2017;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzPilsud;Ni(PM10);24g;1,5;0,6;11,7;352;96,4;0,9
2017;lubuskie;PL0802;miasto Zielona Góra;LuZielKrotka;Ni(PM10);24g;1,1;0,6;5,0;358;98,1;1,0
2017;lubuskie;PL0803;strefa lubuska;LuSulecDudka;Ni(PM10);24g;1,9;0,6;14,0;333;91,2;0,8
2017;lubuskie;PL0803;strefa lubuska;LuWsKaziWiel;Ni(PM10);24g;1,2;0,6;5,8;359;98,4;1,0
2017;lubuskie;PL0803;strefa lubuska;LuZarySzyman;Ni(PM10);24g;1,2;0,6;12,3;365;100,0;1,0
2017;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzLegion;Ni(PM10);24g;2,6;1,1;6,6;365;100,0;1,0
2017;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzRudzka;Ni(PM10);24g;2,6;1,3;5,7;364;99,7;1,0
2017;łódzkie;PL1001;Aglomeracja Łódzka;LdPabiKilins;Ni(PM10);24g;2,3;1,4;5,6;333;91,2;1,1
2017;łódzkie;PL1002;strefa łódzka;LdPioTrKraPr;Ni(PM10);24g;2,7;1,1;6,6;362;99,2;1,0
2017;łódzkie;PL1002;strefa łódzka;LdSieraPolna;Ni(PM10);24g;2,2;1,1;5,8;364;99,7;1,0
2017;łódzkie;PL1002;strefa łódzka;LdSkierKonop;Ni(PM10);24g;2,6;1,1;7,0;364;99,7;1,0
2017;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakBujaka;Ni(PM10);24g;1,5;0,3;4,2;345;94,5;1,1
2017;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakBulwar;Ni(PM10);24g;1,7;0,3;3,9;354;97,0;1,0
2017;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakWadow;Ni(PM10);24g;1,1;0,3;3,4;310;84,9;1,4
2017;małopolskie;PL1202;miasto Tarnów;MpTarBitStud;Ni(PM10);24g;1,0;0,3;2,1;360;98,6;1,0
2017;małopolskie;PL1203;strefa małopolska;MpNoSaczNadb;Ni(PM10);24g;1,1;0,3;3,2;362;99,2;1,0
2017;małopolskie;PL1203;strefa małopolska;MpTrzebOsZWM;Ni(PM10);24g;1,4;0,3;4,0;360;98,6;1,0
2017;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarAKrzywo;Ni(PM10);24g;0,7;0,5;2,7;355;97,3;1,0
2017;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarAlNiepo;Ni(PM10);24g;2,4;0,5;6,6;365;100,0;1,0
2017;mazowieckie;PL1402;miasto Płock;MzPlocKroJad;Ni(PM10);24g;0,6;0,5;1,5;364;99,7;1,0
2017;mazowieckie;PL1403;miasto Radom;MzRad25Czerw;Ni(PM10);24g;0,8;0,5;5,7;365;100,0;1,0
2017;mazowieckie;PL1404;strefa mazowiecka;MzGutyDuCzer;Ni(PM10);24g;0,6;0,5;4,5;361;98,9;1,0
2017;mazowieckie;PL1404;strefa mazowiecka;MzKonJezMos;Ni(PM10);24g;0,6;0,5;1,8;327;89,6;0,9
2017;mazowieckie;PL1404;strefa mazowiecka;MzOstroHalle;Ni(PM10);24g;0,6;0,5;2,5;365;100,0;1,0
2017;mazowieckie;PL1404;strefa mazowiecka;MzOtwoBrzozo;Ni(PM10);24g;0,7;0,5;2,8;361;98,9;1,0
2017;mazowieckie;PL1404;strefa mazowiecka;MzSiedKonars;Ni(PM10);24g;0,7;0,5;7,2;365;100,0;1,0
2017;opolskie;PL1601;miasto Opole;OpOpoleOsAKr;Ni(PM10);24g;2,9;0,7;34,0;333;91,2;1,0
2017;opolskie;PL1602;strefa opolska;OpGlubRatusz;Ni(PM10);24g;1,5;0,7;4,9;363;99,5;1,0
2017;podkarpackie;PL1801;miasto Rzeszów;PkRzeszRejta;Ni(PM10);24g;1,0;0,5;3,7;364;99,7;1,0
2017;podkarpackie;PL1802;strefa podkarpacka;PkJasloSikor;Ni(PM10);24g;0,9;0,5;3,5;360;98,6;1,0
2017;podkarpackie;PL1802;strefa podkarpacka;PkKrosKletow;Ni(PM10);24g;1,1;0,5;3,3;361;98,9;1,0
2017;podkarpackie;PL1802;strefa podkarpacka;PkPrzemGrunw;Ni(PM10);24g;1,2;0,5;7,1;354;97,0;1,0
2017;podkarpackie;PL1802;strefa podkarpacka;PkRymZdrPark;Ni(PM10);24g;0,6;0,5;1,5;364;99,7;1,0
2017;podlaskie;PL2001;Aglomeracja Białostocka;PdBialWaszyn;Ni(PM10);24g;2,8;0,5;13,6;343;94,0;0,9
2017;podlaskie;PL2002;strefa podlaska;PdSuwPulaski;Ni(PM10);24g;1,4;0,5;3,8;336;92,1;0,9
2017;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyJozBema;Ni(PM10);24g;1,4;0,5;7,0;299;81,9;0,9
2017;pomorskie;PL2202;strefa pomorska;PmKosTargo12;Ni(PM10);24g;1,0;0,5;3,3;362;99,2;1,0
2017;śląskie;PL2401;Aglomeracja Górnośląska;SlKatoKossut;Ni(PM10);24g;1,6;0,5;5,1;355;97,3;1,0
2017;śląskie;PL2402;Aglomeracja Rybnicko-Jastrzębska;SlRybniBorki;Ni(PM10);24g;1,5;0,5;5,7;316;86,6;0,9
2017;śląskie;PL2403;miasto Bielsko-Biała;SlBielKossak;Ni(PM10);24g;1,3;0,5;7,7;334;91,5;1,1
2017;śląskie;PL2404;miasto Częstochowa;SlCzestoBacz;Ni(PM10);24g;1,0;0,5;4,4;359;98,4;1,0
2017;śląskie;PL2405;strefa śląska;SlGodGliniki;Ni(PM10);24g;0,5;0,5;1,2;314;86,0;1,2
2017;śląskie;PL2405;strefa śląska;SlPszczBoged;Ni(PM10);24g;1,3;0,5;7,4;365;100,0;1,0
2017;śląskie;PL2405;strefa śląska;SlTarnoLitew;Ni(PM10);24g;1,0;0,5;3,4;364;99,7;1,0
2017;świętokrzyskie;PL2601;miasto Kielce;SkKielJagiel;Ni(PM10);24g;1,8;0,5;4,5;323;88,5;0,8
2017;warmińsko-mazurskie;PL2801;miasto Olsztyn;WmOlsPuszkin;Ni(PM10);24g;1,4;0,4;2,4;355;97,3;1,1
