Rok;Województwo;Kod strefy;Nazwa strefy;Kod stacji;Wskaźnik;Czas uśredniania;Średnia;Min;Maks;Liczba ważnych pom.;Kompletność/rok;Lato/Zima
2015;mazowieckie;PL1404;strefa mazowiecka;MzOtwoBrzozo;Pb(PM10);24g;0,020;0,004;0,063;336;92,1     ;1,0     
2015;mazowieckie;PL1404;strefa mazowiecka;MzSiedKonars;Pb(PM10);24g;0,009;0,002;0,024;357;97,8     ;1,0     
2015;opolskie;PL1601;miasto Opole;OpOpoleOsAKr;Pb(PM10);24g;0,016;0,005;0,053;353;96,7     ;1,0     
2015;opolskie;PL1602;strefa opolska;OpKKozBSmial;Pb(PM10);24g;0,017;0,005;0,078;324;88,8     ;1,0     
2015;podkarpackie;PL1801;miasto Rzeszów;PkRzeszRejta;Pb(PM10);24g;0,012;0,003;0,031;364;99,7     ;1,0     
2015;podkarpackie;PL1802;strefa podkarpacka;PkJasloSikor;Pb(PM10);24g;0,019;0,003;0,061;352;96,4     ;1,0     
2015;podkarpackie;PL1802;strefa podkarpacka;PkKrosKletow;Pb(PM10);24g;0,015;0,003;0,048;356;97,5     ;1,0     
2015;podkarpackie;PL1802;strefa podkarpacka;PkPrzemGrunw;Pb(PM10);24g;0,011;0,003;0,028;326;89,3     ;1,0     
2015;podlaskie;PL2001;Aglomeracja Białostocka;PdBialWaszyn;Pb(PM10);24g;0,005;0,001;0,013;357;97,8     ;1,1     
2015;podlaskie;PL2002;strefa podlaska;PdSuwPulaski;Pb(PM10);24g;0,005;0,000;0,020;347;95,1     ;1,0     
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaGleboka;Pb(PM10);24g;0,015;0,003;0,051;348;95,3     ;1,0     
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaLecz08m;Pb(PM10);24g;0,015;0,003;0,051;336;92,1     ;1,1     
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyJozBema;Pb(PM10);24g;0,008;0,001;0,024;347;95,1     ;1,1     
2015;pomorskie;PL2202;strefa pomorska;PmGac;Pb(PM10);24g;0,003;0,001;0,010;201;55,1     ;1,0     
2015;pomorskie;PL2202;strefa pomorska;PmKosTargo12;Pb(PM10);24g;0,013;0,001;0,029;322;88,2     ;0,8     
2015;pomorskie;PL2202;strefa pomorska;PmKwiSportow;Pb(PM10);24g;0,007;0,001;0,018;334;91,5     ;1,2     
2015;pomorskie;PL2202;strefa pomorska;PmLebMalcz16;Pb(PM10);24g;0,018;0,001;0,072;309;84,7     ;1,0     
2015;pomorskie;PL2202;strefa pomorska;PmLinieKos17;Pb(PM10);24g;0,005;0,001;0,015;337;92,3     ;1,2     
2015;pomorskie;PL2202;strefa pomorska;PmMalMicki15;Pb(PM10);24g;0,010;0,001;0,023;358;98,1     ;1,0     
2015;pomorskie;PL2202;strefa pomorska;PmSlupKniazi;Pb(PM10);24g;0,008;0,002;0,020;338;92,6     ;1,2     
2015;pomorskie;PL2202;strefa pomorska;PmSlupOrzesz;Pb(PM10);24g;0,011;0,003;0,032;321;87,9     ;1,1     
2015;pomorskie;PL2202;strefa pomorska;PmWejhPlWejh;Pb(PM10);24g;0,015;0,002;0,055;323;88,5     ;1,1     
2015;pomorskie;PL2202;strefa pomorska;PmWladywHallera;Pb(PM10);24g;0,007;0,001;0,021;319;87,4     ;1,1     
2015;śląskie;PL2401;Aglomeracja Górnośląska;SlKatoKossut;Pb(PM10);24g;0,040;0,007;0,101;339;92,9     ;1,1     
2015;śląskie;PL2402;Aglomeracja Rybnicko-Jastrzębska;SlRybniBorki;Pb(PM10);24g;0,026;0,005;0,086;348;95,3     ;1,0     
2015;śląskie;PL2403;miasto Bielsko-Biała;SlBielKossak;Pb(PM10);24g;0,023;0,004;0,129;327;89,6     ;1,0     
2015;śląskie;PL2404;miasto Częstochowa;SlCzestoBacz;Pb(PM10);24g;0,028;0,004;0,079;343;94,0     ;1,1     
2015;śląskie;PL2405;strefa śląska;SlGodGliniki;Pb(PM10);24g;0,022;0,004;0,084;342;93,7     ;1,1     
2015;śląskie;PL2405;strefa śląska;SlPszczBoged;Pb(PM10);24g;0,033;0,005;0,104;358;98,1     ;1,0     
2015;śląskie;PL2405;strefa śląska;SlTarnoLitew;Pb(PM10);24g;0,044;0,012;0,093;347;95,1     ;1,0     
2015;świętokrzyskie;PL2601;miasto Kielce;SkKielJagiel;Pb(PM10);24g;0,039;0,010;0,105;358;98,1     ;1,1     
2015;warmińsko-mazurskie;PL2801;miasto Olsztyn;WmOlsPuszkin;Pb(PM10);24g;0,006;0,002;0,014;340;93,2     ;1,0     
2015;warmińsko-mazurskie;PL2802;miasto Elbląg;WmElbBazynsk;Pb(PM10);24g;0,008;0,001;0,026;342;93,7     ;0,9     
2015;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmNiTraugutt;Pb(PM10);24g;0,007;0,002;0,014;344;94,2     ;0,9     
2015;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmPuszczaBor;Pb(PM10);24g;0,003;0,001;0,010;346;94,8     ;1,0     
2015;wielkopolskie;PL3001;Aglomeracja Poznańska;WpPoznChwial;Pb(PM10);24g;0,014;0,002;0,050;315;86,3     ;0,8     
2015;wielkopolskie;PL3002;miasto Kalisz;WpKaliSawick;Pb(PM10);24g;0,020;0,004;0,060;339;92,9     ;1,0     
2015;wielkopolskie;PL3003;strefa wielkopolska;WpGniePaczko;Pb(PM10);24g;0,014;0,003;0,054;337;92,3     ;1,2     
2015;wielkopolskie;PL3003;strefa wielkopolska;WpOstWieWyso;Pb(PM10);24g;0,013;0,002;0,053;351;96,2     ;1,1     
2015;wielkopolskie;PL3003;strefa wielkopolska;WpPilaKusoci;Pb(PM10);24g;0,006;0,001;0,019;349;95,6     ;1,0     
2015;wielkopolskie;PL3003;strefa wielkopolska;WpTarPodZach;Pb(PM10);24g;0,011;0,002;0,053;330;90,4     ;1,1     
2015;zachodniopomorskie;PL3201;Aglomeracja Szczecińska;ZpSzczAndr01;Pb(PM10);24g;0,004;0,001;0,015;182;49,9     ;1,0     
2015;zachodniopomorskie;PL3202;miasto Koszalin;ZpKoszSpasow;Pb(PM10);24g;0,004;0,001;0,011;181;49,6     ;1,0     
2015;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpSzczec1Maj;Pb(PM10);24g;0,006;0,001;0,017;182;49,9     ;1,0     
2015;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpWiduBulRyb;Pb(PM10);24g;0,005;0,001;0,021;182;49,9     ;1,0     
2016;dolnośląskie;PL0204;strefa dolnośląska;DsGlogWiStwo;Pb(PM10);24g;0,035;0,011;0,072;346;94,5     ;1,1     
2016;dolnośląskie;PL0204;strefa dolnośląska;DsJelGorSoko;Pb(PM10);24g;0,016;0,003;0,107;344;94,0     ;1,0     
2016;dolnośląskie;PL0202;miasto Legnica;DsLegAlRzecz;Pb(PM10);24g;0,043;0,009;0,149;363;99,2     ;1,0     
2016;dolnośląskie;PL0204;strefa dolnośląska;DsLubiWierzb;Pb(PM10);24g;0,015;0,005;0,046;330;90,2     ;1,1     
2016;dolnośląskie;PL0204;strefa dolnośląska;DsNowRudSreb;Pb(PM10);24g;0,020;0,004;0,069;366;100,0     ;1,0     
2016;dolnośląskie;PL0204;strefa dolnośląska;DsOlawZolnAK;Pb(PM10);24g;0,015;0,005;0,059;347;94,8     ;1,0     
2016;dolnośląskie;PL0204;strefa dolnośląska;DsOsieczow21;Pb(PM10);24g;0,011;0,002;0,058;357;97,5     ;1,0     
2016;dolnośląskie;PL0204;strefa dolnośląska;DsPolKasztan;Pb(PM10);24g;0,020;0,005;0,053;336;91,8     ;1,1     
2016;dolnośląskie;PL0204;strefa dolnośląska;DsSzczaKolej;Pb(PM10);24g;0,019;0,006;0,057;287;78,4     ;1,2     
2016;dolnośląskie;PL0203;miasto Wałbrzych;DsWalbrzWyso;Pb(PM10);24g;0,020;0,008;0,042;338;92,3     ;1,2     
2016;dolnośląskie;PL0201;Aglomeracja Wrocławska;DsWrocWybCon;Pb(PM10);24g;0,017;0,007;0,072;350;95,6     ;1,0     
2016;dolnośląskie;PL0204;strefa dolnośląska;DsZgorBohGet;Pb(PM10);24g;0,017;0,003;0,086;362;98,9     ;1,0     
2016;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydPlPozna;Pb(PM10);24g;0,015;0,002;0,036;338;92,3     ;0,9     
2016;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpCiechTezni;Pb(PM10);24g;0,009;0,002;0,031;365;99,7     ;1,0     
2016;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpGrudSienki;Pb(PM10);24g;0,019;0,003;0,050;338;92,3     ;1,0     
2016;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpInowSolank;Pb(PM10);24g;0,009;0,002;0,025;357;97,5     ;1,1     
2016;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpKoniczynka;Pb(PM10);24g;0,009;0,002;0,028;359;98,1     ;1,0     
2016;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpNaklSkargi;Pb(PM10);24g;0,018;0,002;0,055;357;97,5     ;1,0     
2016;kujawsko-pomorskie;PL0402;miasto Toruń;KpToruDziewu;Pb(PM10);24g;0,008;0,002;0,022;366;100,0     ;1,0     
2016;kujawsko-pomorskie;PL0403;miasto Włocławek;KpWloclOkrze;Pb(PM10);24g;0,012;0,003;0,035;365;99,7     ;1,0     
2016;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpZielBoryTu;Pb(PM10);24g;0,004;0,000;0,011;353;96,4     ;0,9     
2016;lubelskie;PL0601;Aglomeracja Lubelska;LbLubSliwins;Pb(PM10);24g;0,007;0,000;0,026;366;100,0     ;1,0     
2016;lubelskie;PL0602;strefa lubelska;LbZamoHrubie;Pb(PM10);24g;0,008;0,000;0,033;366;100,0     ;1,0     
2016;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzLegion;Pb(PM10);24g;0,017;0,004;0,056;364;99,5     ;1,0     
2016;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzRudzka;Pb(PM10);24g;0,017;0,004;0,058;365;99,7     ;1,0     
2016;łódzkie;PL1001;Aglomeracja Łódzka;LdPabiKilins;Pb(PM10);24g;0,017;0,003;0,041;357;97,5     ;1,0     
2016;łódzkie;PL1002;strefa łódzka;LdPioTrKraPr;Pb(PM10);24g;0,018;0,003;0,066;366;100,0     ;1,0     
2016;łódzkie;PL1002;strefa łódzka;LdSieraPolna;Pb(PM10);24g;0,015;0,004;0,043;363;99,2     ;1,0     
2016;łódzkie;PL1002;strefa łódzka;LdSkierKonop;Pb(PM10);24g;0,014;0,004;0,048;366;100,0     ;1,0     
2016;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzKosGdy;Pb(PM10);24g;0,011;0,001;0,031;364;99,5     ;1,0     
2016;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzPilsud;Pb(PM10);24g;0,010;0,001;0,060;350;95,6     ;1,1     
2016;lubuskie;PL0803;strefa lubuska;LuSulecDudka;Pb(PM10);24g;0,010;0,001;0,037;344;94,0     ;0,9     
2016;lubuskie;PL0803;strefa lubuska;LuWsKaziWiel;Pb(PM10);24g;0,022;0,002;0,087;351;95,9     ;0,9     
2016;lubuskie;PL0803;strefa lubuska;LuZarySzyman;Pb(PM10);24g;0,014;0,002;0,079;366;100,0     ;1,0     
2016;lubuskie;PL0802;miasto Zielona Góra;LuZielKrotka;Pb(PM10);24g;0,016;0,003;0,069;365;99,7     ;1,0     
2016;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakBujaka;Pb(PM10);24g;0,019;0,004;0,061;360;98,4     ;1,0     
2016;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakBulwar;Pb(PM10);24g;0,028;0,007;0,081;331;90,4     ;1,2     
2016;małopolskie;PL1203;strefa małopolska;MpNoSaczNadb;Pb(PM10);24g;0,018;0,004;0,067;362;98,9     ;1,0     
2016;małopolskie;PL1202;miasto Tarnów;MpTarBitStud;Pb(PM10);24g;0,015;0,003;0,046;353;96,4     ;1,1     
2016;małopolskie;PL1203;strefa małopolska;MpTrzebOsZWM;Pb(PM10);24g;0,026;0,007;0,067;362;98,9     ;1,0     
2016;mazowieckie;PL1404;strefa mazowiecka;MzGutyDuCzer;Pb(PM10);24g;0,004;0,001;0,014;358;97,8     ;1,0     
2016;mazowieckie;PL1404;strefa mazowiecka;MzOstroHalle;Pb(PM10);24g;0,005;0,002;0,023;366;100,0     ;1,0     
2016;mazowieckie;PL1404;strefa mazowiecka;MzOtwoBrzozo;Pb(PM10);24g;0,013;0,003;0,041;365;99,7     ;1,0     
2016;mazowieckie;PL1402;miasto Płock;MzPlocKroJad;Pb(PM10);24g;0,006;0,001;0,020;366;100,0     ;1,0     
2016;mazowieckie;PL1403;miasto Radom;MzRad25Czerw;Pb(PM10);24g;0,009;0,001;0,032;361;98,6     ;1,0     
2016;mazowieckie;PL1404;strefa mazowiecka;MzSiedKonars;Pb(PM10);24g;0,007;0,001;0,030;318;86,9     ;1,1     
2016;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarAKrzywo;Pb(PM10);24g;0,009;0,002;0,028;366;100,0     ;1,0     
2016;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarAlNiepo;Pb(PM10);24g;0,008;0,004;0,027;363;99,2     ;1,0     
2016;opolskie;PL1602;strefa opolska;OpKluczMicki;Pb(PM10);24g;0,019;0,005;0,070;356;97,3     ;1,1     
2016;opolskie;PL1601;miasto Opole;OpOpoleOsAKr;Pb(PM10);24g;0,017;0,005;0,042;330;90,2     ;1,0     
2016;podlaskie;PL2001;Aglomeracja Białostocka;PdBialWaszyn;Pb(PM10);24g;0,005;0,002;0,021;314;85,8     ;1,4     
2016;podlaskie;PL2002;strefa podlaska;PdSuwPulaski;Pb(PM10);24g;0,004;0,001;0,014;328;89,6     ;1,2     
2016;podkarpackie;PL1802;strefa podkarpacka;PkJasloSikor;Pb(PM10);24g;0,015;0,004;0,044;364;99,5     ;1,0     
2016;podkarpackie;PL1802;strefa podkarpacka;PkKrosKletow;Pb(PM10);24g;0,013;0,004;0,029;363;99,2     ;1,0     
2016;podkarpackie;PL1802;strefa podkarpacka;PkPrzemGrunw;Pb(PM10);24g;0,009;0,002;0,023;342;93,4     ;1,1     
2016;podkarpackie;PL1801;miasto Rzeszów;PkRzeszRejta;Pb(PM10);24g;0,010;0,003;0,026;361;98,6     ;1,0     
2016;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyJozBema;Pb(PM10);24g;0,006;0,001;0,026;265;72,4     ;0,7     
2016;pomorskie;PL2202;strefa pomorska;PmKosTargo12;Pb(PM10);24g;0,010;0,001;0,041;362;98,9     ;1,0     
2016;świętokrzyskie;PL2601;miasto Kielce;SkKielJagiel;Pb(PM10);24g;0,028;0,005;0,078;335;91,5     ;1,0     
2016;świętokrzyskie;PL2602;strefa świętokrzyska;SkStaraZlota;Pb(PM10);24g;0,022;0,003;0,074;345;94,3     ;1,1     
2016;śląskie;PL2403;miasto Bielsko-Biała;SlBielKossak;Pb(PM10);24g;0,026;0,005;0,173;356;97,3     ;1,1     
2016;śląskie;PL2404;miasto Częstochowa;SlCzestoBacz;Pb(PM10);24g;0,041;0,008;0,142;346;94,5     ;1,1     
2016;śląskie;PL2405;strefa śląska;SlGodGliniki;Pb(PM10);24g;0,015;0,001;0,077;355;97,0     ;1,1     
2016;śląskie;PL2401;Aglomeracja Górnośląska;SlKatoKossut;Pb(PM10);24g;0,060;0,016;0,212;358;97,8     ;1,0     
2016;śląskie;PL2405;strefa śląska;SlPszczBoged;Pb(PM10);24g;0,042;0,010;0,205;345;94,3     ;1,1     
2016;śląskie;PL2402;Aglomeracja Rybnicko-Jastrzębska;SlRybniBorki;Pb(PM10);24g;0,048;0,006;0,263;362;98,9     ;1,0     
2016;śląskie;PL2405;strefa śląska;SlTarnoLitew;Pb(PM10);24g;0,065;0,008;0,278;363;99,2     ;1,0     
2016;warmińsko-mazurskie;PL2802;miasto Elbląg;WmElbBazynsk;Pb(PM10);24g;0,008;0,002;0,023;340;92,9     ;0,9     
2016;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmGlitajn;Pb(PM10);24g;0,009;0,001;0,042;364;99,5     ;1,0     
2016;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmKorszeR;Pb(PM10);24g;0,005;0,001;0,015;361;98,6     ;1,0     
2016;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmNiTraugutt;Pb(PM10);24g;0,006;0,002;0,020;355;97,0     ;1,0     
2016;warmińsko-mazurskie;PL2801;miasto Olsztyn;WmOlsPuszkin;Pb(PM10);24g;0,005;0,001;0,012;347;94,8     ;1,0     
2016;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmPuszczaBor;Pb(PM10);24g;0,003;0,001;0,013;344;94,0     ;1,0     
2016;wielkopolskie;PL3003;strefa wielkopolska;WpGniePaczko;Pb(PM10);24g;0,014;0,002;0,030;334;91,3     ;1,2     
2016;wielkopolskie;PL3002;miasto Kalisz;WpKaliSawick;Pb(PM10);24g;0,016;0,003;0,035;353;96,4     ;1,1     
2016;wielkopolskie;PL3003;strefa wielkopolska;WpOstWieWyso;Pb(PM10);24g;0,009;0,002;0,022;363;99,2     ;1,0     
2016;wielkopolskie;PL3003;strefa wielkopolska;WpPilaKusoci;Pb(PM10);24g;0,007;0,001;0,020;285;77,9     ;1,1     
2016;wielkopolskie;PL3001;Aglomeracja Poznańska;WpPoznChwial;Pb(PM10);24g;0,015;0,003;0,034;345;94,3     ;0,9     
2016;wielkopolskie;PL3003;strefa wielkopolska;WpTarPodZach;Pb(PM10);24g;0,015;0,003;0,047;349;95,4     ;1,1     
2016;zachodniopomorskie;PL3202;miasto Koszalin;ZpKoszSpasow;Pb(PM10);24g;0,005;0,001;0,015;182;49,7     ;1,0     
2016;zachodniopomorskie;PL3201;Aglomeracja Szczecińska;ZpSzczAndr01;Pb(PM10);24g;0,008;0,001;0,035;182;49,7     ;1,0     
2016;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpSzczec1Maj;Pb(PM10);24g;0,007;0,001;0,023;182;49,7     ;1,0     
2016;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpWiduBulRyb;Pb(PM10);24g;0,006;0,001;0,028;181;49,5     ;1,0     
2017;dolnośląskie;PL0201;Aglomeracja Wrocławska;DsWrocWybCon;Pb(PM10);24g;0,015;0,005;0,038;357;97,8;1,0
2017;dolnośląskie;PL0202;miasto Legnica;DsLegAlRzecz;Pb(PM10);24g;0,038;0,008;0,127;365;100,0;1,0
2017;dolnośląskie;PL0203;miasto Wałbrzych;DsWalbrzWyso;Pb(PM10);24g;0,015;0,005;0,053;354;97,0;1,0
2017;dolnośląskie;PL0204;strefa dolnośląska;DsGlogWiStwo;Pb(PM10);24g;0,036;0,011;0,125;362;99,2;1,0
2017;dolnośląskie;PL0204;strefa dolnośląska;DsJelGorSoko;Pb(PM10);24g;0,013;0,004;0,050;352;96,4;1,1
2017;dolnośląskie;PL0204;strefa dolnośląska;DsNowRudSreb;Pb(PM10);24g;0,016;0,004;0,061;362;99,2;1,0
2017;dolnośląskie;PL0204;strefa dolnośląska;DsOlawZolnAK;Pb(PM10);24g;0,012;0,004;0,037;352;96,4;0,9
2017;dolnośląskie;PL0204;strefa dolnośląska;DsOsieczow21;Pb(PM10);24g;0,008;0,001;0,047;349;95,6;0,9
2017;dolnośląskie;PL0204;strefa dolnośląska;DsPolKasztan;Pb(PM10);24g;0,015;0,003;0,060;338;92,6;1,2
2017;dolnośląskie;PL0204;strefa dolnośląska;DsSzczaKolej;Pb(PM10);24g;0,013;0,000;0,056;360;98,6;1,0
2017;dolnośląskie;PL0204;strefa dolnośląska;DsZgorBohGet;Pb(PM10);24g;0,011;0,002;0,049;360;98,6;1,0
2017;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydPlPozna;Pb(PM10);24g;0,016;0,002;0,059;365;100,0;1,0
2017;kujawsko-pomorskie;PL0402;miasto Toruń;KpToruDziewu;Pb(PM10);24g;0,010;0,003;0,036;365;100,0;1,0
2017;kujawsko-pomorskie;PL0403;miasto Włocławek;KpWloclOkrze;Pb(PM10);24g;0,012;0,003;0,049;345;94,5;1,0
2017;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpBrodKochan;Pb(PM10);24g;0,011;0,002;0,039;364;99,7;1,0
2017;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpCiechTezni;Pb(PM10);24g;0,011;0,001;0,049;360;98,6;1,0
2017;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpGrudSienki;Pb(PM10);24g;0,017;0,002;0,064;365;100,0;1,0
2017;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpInowSolank;Pb(PM10);24g;0,010;0,002;0,035;365;100,0;1,0
2017;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpKoniczynka;Pb(PM10);24g;0,009;0,002;0,043;365;100,0;1,0
2017;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpNaklSkargi;Pb(PM10);24g;0,020;0,002;0,062;348;95,3;1,0
2017;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpZielBoryTu;Pb(PM10);24g;0,004;0,001;0,021;324;88,8;0,8
2017;lubelskie;PL0601;Aglomeracja Lubelska;LbLubSliwins;Pb(PM10);24g;0,007;0,002;0,032;365;100,0;1,0
2017;lubelskie;PL0602;strefa lubelska;LbZamoHrubie;Pb(PM10);24g;0,007;0,001;0,039;365;100,0;1,0
2017;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzKosGdy;Pb(PM10);24g;0,007;0,000;0,037;337;92,3;1,2
2017;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzPilsud;Pb(PM10);24g;0,006;0,000;0,031;352;96,4;0,9
2017;lubuskie;PL0802;miasto Zielona Góra;LuZielKrotka;Pb(PM10);24g;0,015;0,000;0,072;358;98,1;1,0
2017;lubuskie;PL0803;strefa lubuska;LuSulecDudka;Pb(PM10);24g;0,007;0,000;0,053;333;91,2;0,8
2017;lubuskie;PL0803;strefa lubuska;LuWsKaziWiel;Pb(PM10);24g;0,018;0,002;0,087;359;98,4;1,0
2017;lubuskie;PL0803;strefa lubuska;LuZarySzyman;Pb(PM10);24g;0,010;0,002;0,043;365;100,0;1,0
2017;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzLegion;Pb(PM10);24g;0,017;0,004;0,068;365;100,0;1,0
2017;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzRudzka;Pb(PM10);24g;0,018;0,005;0,071;364;99,7;1,0
2017;łódzkie;PL1001;Aglomeracja Łódzka;LdPabiKilins;Pb(PM10);24g;0,018;0,006;0,066;333;91,2;1,1
2017;łódzkie;PL1002;strefa łódzka;LdPioTrKraPr;Pb(PM10);24g;0,019;0,005;0,088;362;99,2;1,0
2017;łódzkie;PL1002;strefa łódzka;LdSieraPolna;Pb(PM10);24g;0,015;0,005;0,054;364;99,7;1,0
2017;łódzkie;PL1002;strefa łódzka;LdSkierKonop;Pb(PM10);24g;0,014;0,005;0,047;364;99,7;1,0
2017;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakBujaka;Pb(PM10);24g;0,017;0,003;0,082;345;94,5;1,1
2017;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakBulwar;Pb(PM10);24g;0,026;0,008;0,143;354;97,0;1,0
2017;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakWadow;Pb(PM10);24g;0,015;0,006;0,039;310;84,9;1,4
2017;małopolskie;PL1202;miasto Tarnów;MpTarBitStud;Pb(PM10);24g;0,016;0,004;0,103;360;98,6;1,0
2017;małopolskie;PL1203;strefa małopolska;MpNoSaczNadb;Pb(PM10);24g;0,018;0,005;0,068;362;99,2;1,0
2017;małopolskie;PL1203;strefa małopolska;MpTrzebOsZWM;Pb(PM10);24g;0,026;0,010;0,080;360;98,6;1,0
2017;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarAKrzywo;Pb(PM10);24g;0,009;0,002;0,030;355;97,3;1,0
2017;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarAlNiepo;Pb(PM10);24g;0,009;0,003;0,026;365;100,0;1,0
2017;mazowieckie;PL1402;miasto Płock;MzPlocKroJad;Pb(PM10);24g;0,007;0,002;0,035;364;99,7;1,0
2017;mazowieckie;PL1403;miasto Radom;MzRad25Czerw;Pb(PM10);24g;0,011;0,003;0,040;365;100,0;1,0
2017;mazowieckie;PL1404;strefa mazowiecka;MzGutyDuCzer;Pb(PM10);24g;0,004;0,001;0,015;354;97,0;1,1
2017;mazowieckie;PL1404;strefa mazowiecka;MzKonJezMos;Pb(PM10);24g;0,008;0,001;0,023;327;89,6;0,9
2017;mazowieckie;PL1404;strefa mazowiecka;MzOstroHalle;Pb(PM10);24g;0,005;0,001;0,017;365;100,0;1,0
2017;mazowieckie;PL1404;strefa mazowiecka;MzOtwoBrzozo;Pb(PM10);24g;0,014;0,003;0,044;361;98,9;1,0
2017;mazowieckie;PL1404;strefa mazowiecka;MzSiedKonars;Pb(PM10);24g;0,007;0,001;0,023;365;100,0;1,0
2017;opolskie;PL1601;miasto Opole;OpOpoleOsAKr;Pb(PM10);24g;0,016;0,001;0,070;333;91,2;1,0
2017;opolskie;PL1602;strefa opolska;OpGlubRatusz;Pb(PM10);24g;0,015;0,002;0,064;363;99,5;1,0
2017;podkarpackie;PL1801;miasto Rzeszów;PkRzeszRejta;Pb(PM10);24g;0,012;0,003;0,045;364;99,7;1,0
2017;podkarpackie;PL1802;strefa podkarpacka;PkJasloSikor;Pb(PM10);24g;0,016;0,004;0,046;360;98,6;1,0
2017;podkarpackie;PL1802;strefa podkarpacka;PkKrosKletow;Pb(PM10);24g;0,015;0,004;0,038;361;98,9;1,0
2017;podkarpackie;PL1802;strefa podkarpacka;PkPrzemGrunw;Pb(PM10);24g;0,010;0,002;0,034;354;97,0;1,0
2017;podkarpackie;PL1802;strefa podkarpacka;PkRymZdrPark;Pb(PM10);24g;0,009;0,003;0,021;364;99,7;1,0
2017;podlaskie;PL2001;Aglomeracja Białostocka;PdBialWaszyn;Pb(PM10);24g;0,004;0,001;0,012;343;94,0;0,9
2017;podlaskie;PL2002;strefa podlaska;PdSuwPulaski;Pb(PM10);24g;0,004;0,000;0,014;343;94,0;0,9
2017;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyJozBema;Pb(PM10);24g;0,006;0,001;0,029;299;81,9;0,9
2017;pomorskie;PL2202;strefa pomorska;PmKosTargo12;Pb(PM10);24g;0,011;0,001;0,038;362;99,2;1,0
2017;śląskie;PL2401;Aglomeracja Górnośląska;SlKatoKossut;Pb(PM10);24g;0,024;0,003;0,082;355;97,3;1,0
2017;śląskie;PL2402;Aglomeracja Rybnicko-Jastrzębska;SlRybniBorki;Pb(PM10);24g;0,017;0,004;0,079;323;88,5;0,9
2017;śląskie;PL2403;miasto Bielsko-Biała;SlBielKossak;Pb(PM10);24g;0,014;0,001;0,075;334;91,5;1,1
2017;śląskie;PL2404;miasto Częstochowa;SlCzestoBacz;Pb(PM10);24g;0,025;0,004;0,105;359;98,4;1,0
2017;śląskie;PL2405;strefa śląska;SlGodGliniki;Pb(PM10);24g;0,005;0,001;0,023;314;86,0;1,2
2017;śląskie;PL2405;strefa śląska;SlPszczBoged;Pb(PM10);24g;0,021;0,002;0,106;365;100,0;1,0
2017;śląskie;PL2405;strefa śląska;SlTarnoLitew;Pb(PM10);24g;0,027;0,005;0,083;364;99,7;1,0
